P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
7.3203,-2.4944,-8.82,-7.6669,3.9904,-1.5196,11.888,2.9756,5.8652,4.0131,-3.5763,4.5124,-4.6891,-1.1645,-0.67654,-0.69362,2.6698,-1.2549,-1.2714,-5.5908,0.8574,-4.6787,-4.1785,2.3468,-9.4952,7.9922,5.2821,-0.28221,7.1944,4.2099,11.552,1.6084,1.1839,-1.4974,-6.1036,-4.8543,16.412,3.19,5.1182,9.3862,3.6753,8.6234,0.83705,-4.5302,-8.3679,5.6105,-4.0927,-2.5152,-6.7619,7.2773,-3.8076,13.164,3.3942,-9.4626,-5.3006,-1.3828,-1.2212,-0.75559,2.79,-0.29592,12.508,2.3807,2.134,-0.18925,3.3457,3.8606,-1.2759,-8.0145,-6.5031,3.7619,-1.3233,-2.8588
8.0089,-2.2676,-9.3837,-8.0079,3.8536,-0.8318,12.579,2.3478,5.7283,4.5219,-3.1219,4.4633,-4.5025,-1.411,0.12969,-0.30464,2.9132,-2.096,-1.4733,-5.4582,0.20126,-4.4054,-4.0195,1.8304,-8.7347,7.7049,5.037,-0.66998,8.0231,4.0844,12.488,1.1664,0.91141,-1.8018,-5.7524,-6.6203,17.004,2.7538,5.2865,10.305,4.0461,8.5812,0.58624,-4.5143,-8.0458,5.0458,-3.6265,-3.0607,-7.2272,7.3301,-4.0019,14.824,2.9979,-9.9057,-5.5645,-1.3562,-0.70554,-0.87124,2.7811,-0.43741,12.841,3.6386,2.7613,0.65512,3.459,3.8012,-1.4049,-8.8023,-7.1999,3.6512,-1.6085,-3.3214
8.1502,-2.876,-10.182,-8.1665,3.2533,-1.8812,12.723,2.588,4.9828,4.3497,-2.7978,4.4424,-4.9105,-0.85379,-0.074767,-0.10743,3.4592,-1.711,-1.9598,-5.3012,0.42621,-4.8505,-3.6244,1.759,-10.366,8.1914,5.7022,-0.50941,7.4227,4.2185,13.667,2.0267,1.4114,-2.6509,-5.8213,-6.1602,17.281,2.1426,5.2328,10.767,4.1657,8.9708,0.12227,-4.0374,-8.517,5.4197,-3.278,-3.0091,-7.9511,7.4829,-3.9086,14.967,2.8937,-10.065,-5.3311,-1.1879,-0.95782,-1.7724,3.3094,0.73605,13.507,3.2912,2.1701,0.7247,2.9018,4.415,-2.1598,-8.2523,-7.8307,4.1343,-1.8455,-2.7763
9.492,-2.7278,-10.285,-8.5761,3.308,-1.53,12.836,2.9236,5.2493,5.3461,-3.4292,5.0898,-5.1831,-0.90075,0.0092874,-0.37388,3.6309,-1.0292,-1.9279,-5.765,0.74421,-5.7806,-4.2457,1.4765,-10.502,8.5623,5.3065,-0.78952,6.9637,3.9915,13.872,1.654,0.43314,-3.1852,-5.7793,-6.1328,17.905,2.4795,6.1634,11.333,4.7912,9.5555,-0.064486,-4.0855,-8.405,5.2875,-3.9032,-2.0418,-7.1851,7.8052,-4.4408,16.101,3.0907,-10.621,-5.8004,-0.91877,-1.3851,-1.6781,2.9561,0.73294,14.305,3.7423,2.1548,0.42592,2.9494,4.9209,-2.1536,-8.3835,-7.8412,4.3219,-2.1631,-3.4611
9.5667,-1.9781,-11.715,-7.936,3.5742,-1.9566,12.971,3.2479,5.8381,5.6162,-3.7696,4.5119,-6.3582,-1.692,0.059349,-0.7167,4.2126,-0.81965,-2.5674,-5.6575,-0.0087259,-5.9962,-4.2366,1.6343,-11.434,8.4314,5.7701,-0.89842,7.9951,4.0297,14.368,2.5372,1.3255,-3.9316,-6.3655,-7.6145,17.522,1.9901,6.3659,12.368,4.6983,10.178,-0.26357,-4.5266,-9.0194,5.1111,-3.7376,-2.8389,-7.991,7.405,-4.7871,17.115,2.568,-10.606,-5.6796,-0.6023,-0.81226,-1.4938,2.4888,0.83429,16.085,3.942,2.408,0.77099,2.5307,5.5435,-2.4243,-9.4,-8.9524,3.673,-2.6081,-3.887
10.586,-2.2488,-12.054,-8.2613,3.5519,-1.7511,12.547,3.0795,6.1525,6.0643,-4.2147,5.2876,-6.3005,-1.0613,0.4063,-0.36234,4.163,-1.0486,-2.3281,-5.6131,0.21471,-5.8945,-4.6534,1.9402,-11.421,8.9005,6.1399,-0.97567,8.4038,4.2569,15.251,1.9541,0.73822,-3.6358,-6.5318,-7.8985,18.519,1.9863,6.5636,12.584,5.0501,10.938,0.27474,-3.6178,-8.9553,5.6762,-3.3664,-2.7879,-7.4554,7.7652,-4.4177,17.516,3.2747,-10.824,-6.3986,-0.07237,-0.90173,-2.3981,2.2451,0.89502,15.57,3.8141,1.8649,1.1748,2.5058,6.394,-3.0437,-8.7572,-9.0014,4.5138,-2.0975,-3.9242
10.328,-2.1258,-12.379,-8.3509,3.3359,-1.8901,13.461,3.6571,5.5679,6.2499,-4.3677,5.5763,-6.5301,-0.76289,0.38969,-0.11175,4.4525,-0.20836,-2.1577,-4.7521,0.57338,-6.3877,-4.7816,0.75969,-11.926,8.7933,7.0501,-1.0064,8.688,4.9181,15.628,2.1598,1.639,-3.4748,-6.7813,-8.7434,19.184,2.0791,6.5091,12.645,5.5016,10.541,-0.69497,-3.2179,-9.51,5.4412,-3.7042,-1.5091,-7.9377,7.1732,-4.5049,17.711,3.147,-10.508,-6.4756,-0.20141,-0.87439,-2.0829,1.9395,1.7012,16.856,3.9025,1.7253,1.7074,2.9041,7.1139,-2.7781,-9.1243,-9.748,4.6414,-2.1116,-3.8031
10.778,-2.2844,-12.732,-9.4668,3.6338,-1.9624,13.784,3.6142,5.9266,7.2334,-4.1044,6.3013,-7.5977,-1.32,0.75384,0.22935,4.7227,-0.22841,-2.9642,-5.3682,0.17442,-7.1771,-5.2623,1.7737,-13.031,8.9253,7.0133,-0.4669,9.2542,4.586,15.61,2.454,0.97859,-4.1072,-6.8612,-9.1494,19.384,2.3854,7.0371,13.399,5.8822,10,-0.2367,-3.5721,-9.246,5.6898,-3.7975,-1.6795,-7.4501,7.2632,-4.3847,18.361,3.2771,-10.789,-7.2679,0.19098,-0.91074,-2.5294,2.1769,2.428,17.142,3.7436,2.1059,2.1743,2.249,7.6102,-3.501,-9.3794,-10.253,4.2641,-2.2319,-3.1574
11.798,-1.895,-13.125,-8.8509,3.6878,-2.6035,13.633,3.2348,5.554,8.5455,-4.5124,6.3586,-7.8776,-1.5603,1.1799,0.36016,4.8284,0.21757,-2.0045,-4.9108,0.71119,-6.8304,-5.5516,1.7635,-13.433,9.161,7.1168,-0.70361,9.3917,4.8395,16.601,1.8811,1.4028,-5.1484,-6.9364,-9.151,19.55,2.0302,6.645,13.903,5.8617,10.772,0.668,-3.7452,-8.8903,4.8713,-4.5242,-1.3258,-8.1274,7.0958,-5.7215,19.177,3.1443,-11.512,-7.506,0.34577,-0.42342,-3.3767,1.3999,1.5147,18.094,3.408,1.7887,2.7036,2.2567,7.6949,-3.495,-9.731,-9.9921,4.4288,-2.5049,-3.8768
11.97,-3.3289,-14.343,-8.9754,3.996,-2.7317,14.139,3.6881,5.8489,8.8371,-4.5439,6.1113,-8.4668,-1.3772,1.1152,0.37084,5.3814,-0.019437,-2.7759,-4.4341,0.87344,-6.9029,-5.7515,1.3176,-13.854,9.466,7.9249,-0.4609,9.0316,4.4237,16.733,3.0607,0.38961,-5.121,-7.5083,-9.7496,20.445,1.9277,6.3231,13.626,6.4945,10.638,-0.44058,-2.4374,-9.0713,5.0114,-4.0562,-1.1795,-8.4046,6.8713,-6.0584,19.601,2.7795,-10.999,-7.754,-0.33946,-0.18511,-3.4345,1.4374,1.9461,17.743,3.7855,1.7949,2.9625,1.6524,8.2565,-3.73,-8.5599,-10.832,5.072,-2.927,-3.7016
12.086,-2.4223,-15.024,-9.6979,3.017,-3.7286,13.992,3.0539,5.5527,9.4656,-4.1285,6.716,-9.5222,-1.1899,0.93356,1.074,6.0084,0.98946,-2.8892,-3.4188,0.59083,-7.868,-5.7178,0.80135,-14.148,9.6298,7.3228,-0.22293,9.963,4.9902,17.301,2.4406,1.1491,-5.1951,-8.0691,-10.249,20.592,2.4844,6.8974,14.992,6.5932,11.144,-0.39835,-2.3474,-8.9538,4.958,-3.465,-1.1087,-7.9113,6.7621,-6.1985,20.053,2.7579,-11.889,-7.422,0.11471,0.49629,-2.9068,1.9956,2.9078,19.073,3.9672,1.8108,3.2401,1.7164,8.2464,-4.4274,-8.5755,-10.788,4.9865,-2.9297,-3.9792
12.855,-2.3771,-15.498,-9.8417,2.6063,-3.4122,13.825,3.715,6.1101,10.379,-3.1275,7.5072,-10.254,-1.6309,1.2748,1.5475,6.0662,1.6301,-2.5197,-3.6859,1.0327,-7.9565,-5.8054,1.4878,-15.079,9.8132,7.1656,-0.2212,10.264,5.324,17.621,3.2961,1.2247,-6.2124,-8.305,-11.037,20.748,1.8796,7.3246,15.296,6.3805,11.56,-0.57646,-1.5659,-8.9863,4.964,-4.1708,-0.5871,-7.486,7.2749,-6.2213,20.755,2.5955,-12.153,-8.9571,0.16748,0.70525,-4.4249,2.0602,3.2214,19.206,3.8781,1.1529,3.1013,1.3584,7.9553,-4.3932,-8.6367,-11.344,4.7308,-1.9283,-3.9341
13.047,-2.7498,-15.993,-9.8161,2.7234,-4.3994,14.435,3.3997,5.8718,10.921,-3.153,7.4644,-11.291,-1.6808,1.2592,1.7491,7.0629,1.3926,-2.463,-2.6097,1.3499,-8.5668,-6.4527,1.3391,-15.541,9.1601,7.6765,-0.16056,10.14,5.5174,18.456,2.1731,1.3501,-6.9787,-8.496,-11.491,20.586,1.8767,6.9284,16.024,6.9314,12.138,0.013175,-1.9336,-8.7943,4.8555,-3.9821,-0.78081,-8.3257,5.9907,-6.2514,21.718,2.2939,-12.841,-8.9559,0.5444,0.4587,-4.842,1.1394,2.9143,19.278,3.2786,1.7572,3.8054,0.79307,8.6739,-3.9581,-8.0188,-11.943,4.7609,-2.3756,-3.9641
13.186,-3.0001,-16.856,-9.6891,2.7744,-4.0192,15.176,3.0786,5.5743,11.678,-3.7642,8.4606,-11.099,-1.2187,1.4365,1.9784,6.9589,1.9039,-2.7497,-2.6969,1.6914,-8.5628,-6.4719,1.7172,-15.882,9.9565,7.9728,-0.37893,10.371,5.6637,18.992,3.0238,0.39329,-6.4434,-9.1693,-11.996,21.331,2.5759,7.0793,16.48,7.0995,11.865,-0.23359,-1.3182,-9.1075,5.1136,-4.1525,-0.66717,-9.0087,6.6082,-6.4876,22.227,2.3574,-12.209,-8.8557,0.64322,0.34761,-5.366,1.604,3.3507,19.787,3.0788,1.0292,3.5277,0.35786,9.0384,-4.3828,-8.2641,-11.489,4.8056,-3.016,-3.7417
13.752,-2.3341,-17.682,-9.5828,2.1188,-3.7465,15.574,3.8716,6.3204,12.832,-4.338,8.2562,-11.47,-1.4795,0.76202,2.987,7.3661,2.5054,-2.6366,-2.3508,1.6958,-8.8375,-6.5341,0.96818,-16.704,10.332,7.5866,0.094135,10.955,6.6592,18.654,3.4249,0.8541,-7.7811,-9.7491,-13.035,20.725,1.9925,8.2117,16.959,7.9666,11.508,-0.010316,-1.0608,-9.1978,5.4237,-3.8406,-1.1082,-8.8754,6.4349,-6.955,22.426,3.1989,-13.021,-9.1923,0.47153,1.0282,-5.5614,1.4057,2.5093,20.728,3.3692,1.6927,4.4564,0.36278,8.6702,-3.88,-8.2984,-12.782,4.814,-2.7075,-3.6783
13.664,-2.5618,-17.916,-9.5004,2.558,-4.9365,16.441,2.9878,5.9437,13.078,-3.9957,9.2259,-11.716,-1.2801,0.73298,3.1332,7.5986,1.7409,-1.9497,-1.9186,2.5032,-9.0563,-6.0069,1.239,-16.55,10.461,7.4924,0.29272,10.83,6.3336,19.318,2.5809,0.25406,-7.5931,-9.8406,-13.242,21.467,2.1761,8.1588,17.731,7.8782,11.779,-0.43812,-1.3125,-9.639,5.6779,-3.9792,-0.83833,-9.0315,5.703,-6.5459,23.42,2.6205,-11.722,-9.8604,1.3575,2.1279,-5.917,1.0262,3.1795,21.112,3.8835,1.1682,4.8628,-0.26601,9.0583,-4.6194,-7.3948,-12.405,4.859,-2.5779,-3.328
14.301,-2.7084,-18.439,-9.2547,2.2535,-4.7,16.724,3.1695,6.6987,13.682,-4.1198,9.6882,-12.579,-0.91868,1.0486,3.0799,7.8963,2.4359,-2.0691,-1.6229,2.8069,-9.5694,-7.2028,1.611,-16.753,11.044,7.1561,-0.53774,10.438,6.762,20.295,2.6824,0.56685,-7.893,-10.073,-13.839,21.821,2.1614,8.1968,17.75,7.8405,12.146,-0.25696,-0.067953,-9.5377,5.8012,-3.9772,-0.83109,-8.7863,5.5624,-7.1955,23.183,3.1267,-12.506,-9.9291,1.8152,2.0167,-6.9619,1.2426,2.9037,21.797,3.4441,1.7117,4.6613,-0.96346,10.108,-3.9584,-7.3103,-13.451,4.6008,-3.3977,-3.3798
14.318,-3.1237,-19.624,-9.8196,1.7239,-5.0933,17.56,3.2567,6.8262,14.091,-3.9424,9.6004,-12.733,-1.2742,0.33289,2.8947,8.4518,3.0183,-1.6631,-1.4072,3.1417,-9.3799,-7.9621,1.5059,-17.065,10.87,7.5188,-0.37583,10.639,7.3459,20.468,2.879,-0.53469,-8.5107,-10.927,-14.42,21.646,2.7531,8.2954,18.292,8.7802,12.435,-0.77336,-0.3293,-9.9423,5.6774,-3.8796,-0.97259,-8.9906,5.8209,-7.1969,25.164,2.2252,-13.041,-10.425,1.6678,1.8105,-6.287,1.0625,3.4227,21.824,2.7573,0.91491,5.0283,-1.6801,10.056,-4.1028,-6.9124,-13.67,5.3756,-2.5158,-2.6745
13.956,-3.6814,-20.266,-10.38,1.9212,-5.174,17.578,3.0152,6.7331,14.507,-4.0066,10.145,-13.401,-0.96581,-0.34113,3.1774,8.6924,3.411,-1.4525,-1.3251,3.665,-9.7225,-7.7902,1.5739,-17.848,11.148,8.2521,-0.3305,10.847,8.0235,20.37,2.7622,-0.85327,-8.8832,-11.132,-15.426,21.782,2.7087,8.0049,18.578,8.6509,12.714,-0.59772,0.019286,-10.21,5.2475,-3.6946,-1.0722,-8.8435,5.6209,-6.8865,25.323,3.0448,-13.489,-11.164,2.2477,2.4971,-7.0496,0.52038,3.2633,22.319,3.5781,0.56422,5.6337,-1.506,9.4987,-3.7711,-7.5366,-14.049,5.789,-3.2462,-3.4228
14.524,-3.3673,-21.185,-10.498,0.72623,-5.5369,18.737,3.1496,6.9327,15.22,-4.1815,10.495,-14.055,-1.5736,0.12469,3.5596,9.4619,3.6154,-1.5724,-0.86631,3.7005,-10.073,-8.6279,1.0138,-17.905,11.172,7.2572,0.27065,11.411,9.0767,20.834,2.8735,-0.27146,-9.4102,-10.925,-15.569,22.495,3.1522,8.4228,19.505,9.1002,12.694,-0.69474,-0.29042,-10.009,6.1169,-3.5208,-1.3009,-9.6232,5.7463,-7.5235,26.81,3.5225,-13.698,-11.97,2.8304,2.5739,-8.4557,0.12066,3.7361,23.346,3.3508,0.79595,6.3008,-2.5936,9.2726,-3.7403,-7.1965,-15.021,5.4988,-3.868,-2.8159
13.68,-4.3657,-21.542,-10.529,1.1583,-5.6056,18.634,3.6273,6.7379,15.942,-3.8771,10.453,-14.159,-1.2215,-0.043794,3.7859,9.8158,4.6486,-0.42295,-0.84723,3.6291,-10.231,-9.3052,1.5806,-18.173,11.375,7.565,0.45326,11.318,9.0232,21.161,2.8544,-1.5304,-9.9217,-10.909,-17.023,22.322,3.7489,8.3191,19.594,10.049,12.358,-0.45675,0.9012,-10.062,5.4241,-3.7443,-1.3785,-9.921,5.7778,-7.3925,27.074,3.1403,-13.698,-11.636,3.4814,2.5652,-8.2859,0.28081,4.1104,24.053,2.9457,0.683,5.7073,-2.9067,9.1724,-3.1081,-6.2009,-15.184,6.4658,-3.6858,-3.0325
14.503,-3.9449,-22.648,-10.193,1.0989,-5.5071,19.349,3.6783,7.6257,16.866,-3.6407,11.443,-14.565,-1.3018,-0.62493,3.2013,10.207,4.8896,-0.53088,-0.083434,3.4484,-9.5627,-9.1182,2.0192,-18.605,11.366,7.2059,1.2563,11.556,9.2764,21.779,3.3341,-1.519,-10.614,-11.24,-17.256,22.614,2.7743,7.6793,20.145,10.22,12.087,-0.97986,0.36542,-10.301,5.6035,-4.2996,-1.2401,-10.206,5.447,-7.5514,28.048,3.615,-14.685,-12.295,3.3039,2.3412,-8.4121,-0.52006,3.9287,23.799,3.3167,1.1182,6.4512,-3.2382,9.3533,-2.5329,-6.3734,-14.934,6.2933,-4.3873,-2.8359
14.491,-3.5648,-22.97,-10.467,0.41584,-5.5032,19.373,3.4997,7.688,16.815,-3.5985,10.925,-15.199,-0.70258,-1.6908,3.864,10.892,4.7388,-0.43994,0.067635,4.0494,-10.636,-10.136,1.7973,-19.12,11.324,7.6166,1.1504,11.053,10.28,22.496,2.9522,-2.203,-10.293,-11.144,-18.387,22.591,3.318,8.4594,20.948,9.6766,13.084,-0.7427,1.134,-10.179,5.6612,-3.7111,-2.038,-9.6914,5.7366,-8.1722,28.365,3.1407,-14.526,-13.133,3.9761,1.6914,-8.7947,-0.79493,4.3226,23.517,3.1905,0.471,5.5186,-3.3557,9.4371,-2.3172,-6.2196,-14.898,6.2966,-4.1285,-2.8885
14.507,-4.5061,-23.619,-10.373,-0.20115,-6.3711,19.356,4.6381,7.7666,17.466,-3.0505,11.027,-15.183,-1.1193,-1.5852,3.4195,11.205,5.3286,-1.0871,0.29934,4.1335,-10.354,-9.8739,2.3125,-19.144,11.401,7.5936,0.95009,11.753,10.453,22.217,3.5342,-2.7612,-10.788,-11.163,-18.293,22.092,3.3115,8.4034,22.249,10.67,12.846,-0.66519,1.4326,-10.556,5.3463,-3.4423,-2.2876,-10.346,5.0917,-8.066,30.589,3.2903,-14.987,-12.675,4.1288,2.037,-9.0408,-0.16248,4.2911,25.412,2.7026,0.36379,6.2793,-3.6911,9.1645,-2.4591,-5.6798,-16.112,7.0572,-4.4748,-2.6453
15.209,-4.4633,-24.206,-10.286,-0.662,-6.3795,20.215,4.4531,8.3914,17.666,-3.2268,11.312,-16.264,-0.87194,-1.7391,3.2925,10.977,5.4951,-0.19172,1.5781,4.2507,-11.291,-10.715,2.5696,-19.301,11.679,8.0368,1.2788,11.583,11.11,22.011,2.9729,-2.999,-10.811,-11.278,-18.955,22.052,3.8626,8.82,22.59,10.636,13.861,-0.8861,1.437,-10.581,6.2098,-3.9562,-2.5009,-10.344,5.2039,-8.2764,30.34,4.0006,-14.756,-13.995,5.3099,2.1702,-9.3066,-0.79304,3.7232,25.289,2.9741,-0.086262,6.4077,-4.6574,8.7895,-1.9573,-5.1039,-16.801,7.1412,-4.5659,-2.0581
14.909,-4.0733,-24.644,-10.443,-0.54204,-5.911,20.341,4.583,8.2083,18.588,-2.6277,11.729,-15.731,-1.2107,-1.5317,3.1434,11.625,5.4057,-0.54263,1.2475,5.2286,-11.928,-10.516,3.2873,-19.409,12.094,7.5433,1.3012,11.028,11.276,22.145,2.5292,-3.9967,-11.737,-12.007,-19.352,22.333,4.3878,8.4593,22.959,10.321,12.886,0.056162,2.4667,-11.372,5.6645,-3.3007,-2.2435,-10.596,5.2609,-7.8251,30.649,4.3013,-15.1,-13.802,5.4094,1.7017,-9.4928,-1.6983,4.3804,26.806,3.0639,0.63413,6.1089,-4.405,8.7866,-1.9858,-4.3786,-17.142,7.3873,-5.5259,-2.3569
14.87,-4.4199,-25.576,-10.79,-2.0819,-5.9122,20.301,4.9512,8.4791,19.197,-2.5748,12.215,-16.05,-1.4045,-1.587,2.9375,12.148,5.6495,-0.17825,2.3558,5.4748,-11.467,-11,2.9632,-20.361,12.504,7.5877,1.4187,10.795,11.013,23.284,3.5867,-4.0591,-11.882,-11.413,-20.04,22.436,4.7587,8.8039,23.996,11.049,13.211,-0.91759,2.6502,-11.442,4.9271,-3.466,-2.9162,-11.089,4.702,-8.5874,31.579,4.8802,-16.517,-14.877,6.073,1.2708,-10.327,-1.2876,3.491,27.123,3.1061,1.092,6.8549,-4.3354,8.9414,-1.0703,-3.7011,-17.112,7.2247,-5.4998,-2.5422
14.752,-4.4342,-26.304,-11.501,-1.3254,-5.9199,20.406,5.133,8.1398,20.099,-1.8164,11.86,-16.75,-0.66912,-2.2426,2.6179,12.086,6.3227,-0.039579,2.0814,6.4956,-12.435,-12.178,3.8148,-20.058,12.034,7.455,0.95618,10.739,11.917,22.714,2.652,-4.2894,-12.367,-11.543,-20.668,22.001,4.863,8.3968,23.808,10.969,12.802,-0.31065,3.795,-10.862,5.2759,-3.4223,-3.4061,-11.208,4.2839,-8.5369,32.261,4.5583,-16.187,-14.771,6.5051,0.78018,-10.507,-1.5976,4.0261,28.109,3.3969,0.89969,6.5332,-4.6594,9.441,-1.1206,-3.9361,-17.705,7.3404,-6.0819,-2.4766
14.761,-4.6662,-27.177,-10.417,-1.8061,-5.6317,20.92,4.9442,7.8346,19.728,-1.7037,12.155,-16.257,-0.25013,-2.7717,2.6367,12.57,5.8291,-0.18532,2.7452,7.3578,-11.832,-12.025,3.3681,-21.227,12.339,8.5967,1.4994,10.329,11.919,23.755,3.1117,-4.34,-13.365,-11.183,-20.649,22.748,5.3873,8.5974,24.973,11.475,12.836,-0.62979,4.031,-11.94,4.9062,-2.5958,-3.5156,-11.659,4.9946,-8.1847,32.919,5.3924,-16.516,-15.187,6.9702,1.2986,-10.294,-2.1711,4.7294,28.458,3.162,1.8367,6.005,-4.9846,8.6899,-1.3446,-2.6614,-17.854,7.9962,-5.6736,-2.2329
14.965,-4.9576,-27.469,-10.957,-1.7365,-5.0774,21.234,5.1301,8.2079,20.138,-1.3264,12.32,-16.764,-0.45516,-2.5031,2.6714,12.331,6.0878,-0.087182,2.914,7.8132,-11.868,-12.757,3.8358,-21.29,11.866,8.37,2.3108,10.953,12.98,23.105,2.8245,-4.6179,-13.165,-11.273,-21.096,22.445,5.4945,7.9678,25.652,11.257,13.191,-0.51762,4.6406,-12.197,4.8721,-2.7805,-3.9942,-11.985,3.8277,-8.9648,33.906,5.3471,-16.538,-15.662,7.9746,0.64937,-10.772,-2.48,4.0124,29.005,2.9605,1.6186,6.8308,-5.6295,8.3396,-0.8403,-3.1508,-18.262,7.1325,-6.4855,-3.1713
15.232,-5.154,-28.063,-11.714,-2.2844,-5.2023,21.27,5.1703,7.961,20.66,-1.2907,12.628,-16.892,-0.24005,-3.4107,2.6697,12.655,6.1217,-0.17207,3.0344,8.0619,-12.688,-12.211,4.563,-21.594,12.63,7.7903,1.9522,10.325,12.946,23.524,3.5861,-5.8749,-14.12,-10.352,-21.793,22.782,6.3888,8.1235,26.766,11.617,12.573,-0.39163,5.2217,-11.623,4.8211,-3.3234,-3.9927,-12.022,4.1416,-9.3199,34.945,5.6072,-16.888,-15.925,7.9818,1.3726,-10.677,-2.6449,4.5458,29.642,3.8749,2.2855,6.5599,-6.345,8.75,-0.40266,-2.1917,-19.204,7.6377,-6.4195,-2.2306
15.237,-5.4053,-28.497,-11.351,-2.5649,-5.5108,22.045,5.1782,8.238,20.954,-0.65932,12.722,-17.022,-0.43283,-3.1898,1.8616,12.988,7.0956,-0.36655,3.0853,8.4594,-12.855,-12.844,4.6127,-20.893,13.238,8.0074,1.8511,10.778,12.945,23.397,3.1362,-6.7598,-14.67,-10.485,-22.51,22.736,6.0972,7.9058,27.213,12.688,12.504,0.34816,5.7398,-12.527,4.231,-3.0773,-3.7325,-13.35,4.4067,-9.5144,36.022,6.0487,-16.955,-17.199,8.3357,0.99216,-11.477,-2.9486,4.761,30.276,3.3435,2.6952,5.6037,-6.714,8.1518,-0.51143,-2.5826,-18.955,7.8782,-6.434,-2.7679
16.089,-5.9557,-29.137,-10.826,-3.0528,-5.393,21.851,5.3082,8.316,20.473,-0.66689,13.377,-17.116,0.13746,-3.1166,1.9523,13.399,6.0729,-0.39765,4.0902,9.0432,-13.056,-14.047,4.9059,-21.999,12.932,7.7714,1.4422,9.648,13.726,23.918,3.3838,-6.1169,-14.896,-9.97,-23.048,22.898,6.5926,7.7475,27.356,12.29,12.717,0.54105,5.423,-12.312,5.1066,-2.3753,-3.5024,-13.54,4.482,-9.2451,37.27,6.0219,-17.373,-17.522,8.4646,0.48035,-11.538,-3.7041,4.8559,30.149,3.9534,2.9271,6.161,-6.7403,8.4727,-0.62067,-2.1304,-19.801,7.4736,-6.9066,-3.0325
15.939,-6.1909,-28.988,-10.687,-3.1334,-4.7995,22.671,5.9626,8.1256,20.921,0.081156,13.857,-17.627,0.23249,-3.9884,1.8122,14.256,7.138,0.035491,3.3442,9.1246,-12.943,-14.898,5.7288,-22.069,12.613,7.6731,2.057,9.4421,14.486,23.446,3.3792,-7.0095,-14.704,-9.7438,-24.258,22.507,6.6954,7.2789,28.35,13.177,12.628,-0.18979,6.1302,-11.795,4.2367,-2.51,-3.9775,-13.04,4.2699,-8.4346,37.919,5.8423,-17.853,-17.846,9.471,0.67069,-11.5,-3.2554,5.5577,30.58,4.2483,3.2129,6.3028,-7.0872,8.8165,-0.91141,-2.9109,-19.965,7.1595,-6.7612,-2.7042
15.513,-6.1023,-29.553,-9.9643,-3.6531,-5.2771,23.068,5.37,8.2874,21.151,-0.06586,14.191,-18.351,-0.48528,-3.5869,1.809,13.471,7.1159,0.52019,3.82,9.6231,-13.128,-14.688,5.7577,-22.185,13.155,7.7643,1.5046,9.5557,14.344,23.571,2.9359,-7.0593,-15.286,-9.6934,-23.595,22.993,6.702,7.4506,29.531,12.749,12.522,-0.129,6.1421,-11.653,4.8766,-3.2677,-4.2807,-13.698,3.917,-9.5672,38.311,5.8895,-17.777,-18.867,9.4939,0.43597,-12.202,-4.1532,5.6833,31.729,4.1681,3.087,6.3574,-7.5003,8.33,-1.1498,-1.9174,-19.94,7.457,-7.3646,-2.0377
15.557,-6.5471,-30.648,-10.478,-4.0956,-5.3293,22.747,5.1271,8.5089,21.094,-0.19853,13.766,-18.552,-0.95921,-4.2724,1.7845,13.999,7.8047,0.5715,4.0981,10.52,-13.845,-15.519,6.3261,-22.971,13.375,8.5146,1.8938,9.9888,15.529,23.753,3.0722,-7.3607,-15.889,-9.5795,-24.6,23.338,7.1809,6.5319,29.878,13.701,12.455,-0.0023851,6.7028,-11.597,4.5187,-2.5335,-4.3791,-13.265,4.682,-9.9647,40.086,5.9796,-17.648,-20.092,9.839,0.58169,-12.275,-4.749,5.6697,31.674,4.1685,3.111,5.8916,-7.3002,8.0095,-0.69079,-2.5252,-20.978,7.1005,-7.8418,-2.8054
16.013,-6.5705,-30.396,-10.781,-3.6984,-5.7907,23.467,5.514,8.8499,21.747,0.34648,14.264,-18.748,-0.53538,-4.0166,1.9396,13.663,7.2783,0.68472,4.7379,10.245,-14.543,-15.902,6.2853,-23.103,13.373,8.225,1.6571,10.543,15.233,23.741,3.3804,-8.0186,-16.599,-9.1385,-25.192,23.25,6.5618,6.2199,31.264,14.031,12.036,0.055757,7.733,-11.88,4.7528,-1.8164,-4.9816,-13.569,3.7455,-10.025,40.359,6.4821,-18.157,-19.982,9.6312,0.75782,-12.876,-4.7974,5.484,32.752,4.411,3.7312,5.1386,-7.3674,7.7566,-0.61783,-2.4797,-21.194,7.1468,-7.2172,-2.4855
