P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-0.18039,-0.32778,-1.1961,-0.75884,1.6832,-0.44218,-0.63222,-0.76682,-0.050484,-0.021268,0.55613,0.3337,0.16495,-1.8151,0.42742,0.30959,1.3033,0.52201,1.224,-0.4543,-2.4109,3.4613,-0.78892,-0.0080346,-0.9472,-0.98952,-1.9591,1.4317,1.4255,0.44015,0.15665,1.3616,-1.0139,0.68564,0.54974,-0.92859,-1.4552,0.56372,-0.17024,-1.6615,2.3159,-0.035489,-1.0559,1.1877,-0.19767,-1.0496,1.419,-1.4984,0.99119,0.58628,0.053999,0.94827,-0.7285,0.97665,0.90656,0.59816,0.94424,-1.7907,0.32166,-1.6366,0.33708,-1.2805,-0.5331,-0.12697,-1.5968,2.8752,0.24921,1.3125,-0.49259,-1.1339,-1.3737,-0.020258
-0.088733,-0.38846,-1.3139,-0.72282,1.9854,-0.37466,-0.68128,-0.70594,-0.10899,-0.004436,0.64009,0.26372,0.20649,-1.9757,0.4828,0.35349,1.348,0.53198,1.6487,-0.6509,-2.8212,3.9182,-0.95528,-0.062646,-1.0584,-1.0375,-2.3228,1.6227,1.7232,0.52908,0.31962,1.4612,-1.2275,0.67787,0.56183,-0.89239,-1.7014,0.76645,-0.076507,-1.8239,2.5641,0.061605,-1.2505,1.2558,-0.15846,-1.2163,1.5069,-1.9283,1.2254,0.61628,0.16104,1.0237,-0.83766,1.18,1.1536,0.73108,1.0383,-2.252,0.60014,-2.0134,0.37579,-1.6765,-0.61053,0.086897,-1.9224,3.4621,0.46751,1.6248,-0.51095,-1.3204,-1.56,-0.068853
-0.043297,-0.42846,-1.3693,-0.76205,2.293,-0.28317,-0.71391,-0.66865,-0.093004,0.12483,0.6134,0.15517,0.24937,-2.0687,0.4432,0.34516,1.4396,0.47703,2.0515,-0.76937,-3.2416,4.323,-1.0972,-0.20566,-1.2007,-1.1007,-2.6705,1.8088,2.1941,0.85337,0.43361,1.5222,-1.4408,0.62333,0.51535,-0.90939,-1.8196,0.94619,0.090994,-1.9775,2.8527,0.073758,-1.4267,1.3769,-0.066207,-1.3048,1.5533,-2.3326,1.4377,0.6359,0.18307,1.1602,-0.96974,1.3138,1.3444,0.94537,1.1052,-2.695,0.89586,-2.3645,0.44051,-2.0738,-0.74497,0.25153,-2.148,3.9746,0.78884,1.8212,-0.58408,-1.4465,-1.7322,-0.084424
-0.059119,-0.47196,-1.4098,-0.71481,2.5951,-0.32666,-0.77599,-0.65255,-0.0080383,0.37773,0.48992,0.053527,0.27772,-2.1224,0.39249,0.36216,1.5279,0.35899,2.4819,-0.95018,-3.6384,4.7617,-1.1718,-0.2648,-1.4391,-1.1411,-2.9331,1.9921,2.6261,1.2354,0.68385,1.7042,-1.6806,0.5097,0.52104,-0.85035,-1.8848,1.1493,0.31341,-2.2901,3.1898,0.15117,-1.6474,1.5201,-0.014166,-1.4724,1.7272,-2.7862,1.5942,0.58641,0.23456,1.2859,-1.0644,1.5279,1.6131,1.1003,1.1471,-3.1306,1.2493,-2.7018,0.4244,-2.3853,-0.7064,0.35841,-2.3839,4.5986,1.2112,2.1328,-0.50562,-1.5591,-1.9479,-0.14652
-0.001823,-0.47301,-1.393,-0.70814,2.9932,-0.37193,-0.78862,-0.61174,0.038362,0.62211,0.42569,0.060688,0.30976,-2.1455,0.38319,0.52192,1.6368,0.17378,3.0149,-1.0979,-4.0181,5.2466,-1.2369,-0.3389,-1.6194,-1.246,-3.145,2.1904,3.0409,1.4882,0.9623,1.8622,-1.9376,0.42763,0.44052,-0.86342,-2.0779,1.3482,0.40499,-2.5869,3.5838,0.16143,-1.8691,1.6694,0.064383,-1.5335,1.7497,-3.3752,1.7639,0.38305,0.25186,1.4027,-1.135,1.8047,1.8915,1.2711,1.2514,-3.4996,1.5271,-3.0725,0.40398,-2.6223,-0.7772,0.37769,-2.5947,5.2902,1.761,2.3489,-0.34074,-1.7214,-2.2316,-0.20702
0.11761,-0.48051,-1.2838,-0.67181,3.4105,-0.49571,-0.93493,-0.52729,0.15002,0.89367,0.33764,0.074244,0.3411,-2.1465,0.38515,0.73462,1.6857,-0.012885,3.5329,-1.391,-4.4659,5.6554,-1.3489,-0.42588,-1.7812,-1.3403,-3.3354,2.395,3.3192,1.7846,1.1162,2.112,-2.2435,0.38954,0.45296,-0.82188,-2.3552,1.5922,0.54339,-2.8759,3.9255,0.094354,-2.0748,1.9077,0.12036,-1.4979,1.7104,-3.7697,1.9923,0.24411,0.18205,1.3792,-1.1367,2.1104,2.1228,1.5363,1.3037,-3.8689,1.7559,-3.524,0.47487,-2.9072,-0.76709,0.33053,-2.7609,6.0206,2.3166,2.6695,-0.28487,-1.8337,-2.645,-0.27652
0.26008,-0.46965,-1.1942,-0.53241,3.7325,-0.55844,-1.2207,-0.47782,0.18818,1.0524,0.2524,0.094646,0.32466,-2.075,0.28667,0.9099,1.8307,-0.14232,4.0861,-1.6929,-4.9158,6.0831,-1.5575,-0.53919,-2.0062,-1.4272,-3.4884,2.4348,3.4821,2.0787,1.238,2.284,-2.4872,0.40935,0.28539,-0.78901,-2.5665,1.7739,0.74712,-3.1428,4.1366,0.10617,-2.1765,2.1121,0.20055,-1.33,1.5645,-4.1817,2.2994,-0.015399,0.080736,1.4726,-1.1371,2.4241,2.212,1.742,1.318,-4.2542,2.116,-3.8589,0.53284,-3.2283,-0.85756,0.34977,-2.9557,6.7,2.8615,2.9551,-0.32773,-1.93,-3.0812,-0.36845
0.4029,-0.44485,-1.0867,-0.51881,4.0164,-0.59432,-1.3514,-0.36999,0.11069,1.1628,0.2339,0.10984,0.14194,-2.0544,0.23618,1.0687,1.9441,-0.21988,4.6174,-2.177,-5.4435,6.4929,-1.7993,-0.65326,-2.2762,-1.5847,-3.5755,2.4682,3.5571,2.5224,1.2686,2.4863,-2.7513,0.42046,0.12009,-0.60623,-2.6578,1.9377,0.8667,-3.3537,4.3746,0.027691,-2.237,2.2581,0.3048,-1.1815,1.3276,-4.4574,2.6066,-0.22191,0.010011,1.5125,-1.2366,2.7952,2.3135,1.9368,1.2291,-4.5973,2.5442,-4.1534,0.5207,-3.5219,-1.04,0.30051,-3.1921,7.4108,3.395,3.2647,-0.22963,-1.9796,-3.3842,-0.36312
0.43088,-0.3565,-1.1501,-0.53905,4.2505,-0.62668,-1.5856,-0.15771,0.11475,1.2485,0.17531,0.096572,0.057946,-2.0264,0.18932,1.333,2.0719,-0.32726,5.1888,-2.7195,-5.986,6.8699,-2.0715,-0.82061,-2.5524,-1.7425,-3.6462,2.5171,3.5846,2.9614,1.3558,2.6991,-3.034,0.45342,-0.048611,-0.39884,-2.7799,2.041,0.86318,-3.4666,4.7,-0.13672,-2.3926,2.3394,0.43972,-1.076,1.1373,-4.7078,2.7668,-0.36155,-0.06045,1.5457,-1.346,3.2072,2.4294,2.1313,1.169,-4.9028,2.9268,-4.4136,0.40892,-3.7521,-1.1933,0.29817,-3.4564,8.0874,3.8614,3.6507,-0.14584,-2.0475,-3.652,-0.33266
0.49998,-0.26724,-1.1493,-0.59612,4.2512,-0.74952,-1.9618,0.041036,0.040628,1.4086,0.16234,-0.011672,0.060262,-1.9056,0.1614,1.6933,2.1099,-0.40995,5.8139,-3.1767,-6.4401,7.2149,-2.2798,-0.95347,-3.0382,-2.0324,-3.6519,2.4991,3.5362,3.4466,1.3894,2.8695,-3.3318,0.43181,-0.20235,-0.15784,-2.9901,2.1765,0.83376,-3.4747,4.9819,-0.27435,-2.539,2.3404,0.65902,-0.92323,0.93143,-4.8757,2.9133,-0.48958,-0.1156,1.6514,-1.4266,3.664,2.5253,2.3384,0.99282,-5.2312,3.2893,-4.6425,0.17429,-3.9018,-1.3915,0.29941,-3.5586,8.7397,4.3191,4.0262,-0.062732,-2.1357,-3.9202,-0.42051
0.54608,-0.25877,-1.197,-0.67799,4.1994,-0.78068,-2.2831,0.33747,-0.050462,1.5049,0.19301,-0.13103,0.066128,-1.6911,0.20582,2.0605,2.2256,-0.52487,6.413,-3.5122,-6.9067,7.6115,-2.5484,-1.035,-3.3938,-2.3084,-3.7524,2.3503,3.4653,3.8625,1.4082,2.812,-3.6501,0.35462,-0.27135,0.19249,-3.1374,2.2963,0.83157,-3.5142,5.2605,-0.37509,-2.7467,2.319,0.92581,-0.77671,0.68183,-4.9289,2.8269,-0.67693,-0.14562,1.7241,-1.5338,4.1143,2.6505,2.6107,0.75785,-5.4814,3.6869,-4.8411,-0.1215,-4.0533,-1.6194,0.21287,-3.7496,9.3661,4.8271,4.4418,0.0037968,-2.273,-4.1555,-0.47301
0.58931,-0.243,-1.2722,-0.75372,4.0539,-0.83244,-2.6979,0.69995,-0.12755,1.7286,0.40586,-0.20897,0.136,-1.4263,0.21869,2.4374,2.3346,-0.54212,6.9576,-3.7881,-7.4679,8.0627,-2.7705,-1.1446,-3.8443,-2.4902,-3.8243,2.2081,3.358,4.1406,1.4413,2.6777,-4.0474,0.33872,-0.40432,0.59952,-3.3681,2.411,0.86321,-3.4725,5.5194,-0.35594,-2.8922,2.3521,1.1834,-0.5567,0.39697,-4.9319,2.7786,-0.87792,-0.035224,1.892,-1.5882,4.575,2.7864,2.8744,0.52997,-5.6818,4.0653,-5.0577,-0.42925,-4.2262,-1.8833,0.20596,-3.9025,10.015,5.3462,4.8556,0.075663,-2.4063,-4.4108,-0.5601
0.69906,-0.17613,-1.3104,-0.77537,3.8781,-0.8763,-2.9876,1.0032,-0.27084,2.0296,0.65188,-0.27565,0.12227,-1.2287,0.18493,2.8649,2.3023,-0.54076,7.4793,-4.095,-8.0852,8.4721,-3.0725,-1.2497,-4.3472,-2.6824,-3.8935,1.9301,3.2101,4.4441,1.4878,2.4398,-4.4509,0.33376,-0.46944,1.0287,-3.7456,2.4194,0.87092,-3.3748,5.7702,-0.21178,-2.9359,2.361,1.4465,-0.31501,0.15513,-4.9348,2.6865,-1.0583,0.1109,2.1895,-1.5779,5.0081,2.9844,3.0859,0.31036,-5.8661,4.6118,-5.2108,-0.80292,-4.4246,-2.1505,0.18908,-4.1261,10.647,5.8396,5.1881,0.18309,-2.4785,-4.6773,-0.60309
0.78652,-0.078638,-1.3257,-0.68854,3.6858,-0.94003,-3.2698,1.2569,-0.60632,2.4298,0.85681,-0.44277,0.10178,-1.0447,0.17242,3.2527,2.3687,-0.60811,7.9947,-4.4055,-8.7496,8.9128,-3.4888,-1.3966,-4.8797,-2.9309,-4.0227,1.5788,3.0101,4.686,1.6205,2.2278,-4.9039,0.32965,-0.47763,1.4092,-4.1083,2.3511,0.84954,-3.1955,6.0193,0.042781,-3.0454,2.4529,1.6103,-0.18661,-0.070433,-4.9267,2.5574,-1.2573,0.13843,2.2881,-1.5174,5.4743,3.2556,3.3215,0.11833,-6.0857,5.2671,-5.3256,-1.1885,-4.6354,-2.4014,0.11113,-4.373,11.244,6.3074,5.5938,0.33748,-2.5616,-4.8453,-0.66434
0.89288,0.083654,-1.4128,-0.48405,3.4825,-1.0718,-3.4863,1.5614,-0.926,2.8542,1.0617,-0.56191,0.082888,-0.78059,0.21625,3.6836,2.4237,-0.49065,8.4947,-4.7906,-9.4052,9.3401,-3.8955,-1.5208,-5.2312,-3.2484,-4.3344,1.1668,2.7981,4.8925,1.6744,2.055,-5.4183,0.38127,-0.40119,1.758,-4.3847,2.2938,0.68039,-3.078,6.2541,0.25756,-3.1152,2.578,1.8005,-0.043407,-0.23662,-4.8886,2.4045,-1.5502,0.089922,2.3375,-1.4247,5.9207,3.4557,3.5651,0.035758,-6.2935,5.9907,-5.3354,-1.5358,-4.7514,-2.7151,0.13165,-4.6334,11.691,6.6676,6.005,0.41874,-2.6534,-4.9921,-0.80428
0.95484,0.25968,-1.4317,-0.30385,3.3579,-1.1092,-3.6794,1.7568,-1.3659,3.4558,1.3236,-0.67741,0.07121,-0.48598,0.2141,4.1047,2.4956,-0.35567,8.9173,-5.1421,-9.9744,9.6602,-4.3674,-1.6862,-5.561,-3.613,-4.5954,0.74453,2.5644,5.0538,1.7893,1.9963,-5.8883,0.41135,-0.30705,2.1993,-4.7231,2.2618,0.51189,-2.9576,6.6261,0.4436,-3.0818,2.685,2.0812,0.22927,-0.38657,-4.7722,2.244,-1.9169,0.10213,2.3127,-1.1685,6.3059,3.6917,3.9583,-0.10095,-6.471,6.6499,-5.4669,-1.9208,-4.8976,-3.0258,0.21939,-4.9228,12.1,6.8927,6.3838,0.54449,-2.8858,-5.0863,-0.88991
1.0121,0.35266,-1.5025,-0.056779,3.2346,-1.1193,-3.9107,1.9941,-1.7615,4.1054,1.6908,-0.77398,0.073745,-0.28391,0.35119,4.5223,2.443,-0.24435,9.3664,-5.4921,-10.549,10.11,-4.7723,-1.8698,-6.0219,-3.9107,-4.8477,0.3288,2.3075,5.1851,1.85,1.9125,-6.3107,0.41954,-0.24095,2.5869,-5.0928,2.265,0.43512,-2.7263,6.8954,0.6448,-2.923,2.7716,2.405,0.443,-0.63102,-4.6015,2.1235,-2.1891,0.035739,2.286,-0.81314,6.6666,4.0495,4.3192,-0.32203,-6.5968,7.3491,-5.6103,-2.2399,-4.9923,-3.2985,0.19845,-5.2653,12.542,7.0834,6.7956,0.55834,-3.0011,-5.1464,-1.1236
1.1577,0.44414,-1.6033,0.16538,3.1492,-1.1832,-4.0865,2.1254,-2.1605,4.8084,2.0382,-0.7982,0.039475,-0.18806,0.51734,4.8448,2.4048,-0.065219,9.7583,-5.8472,-11.155,10.503,-5.1039,-1.903,-6.4797,-4.248,-5.0939,-0.019197,2.112,5.4586,1.7209,1.7192,-6.7688,0.37514,-0.2243,3.0534,-5.4915,2.2656,0.44846,-2.4932,7.1711,0.86272,-2.7981,2.7821,2.6946,0.54473,-0.69921,-4.4037,2.0243,-2.445,-0.071433,2.1319,-0.33773,6.9526,4.3786,4.5668,-0.60958,-6.7176,8.1139,-5.6225,-2.5279,-5.0117,-3.5106,0.16264,-5.5925,12.973,7.254,7.1609,0.53908,-3.1698,-5.2211,-1.3452
1.2167,0.53361,-1.6265,0.33149,3.0661,-1.262,-4.1806,2.1169,-2.5271,5.3973,2.3309,-0.85396,-0.037296,-0.18795,0.68789,5.2575,2.3553,0.15408,9.9962,-6.1609,-11.77,10.967,-5.4863,-1.7789,-6.9699,-4.5927,-5.3718,-0.37358,1.9465,5.7497,1.5521,1.5859,-7.2104,0.3413,-0.16321,3.543,-5.7075,2.2195,0.48855,-2.28,7.4201,1.1387,-2.7132,2.7603,3.0173,0.50044,-0.81144,-4.206,2.0863,-2.7541,-0.070714,2.0237,0.047573,7.2857,4.7771,4.8956,-0.92163,-6.9773,8.8509,-5.645,-2.9375,-5.1033,-3.8132,0.21538,-5.822,13.398,7.3396,7.5123,0.42787,-3.3454,-5.2813,-1.6526
1.2504,0.60326,-1.7341,0.57254,3.071,-1.375,-4.29,2.023,-2.918,6.0711,2.5481,-0.95637,-0.10568,-0.17173,0.79928,5.6454,2.3823,0.4466,10.397,-6.4437,-12.358,11.492,-5.8245,-1.5462,-7.3271,-4.9159,-5.6102,-0.64583,1.9294,5.9849,1.4361,1.3875,-7.6794,0.39089,-0.077583,4.0457,-5.8918,2.1835,0.56536,-2.2082,7.5881,1.369,-2.6028,2.7627,3.3304,0.3984,-0.89906,-4.128,2.25,-3.0817,0.082506,1.9657,0.48344,7.5008,5.1042,5.0931,-1.1681,-7.2986,9.3966,-5.7371,-3.2878,-5.2813,-4.0304,0.23534,-6.018,13.77,7.3696,7.7951,0.29686,-3.4484,-5.3185,-1.8951
1.3224,0.62961,-1.8696,0.79951,3.0543,-1.5395,-4.3993,1.9461,-3.3568,6.7,2.8827,-1.0375,-0.15811,-0.16722,0.90423,5.984,2.4451,0.64022,10.807,-6.6465,-13.023,11.944,-6.1801,-1.3101,-7.5874,-5.1043,-5.8596,-0.86595,1.9438,6.2501,1.3205,1.2939,-8.1028,0.41841,-0.04105,4.5858,-6.1586,2.0428,0.70772,-2.1807,7.7127,1.5114,-2.4244,2.7212,3.7686,0.25783,-0.93573,-4.1239,2.4342,-3.3089,0.19872,1.8906,0.91718,7.7758,5.4487,5.2845,-1.352,-7.442,9.9269,-5.8504,-3.68,-5.4429,-4.2197,0.13772,-6.1993,14.104,7.4234,8.0501,0.16291,-3.5845,-5.2626,-2.0493
1.4951,0.72122,-2.098,1.0211,3.0124,-1.7487,-4.4741,1.7142,-3.8184,7.209,3.3376,-1.0623,-0.2332,-0.17913,0.94726,6.1655,2.3909,0.78406,11.206,-6.7909,-13.62,12.263,-6.4353,-1.096,-7.8004,-5.169,-6.1358,-1.1165,2.0861,6.6429,1.1729,1.1938,-8.4903,0.5466,0.058711,5.2282,-6.3535,1.8534,0.75936,-2.0868,7.8901,1.6926,-2.1973,2.6748,4.216,0.044138,-0.99666,-4.1987,2.5683,-3.5167,0.30005,1.8054,1.3814,8.0662,5.7774,5.6384,-1.409,-7.5456,10.506,-5.9725,-3.996,-5.569,-4.469,0.098779,-6.4476,14.441,7.4837,8.1735,-0.025085,-3.6253,-5.2641,-2.1992
1.5592,0.83459,-2.281,1.2781,2.9621,-2.0109,-4.4519,1.472,-4.3079,7.668,3.8112,-1.1331,-0.36764,-0.20614,0.95486,6.4686,2.3338,0.95544,11.632,-6.836,-14.167,12.581,-6.7471,-0.96171,-7.9784,-5.2267,-6.4334,-1.276,2.2287,6.9764,1.0533,0.96423,-8.9036,0.7988,0.12466,5.7544,-6.6151,1.7145,0.91498,-2.0054,8.0891,1.9261,-2.0988,2.5998,4.7568,-0.3096,-1.0728,-4.1866,2.7603,-3.74,0.45059,1.6914,1.8208,8.304,6.0682,5.9867,-1.4528,-7.6064,11.063,-6.1139,-4.2691,-5.612,-4.6778,-0.02,-6.7125,14.819,7.5306,8.2551,-0.18904,-3.5365,-5.3149,-2.3642
1.6226,0.89505,-2.4756,1.361,3.0532,-2.1661,-4.3466,1.2828,-4.826,8.0551,4.2872,-1.0647,-0.43351,-0.22964,0.88789,6.7251,2.4251,1.2092,11.977,-6.8929,-14.77,12.981,-6.9932,-0.8061,-8.0607,-5.3366,-6.7277,-1.4155,2.438,7.2147,0.97526,0.82852,-9.1715,1.0268,0.1299,6.2182,-7.0784,1.4017,1.0004,-1.9547,8.3474,2.144,-1.9252,2.5866,5.3484,-0.64768,-1.2102,-4.1502,2.9131,-3.9448,0.51739,1.6794,2.2533,8.6121,6.3057,6.2578,-1.4957,-7.5922,11.627,-6.2972,-4.6943,-5.6292,-4.8657,-0.10229,-6.9495,15.062,7.5635,8.3347,-0.23492,-3.6466,-5.5055,-2.4311
1.6605,0.90125,-2.7274,1.3829,3.2137,-2.3093,-4.0781,1.0525,-5.4304,8.4363,4.7131,-0.96717,-0.422,-0.2992,0.96212,7.0495,2.5288,1.5853,12.304,-7.0015,-15.391,13.322,-7.2452,-0.75434,-8.1184,-5.3647,-6.9029,-1.566,2.6559,7.5542,0.86144,0.73948,-9.4172,1.2426,0.0060559,6.636,-7.5628,1.1483,1.0958,-1.8934,8.542,2.3295,-1.747,2.4761,5.9225,-0.85601,-1.2003,-3.8864,2.9555,-4.0776,0.65747,1.6765,2.5691,8.8567,6.5261,6.5314,-1.5262,-7.619,12.264,-6.4059,-5.1535,-5.574,-5.1522,-0.15725,-7.1508,15.408,7.5146,8.4007,-0.23921,-3.806,-5.7574,-2.4993
