P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-0.73631,0.77323,0.076245,0.93263,-4.6778,1.0279,1.1108,-1.4425,-0.091995,-1.321,-1.2387,-0.4657,-1.8091,-0.98818,-0.15269,0.55444,0.91366,-1.1564,0.25761,-0.98682,0.24855,-1.0792,-2.1736,-0.77129,-0.22213,0.96765,-1.4043,2.3756,1.9271,0.083075,-0.64505,0.99036,0.41759,-0.60862,-1.757,1.4105,-0.36576,-1.2919,0.57899,-1.2764,-3.7498,0.48749,1.661,2.5048,-1.3092,-0.96293,1.4474,-1.8523,0.30747,-2.8247,2.1933,1.65,-0.55239,-0.44526,0.58235,-0.37565,0.71007,2.3633,-1.0163,0.24916,-0.23197,-0.87307,-0.036927,-0.66149,-0.86859,-0.021269,0.086791,0.75081,-0.42934,0.79386,2.7318,-0.94286
-1.0416,0.84095,0.38671,1.2681,-5.3531,1.2246,1.2871,-1.7722,0.19991,-1.7224,-1.3306,-0.57176,-1.8,-1.0042,-0.2578,0.82685,1.1991,-1.601,0.24505,-0.92515,0.046514,-0.94293,-2.5462,-0.58356,-0.45943,1.0827,-1.7107,2.5992,2.1334,-0.048616,-0.53141,1.3176,0.44679,-0.36204,-1.8361,1.5084,-0.60628,-1.5286,0.58243,-1.7431,-4.2184,0.4634,1.9606,3.0118,-1.3366,-1.2866,1.824,-2.1038,0.39793,-3.452,2.365,1.6445,-0.84678,-0.50864,0.63915,-0.34907,0.64964,2.8594,-1.1563,0.23349,-0.35159,-1.0303,-0.27628,-1.1032,-0.79714,-0.12446,0.050365,0.7141,-0.55082,1.2833,3.1737,-0.96558
-1.2802,1.1182,0.49498,1.0379,-6.2039,1.4768,1.3268,-2.102,-0.050073,-1.8432,-1.607,-0.78033,-1.8315,-0.92242,-0.26483,0.62471,1.4798,-1.6429,0.51051,-0.73662,0.25326,-1.0714,-3.0886,-0.98389,-0.7282,0.95021,-1.7125,3.0056,2.2818,0.1318,-0.61629,1.5749,0.9401,-0.40656,-2.0331,1.7808,-0.50286,-1.9019,0.58861,-1.8888,-4.7516,0.68317,2.0731,3.2391,-1.7268,-1.1973,2.0567,-2.7219,0.35443,-3.9404,2.3942,1.7989,-1.1236,-0.48095,0.91764,-0.2989,0.83598,3.233,-1.1828,0.24761,-0.51764,-1.1211,0.043236,-1.3463,-0.94466,0.05,0.1658,0.59243,-1.0785,2.0131,3.3799,-0.97352
-1.363,1.0192,0.86666,1.2997,-6.755,1.4943,1.398,-2.5131,-0.19258,-2.508,-1.8506,-1.0799,-2.27,-0.78965,-0.51774,0.77907,2.1733,-1.7813,0.82011,-0.76815,0.04515,-1.3008,-3.5751,-1.156,-0.86272,1.192,-1.6382,3.1789,2.5728,0.12604,-0.75869,1.8379,1.2626,-0.45891,-2.0209,2.0533,-0.73337,-2.1778,0.65975,-2.0295,-5.4904,0.76804,1.9694,3.6841,-1.8988,-1.071,2.6029,-3.0039,0.69578,-4.1978,2.4922,1.7564,-0.99947,-0.68021,1.0882,-0.14906,0.87748,3.532,-1.059,0.088833,-0.56594,-1.2351,-0.14941,-1.3774,-0.76823,-0.044094,0.14707,0.68302,-1.3573,2.4205,4.0116,-1.0089
-1.6352,1.2742,1.3379,1.5763,-7.3473,1.6449,1.6754,-2.7872,-0.015609,-2.5878,-2.5646,-1.088,-2.0985,-0.75923,-0.69517,0.80867,2.4545,-1.8954,1.1593,-0.64635,0.057318,-1.365,-3.959,-1.4129,-0.83409,1.2377,-1.5552,3.378,2.7517,0.46639,-0.74037,2.1023,1.6285,-0.52344,-2.1399,2.2356,-0.51264,-2.2023,0.21055,-2.4934,-5.7502,1.0196,1.9519,4.2017,-2.0703,-1.1978,2.7915,-3.1739,0.87679,-4.7159,2.5504,2.1015,-1.1002,-0.53903,1.3071,-0.32655,0.82454,4.1781,-1.3255,0.44438,-0.77097,-1.3096,-0.45783,-1.9175,-0.48731,0.0085596,-0.031988,1.0601,-1.7182,3.0008,4.1577,-1.2511
-1.9067,1.4097,1.6576,1.3401,-7.9106,1.6716,1.9048,-3.157,-0.17362,-3.0966,-2.7782,-1.313,-2.2275,-0.92568,-0.62849,0.87723,2.8203,-2.0942,1.2301,-0.41,0.16124,-1.1443,-4.7266,-1.6293,-0.63591,0.81152,-0.9336,3.743,3.0515,0.63825,-0.34115,2.2647,1.9421,-0.59846,-1.9664,2.4494,-0.73315,-2.2992,0.4663,-2.4788,-6.5903,0.78532,2.0799,4.7767,-2.3278,-1.3149,3.1833,-3.4491,0.71571,-4.9626,2.6026,2.0253,-1.0229,-0.58808,1.4202,-0.40515,0.63766,4.5495,-1.3953,0.6373,-0.84546,-1.2059,-0.36868,-2.1825,-0.24035,0.0086258,0.13175,1.2435,-2.2116,3.393,4.5664,-1.4401
-1.8149,1.8953,1.8761,1.2909,-8.1524,1.8028,2.1667,-3.9345,-0.40517,-3.6543,-3.3059,-1.7997,-2.0423,-1.1787,-0.72665,0.84626,3.3192,-2.1508,1.06,-0.54676,-0.19315,-1.2773,-5.0533,-1.8563,-0.70801,0.63441,-0.86241,4.1095,3.2416,0.53132,-0.5272,2.4665,1.9108,-0.87748,-1.9019,2.5633,-0.87732,-2.3817,0.33561,-2.8017,-6.7323,1.0626,2.2105,5.215,-2.3814,-1.504,3.4745,-3.5941,0.74844,-5.3358,2.7528,2.1296,-1.1627,-0.61789,1.5281,-0.31511,0.55934,5.3993,-1.2208,0.56061,-0.59849,-1.4764,-0.27557,-2.4494,0.085943,0.13292,0.46456,1.1695,-2.5687,3.5985,4.9974,-1.4977
-1.4905,2.0209,2.1474,1.2495,-8.7722,1.735,2.2515,-4.3068,-0.10479,-4.1588,-3.9041,-1.9098,-2.229,-1.3396,-0.99081,1.1082,3.3562,-2.1458,1.156,-0.38143,-0.22462,-1.1389,-5.5103,-2.0753,-0.33697,0.55243,-0.55988,4.313,3.4377,0.63124,-0.38702,2.8924,2.3183,-0.88962,-1.9404,2.919,-0.92048,-2.2544,0.40907,-2.8774,-7.7739,1.1344,2.1214,5.7837,-2.7503,-1.3762,3.8395,-3.9086,0.67284,-5.5995,2.5361,2.0536,-1.2018,-0.73647,1.3411,-0.40573,0.35211,5.5327,-0.96819,0.59964,-0.56287,-1.7436,-0.053767,-2.5936,0.43665,0.16605,0.23552,1.4376,-2.8647,4.3007,5.2857,-1.842
-1.8994,2.1017,2.6542,1.2443,-9.5906,1.857,2.1779,-4.454,-0.20524,-4.4888,-4.2774,-2.1666,-2.0404,-1.4231,-1.0428,0.78418,3.6647,-2.1323,0.97992,-0.65589,-0.54914,-0.96393,-6.0922,-2.5054,-0.10063,0.50877,-0.51252,4.5325,3.7372,0.41519,-0.42773,2.8875,2.8242,-1.101,-1.8371,3.1598,-1.1104,-1.9635,0.12048,-3.0006,-8.3298,1.242,2.0076,6.3336,-3.1009,-1.2932,4.1307,-4.0309,0.37176,-6.1186,2.6806,2.2648,-1.389,-0.55979,1.4214,-0.53857,0.11748,5.7109,-1.0427,0.57454,-0.85454,-1.7022,-0.22056,-2.7056,0.484,0.12498,0.35717,1.6516,-3.0854,4.8226,5.5706,-1.9971
-1.6239,2.1494,2.7134,0.98655,-9.882,2.073,2.3835,-4.8605,-0.44592,-5.229,-4.673,-2.3254,-1.8578,-1.7069,-1.1527,0.77015,3.8484,-2.1648,1.0151,-0.74656,-0.39892,-0.96615,-6.5275,-2.7273,0.46399,0.080781,-0.094964,4.6288,4.048,0.18939,-0.35643,3.0151,3.3028,-1.0887,-1.9322,3.326,-1.303,-2.0696,0.36431,-3.4677,-8.8883,1.5992,1.8143,7.3383,-3.2911,-1.3694,4.2793,-4.4041,0.19612,-6.6641,3.0206,2.0926,-1.3303,-0.44682,1.2381,-0.59205,-0.35048,6.0957,-0.84655,0.73925,-0.54004,-2.1251,-0.2368,-2.9312,0.40787,0.21638,0.2709,1.9657,-3.6352,5.1627,6.0234,-1.9407
-1.885,2.1188,2.8926,0.83384,-10.425,2.2809,2.1714,-5.2601,-0.28089,-5.4696,-4.9532,-2.73,-1.8238,-1.5794,-1.2774,0.64498,4.178,-2.1659,0.51906,-0.66361,-0.8121,-1.0915,-6.6933,-3.3183,0.57381,-0.063065,-0.2122,4.9201,4.2465,0.19308,-0.30321,2.8659,3.3775,-1.0864,-1.9092,3.8623,-1.5725,-1.7627,0.29161,-3.3864,-9.6369,1.8185,1.8766,7.9692,-3.827,-1.3352,4.5485,-5.0287,0.2824,-6.9555,2.871,1.9881,-1.2813,-0.85349,1.1642,-0.49538,-0.33712,6.0991,-0.81912,0.95462,-0.5191,-1.8852,-0.42486,-3.0967,0.76745,0.32536,0.24441,2.2308,-4.1873,5.5923,6.1014,-2.1303
-1.8056,2.2136,3.107,0.70285,-10.768,2.5634,2.2708,-5.6907,-0.52754,-5.7128,-5.6367,-3.0592,-1.6707,-1.7448,-1.1243,0.38046,4.257,-2.5142,0.2486,-0.36647,-0.94223,-1.1445,-7.1846,-3.5504,0.84518,-0.50909,0.12074,4.8176,4.4291,-0.052705,-0.27294,3.0858,3.8398,-1.0339,-2.0325,4.0455,-1.9155,-1.5048,0.40507,-3.3267,-10.133,2.3778,1.3986,8.5564,-4.2093,-1.1473,4.3752,-5.1597,-0.10561,-7.412,2.725,1.8135,-1.4012,-0.70942,0.75023,-0.70513,-0.80612,6.5067,-0.77766,1.1291,-0.50597,-2.2504,-0.40911,-2.9994,0.78834,0.040257,0.10586,2.5188,-4.6635,6.0874,6.3324,-1.9597
-1.8244,2.6372,3.443,0.53258,-11.241,2.7697,2.3705,-6.092,-0.2622,-6.4499,-6.2646,-3.1442,-1.6612,-1.7517,-1.1182,0.51577,4.2927,-2.8762,0.34908,-0.076721,-0.91493,-1.3922,-7.8014,-4.1761,1.0104,-0.53121,0.27033,5.0284,4.6361,-0.067864,-0.027251,3.0245,4.1241,-1.2721,-1.897,4.028,-2.1391,-1.3086,0.24301,-3.5319,-10.478,2.7241,1.3137,9.2498,-4.2745,-1.1943,4.662,-5.7632,-0.11515,-7.6857,2.5924,1.6827,-1.6708,-0.55294,0.81407,-0.42941,-0.98673,6.9103,-0.81194,1.1901,-0.55538,-2.3372,-0.37795,-3.0307,0.62479,0.035709,0.11566,2.5993,-5.2952,6.3344,6.5754,-2.2042
-1.749,2.7529,3.9252,0.099777,-11.83,2.6471,2.4376,-6.6838,-0.28175,-6.9652,-7.0983,-3.3941,-1.6225,-1.757,-1.1212,0.49752,4.4915,-3.0877,0.088408,-0.12172,-1.6442,-1.5829,-8.2853,-4.5083,1.2784,-0.82562,0.51273,4.9369,4.7828,-0.22413,0.33292,3.1668,4.2282,-0.90218,-2.1872,4.1623,-2.8294,-0.99888,0.29749,-3.8378,-11.372,2.8964,1.1299,9.9628,-4.8647,-1.2368,4.6326,-6.1198,0.016813,-7.796,2.3641,1.7646,-1.7488,-0.31997,0.5494,-0.66346,-1.3772,7.2519,-0.47827,1.1109,-0.57032,-2.6866,-0.19385,-3.3661,0.67201,-0.01733,0.15061,2.7435,-5.5102,6.2672,6.9251,-1.9291
-1.6811,2.9754,4.0013,-0.071346,-12.318,2.858,2.4768,-7.3277,-0.24174,-7.6645,-7.4184,-3.81,-1.4183,-1.7276,-1.262,0.41326,4.5069,-3.7008,-0.38734,0.25331,-1.3333,-1.2403,-9.0817,-4.7975,1.42,-0.97253,0.34513,5.0201,4.8485,-0.51217,0.44144,3.2157,4.6337,-1.0166,-2.1558,4.0698,-3.0781,-0.49238,0.23577,-3.9788,-11.874,3.0274,0.63766,9.9924,-5.4068,-1.3953,4.7196,-6.4413,-0.29534,-8.2135,2.2637,1.3258,-1.761,-0.21698,0.25289,-0.65015,-1.625,7.4307,-0.42766,1.5148,-0.70248,-2.8089,-0.34191,-3.3628,0.28715,0.01368,0.19521,2.9937,-6.1642,6.4452,7.043,-1.9006
-1.6766,3.236,3.8751,0.22792,-12.722,3.3304,2.6328,-7.8599,-0.14856,-8.0568,-7.8033,-4.0137,-0.89601,-1.7251,-1.2063,0.40295,4.6835,-4.0913,-0.60493,0.46144,-1.6321,-1.2591,-9.5149,-4.8769,1.7926,-1.2711,0.63029,4.9486,5.0165,-0.86893,0.39771,3.3048,4.6793,-1.0103,-2.1342,4.1853,-3.4597,-0.31376,0.5126,-3.8347,-12.426,3.6129,0.28134,10.443,-5.8599,-1.7112,4.7295,-7.1809,-0.351,-8.5614,2.2481,1.2389,-1.5383,-0.13184,0.076591,-0.84628,-1.6794,7.6425,-0.33614,1.4398,-0.63128,-2.6326,-0.58804,-3.4572,-0.10328,-0.10221,0.28328,3.0445,-6.7762,6.5457,7.3581,-1.8502
-1.5421,3.3655,3.9931,0.35746,-13.408,3.0249,2.6832,-8.3065,0.019847,-8.617,-8.3294,-4.2753,-0.99195,-1.712,-0.97657,0.13209,5.0435,-4.4584,-0.92239,0.38599,-1.6839,-1.3831,-9.5663,-5.6669,1.8893,-1.2404,0.70007,4.9204,5.2089,-1.3304,0.41582,3.098,5.0077,-1.0612,-1.8858,4.1892,-3.708,0.20204,0.59845,-4.0443,-12.967,3.9943,0.22519,10.754,-6.2768,-1.9287,4.6283,-7.5975,-0.37339,-8.8827,2.2924,1.1416,-1.6182,-0.38895,-0.60867,-0.67235,-2.0663,7.7812,-0.30549,1.6156,-0.57029,-2.5671,-0.41599,-3.584,-0.64676,0.13894,0.28651,3.124,-7.314,6.517,7.5616,-1.6038
-1.5125,3.7308,4.0891,0.47351,-14.102,3.2988,2.8341,-8.9725,0.16386,-9.2874,-8.9463,-4.5517,-0.81628,-1.8118,-1.0128,-0.28068,5.5446,-4.8016,-1.3117,0.67359,-2.1557,-1.3096,-10.309,-5.904,2.2616,-1.5357,0.75493,4.8681,5.483,-1.5884,0.72805,2.9347,5.4126,-0.74627,-1.7991,4.0982,-4.0101,0.55712,0.70627,-3.9826,-13.688,4.7396,-0.48675,10.979,-7.0707,-2.0405,4.3813,-8.2073,-0.32709,-9.0874,2.0637,0.97997,-1.7181,-0.36994,-0.89158,-0.79095,-2.0664,8.1282,0.11995,1.815,-0.47529,-2.5692,-0.58249,-3.5066,-0.99513,0.034768,0.20613,3.0667,-7.7399,6.4547,7.9074,-1.5894
-1.4532,4.0986,4.0002,0.62915,-14.539,3.5361,2.693,-9.7671,0.099414,-9.6754,-9.2726,-4.5504,-0.4483,-1.8571,-1.3186,-0.44123,5.648,-4.5979,-1.6179,0.81911,-2.5988,-1.4075,-10.531,-6.2817,2.6718,-1.602,0.83048,4.6784,5.499,-2.0223,0.86813,2.6275,5.5557,-0.76872,-1.682,4.1806,-4.1539,0.94785,0.85964,-3.8843,-14.252,4.796,-0.6167,11.286,-7.5398,-2.2753,4.2646,-8.9034,-0.60284,-9.5257,2.1604,0.63664,-1.8184,-0.14838,-0.9365,-0.85096,-2.4447,8.5701,0.15337,2.2565,-0.47314,-2.507,-0.43168,-3.3493,-1.3774,0.21505,0.40518,2.9889,-8.3796,6.7243,8.2962,-1.4275
-1.3204,4.4061,4.2206,0.69193,-15.148,3.6371,3.0076,-10.183,0.53592,-10.123,-9.603,-4.6961,-0.10062,-1.8404,-0.95372,-0.61085,5.7972,-4.992,-2.0111,1.0816,-2.7781,-1.1972,-10.558,-6.3387,3.0766,-1.7373,1.1966,4.6936,5.8964,-2.8238,0.74405,2.224,5.9926,-0.54487,-1.2969,4.0163,-4.3223,1.2123,1.018,-3.9631,-14.684,5.2158,-0.84671,11.487,-8.2501,-2.3879,3.9359,-9.5387,-0.7711,-9.6611,1.7114,0.45953,-1.8499,-0.038634,-1.7,-0.66088,-2.6568,9.2653,0.75513,2.4081,-0.22279,-2.1454,-0.5036,-3.2302,-2.059,0.35834,0.17433,3.0308,-9.0097,6.5436,8.3369,-1.2647
-1.1196,4.7971,4.0475,0.59684,-15.338,3.9232,2.7583,-10.873,0.74191,-10.428,-10.086,-4.8508,-0.056668,-1.956,-1.0836,-0.84058,5.6382,-5.102,-2.2239,1.477,-3.3639,-1.3657,-10.906,-6.6282,3.4258,-1.8042,1.207,4.6549,5.7837,-3.2614,1.1941,2.0441,6.2792,-0.67099,-1.561,3.8618,-4.3739,1.5735,0.97689,-4.1652,-15.085,5.7115,-1.2654,11.882,-8.9663,-2.626,3.9637,-9.9633,-0.93569,-9.7201,1.6521,0.38547,-2.0461,0.17311,-2.0395,-0.75125,-2.9281,9.8866,0.94906,2.5736,-0.029386,-2.0343,-0.54833,-3.16,-2.3154,0.37052,0.074191,2.8469,-9.4794,6.4082,8.4281,-0.95177
-0.76801,5.2094,4.1561,0.62657,-16.002,3.937,2.4579,-11.519,0.88956,-10.955,-10.337,-5.1433,0.35424,-2.0311,-1.0012,-1.0804,5.9421,-5.4412,-2.4131,1.8375,-3.6772,-1.5295,-11.258,-6.8762,3.6425,-1.7853,1.3168,4.5589,5.9835,-3.8289,1.3725,1.7425,6.5558,-0.32664,-1.4911,3.9685,-4.3782,2.0041,1.046,-4.2948,-15.617,6.0925,-1.2258,12.225,-9.6352,-3.0905,3.7333,-10.711,-1.0233,-10.053,1.351,0.35949,-2.0169,0.12264,-2.5246,-0.56946,-2.9231,10.477,1.4089,2.665,-0.033352,-1.5909,-0.52178,-3.1951,-2.9312,0.44095,-0.26157,2.8834,-9.8922,6.7334,8.9939,-0.88784
-0.99316,5.4921,4.1862,0.9013,-16.479,4.2062,2.537,-12.177,1.3888,-11.53,-10.58,-5.2393,0.43374,-2.1702,-1.0972,-1.2356,6.3269,-5.4276,-3.0799,2.2313,-4.0499,-1.3109,-11.153,-7.5772,4.2669,-1.9027,1.4549,4.4463,6.1856,-4.5433,1.1539,1.5662,6.8725,-0.59486,-1.3272,3.8807,-4.1568,1.9574,1.211,-4.6192,-15.967,6.4933,-1.2986,12.386,-10.265,-3.44,3.8275,-11.292,-1.1843,-10.036,1.1133,0.30274,-2.2016,0.021734,-3.2239,-0.35765,-3.1432,11.138,1.4518,3.1308,0.30976,-1.3342,-0.38111,-3.1318,-3.0109,0.44977,-0.39869,2.8394,-10.309,6.4033,9.06,-0.81894
-0.8982,5.7906,4.349,0.87007,-17.095,4.2257,2.5986,-12.655,1.6447,-12.244,-10.964,-5.1613,0.71219,-2.1258,-0.7109,-1.4045,6.2229,-5.4506,-3.611,2.408,-4.8201,-1.5994,-11.315,-7.7272,4.5477,-1.9441,1.6505,4.3018,6.4446,-5.2809,1.3498,1.6252,7.321,-0.84389,-1.3559,3.8175,-4.2239,2.6274,1.036,-4.8865,-16.438,6.7248,-1.5069,12.607,-10.754,-3.577,3.6863,-11.694,-0.96112,-10.254,0.77442,0.32152,-2.5139,-0.022746,-3.7333,-0.35586,-3.379,11.536,1.8323,3.2506,0.38631,-1.1871,-0.30516,-3.0034,-3.3121,0.56993,-0.32324,2.9829,-10.713,6.5446,9.1447,-0.65763
