P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-0.13279,-0.31069,-1.1001,-0.69566,1.7487,-0.38086,-0.62357,-0.79113,-0.0012868,-0.04346,0.58999,0.3768,0.080976,-1.8694,0.42618,0.3536,1.3839,0.47648,1.2527,-0.4613,-2.3961,3.4836,-0.79457,-0.086752,-0.94524,-0.97056,-1.9538,1.4524,1.4671,0.40854,0.14817,1.3296,-0.96859,0.67514,0.57732,-0.88988,-1.3986,0.59512,-0.12358,-1.6565,2.3134,-0.025565,-1.0211,1.1493,-0.15022,-1.0774,1.3722,-1.6022,1.0182,0.60333,-0.013397,0.90023,-0.7089,0.98213,0.82402,0.64162,0.97216,-1.7807,0.28722,-1.5358,0.32892,-1.3254,-0.57289,-0.13867,-1.5662,2.8697,0.23813,1.3108,-0.55634,-1.1337,-1.34,-0.050461
-0.081727,-0.4385,-1.2924,-0.74464,1.9706,-0.41508,-0.66198,-0.66119,-0.14072,0.070017,0.63882,0.19447,0.12669,-1.916,0.56271,0.36989,1.382,0.55441,1.6852,-0.58508,-2.7797,3.9493,-0.97092,-0.058179,-1.0931,-1.0372,-2.3735,1.5725,1.7341,0.60848,0.28559,1.447,-1.1863,0.68547,0.46594,-0.91138,-1.7827,0.75814,-0.094385,-1.818,2.5613,0.10218,-1.3161,1.2715,-0.14652,-1.1968,1.5584,-1.9472,1.2351,0.58711,0.18981,1.0485,-0.78907,1.132,1.1624,0.82391,0.97668,-2.1511,0.52365,-1.9118,0.4132,-1.6184,-0.54156,0.045507,-1.8669,3.4901,0.36836,1.6198,-0.4407,-1.3403,-1.524,-0.12257
-0.052319,-0.33395,-1.3205,-0.75809,2.2183,-0.27526,-0.63214,-0.71483,-0.075943,0.12861,0.59236,0.18421,0.26345,-2.0908,0.50568,0.4059,1.4442,0.54115,2.1671,-0.7569,-3.2838,4.3639,-1.1204,-0.25216,-1.1529,-1.144,-2.7032,1.8387,2.1472,0.84181,0.44102,1.5042,-1.3864,0.5765,0.5362,-0.87736,-1.768,0.976,0.076704,-1.958,2.8346,0.053408,-1.4944,1.3519,-0.068004,-1.3387,1.5234,-2.3951,1.3864,0.75243,0.14888,1.185,-0.96933,1.3478,1.313,1.0221,1.1485,-2.6611,0.87254,-2.3014,0.44715,-2.0475,-0.72581,0.20764,-2.1435,3.8616,0.78561,1.7479,-0.51599,-1.3775,-1.6641,-0.12962
-0.011513,-0.50539,-1.3828,-0.64851,2.5866,-0.24014,-0.80289,-0.73515,-0.01391,0.38509,0.47225,0.037219,0.27154,-2.204,0.36262,0.33625,1.5003,0.38456,2.4965,-0.94124,-3.6796,4.7555,-1.2138,-0.3231,-1.5126,-1.1053,-2.9606,1.952,2.6323,1.2194,0.7048,1.6755,-1.6891,0.43472,0.51397,-0.88166,-1.9225,1.2105,0.25735,-2.2126,3.1975,0.16334,-1.6962,1.459,0.0041738,-1.4162,1.7198,-2.7986,1.7027,0.52713,0.24259,1.1731,-1.0894,1.5179,1.5878,1.047,1.1055,-3.1122,1.3252,-2.7722,0.37096,-2.3909,-0.74462,0.39871,-2.353,4.593,1.1987,2.2318,-0.43709,-1.6306,-1.9561,-0.10819
-0.011266,-0.45142,-1.4255,-0.67859,3.102,-0.3693,-0.8139,-0.5469,0.081573,0.63643,0.4439,0.13621,0.32364,-2.1126,0.3674,0.49503,1.7052,0.16745,3.0449,-1.1089,-4.0618,5.2621,-1.2185,-0.31447,-1.6024,-1.2409,-3.1534,2.1798,2.9339,1.4753,1.0238,1.7529,-1.95,0.3935,0.36307,-0.89867,-2.0804,1.1897,0.48644,-2.6252,3.6087,0.11181,-1.8244,1.6724,0.087907,-1.5609,1.7471,-3.3432,1.8173,0.36538,0.20763,1.3654,-1.2111,1.7669,1.9592,1.2921,1.2737,-3.4373,1.5999,-3.0329,0.45992,-2.6921,-0.71198,0.37494,-2.5787,5.3452,1.7324,2.3637,-0.41335,-1.7007,-2.3531,-0.19469
0.075206,-0.45625,-1.2074,-0.64502,3.4421,-0.5239,-0.78189,-0.63084,0.15378,0.85471,0.37763,0.087914,0.33351,-2.1873,0.43183,0.79276,1.618,0.048536,3.5977,-1.4156,-4.4351,5.6168,-1.3331,-0.4357,-1.764,-1.3147,-3.3859,2.4257,3.2723,1.82,1.085,2.0581,-2.2152,0.33823,0.49657,-0.80252,-2.3421,1.6098,0.49583,-2.9356,3.9466,0.14654,-2.1827,1.9062,0.15379,-1.5545,1.6974,-3.8062,2.011,0.31087,0.14841,1.4565,-1.105,2.0882,2.12,1.5813,1.2612,-3.8552,1.7528,-3.4427,0.41241,-2.9395,-0.79551,0.33372,-2.8034,6.0131,2.3892,2.6452,-0.34089,-1.8676,-2.6889,-0.2429
0.33633,-0.45372,-1.2185,-0.50707,3.6871,-0.48068,-1.1884,-0.42434,0.21633,1.0309,0.17611,0.061696,0.23124,-2.0715,0.31763,0.93933,1.8512,-0.18987,4.1211,-1.6969,-4.9501,6.0438,-1.5676,-0.57635,-2.0373,-1.3931,-3.4602,2.4152,3.4903,2.0898,1.257,2.225,-2.5487,0.42683,0.21623,-0.75618,-2.5502,1.6607,0.77073,-3.1898,4.2015,0.13932,-2.1592,2.1394,0.095341,-1.39,1.5406,-4.2469,2.3242,0.027548,0.050982,1.4657,-1.223,2.4076,2.1434,1.6811,1.361,-4.1939,2.0055,-3.8277,0.52296,-3.1241,-0.84245,0.39585,-2.9995,6.6983,2.8794,3.0062,-0.32276,-1.8328,-3.0405,-0.51248
0.38966,-0.47913,-1.0125,-0.57263,4.0411,-0.59403,-1.3776,-0.39872,0.07375,1.0806,0.24764,0.1086,0.13469,-1.9882,0.197,1.0269,1.8692,-0.17651,4.6683,-2.1313,-5.4622,6.5362,-1.84,-0.58353,-2.2943,-1.5325,-3.5475,2.4328,3.5132,2.5569,1.2887,2.4355,-2.6526,0.39496,0.11392,-0.6818,-2.6685,1.81,0.95132,-3.371,4.4088,-0.017895,-2.1994,2.2548,0.28612,-1.1968,1.3406,-4.4578,2.5976,-0.20076,0.094471,1.551,-1.2038,2.7708,2.3881,1.9715,1.231,-4.553,2.5894,-4.1992,0.4278,-3.4393,-0.97659,0.23603,-3.2214,7.394,3.4504,3.198,-0.28313,-1.9799,-3.3557,-0.386
0.37922,-0.28359,-1.1457,-0.63011,4.2566,-0.61256,-1.6138,-0.17624,0.12372,1.1244,0.16244,0.17648,0.15862,-1.9824,0.25906,1.2146,2.2074,-0.3338,5.222,-2.653,-6.0399,6.8776,-2.0292,-0.76373,-2.6209,-1.7822,-3.5861,2.4785,3.5465,2.9945,1.3871,2.7033,-3.0906,0.38102,-0.10109,-0.40841,-2.7694,2.1497,0.91351,-3.4202,4.6666,-0.1869,-2.3165,2.2587,0.44793,-1.1408,1.1154,-4.7268,2.7462,-0.36499,-0.071817,1.5643,-1.3468,3.2748,2.4591,2.0841,1.2213,-4.9549,2.9421,-4.4623,0.4853,-3.7252,-1.2345,0.28932,-3.4634,8.0925,3.8938,3.6407,-0.19588,-2.124,-3.6582,-0.4169
0.49703,-0.2751,-1.0334,-0.66872,4.2623,-0.75965,-1.9679,0.011069,0.10431,1.4639,0.10124,0.050806,0.10002,-1.9432,0.27078,1.7645,2.1823,-0.4418,5.8326,-3.2382,-6.4747,7.2155,-2.3298,-0.88471,-3.0573,-2.0095,-3.6665,2.4386,3.5341,3.4099,1.3621,2.829,-3.3308,0.44878,-0.11227,-0.2223,-2.9946,2.1644,0.81264,-3.4305,5.0384,-0.31075,-2.5049,2.362,0.71778,-0.88243,0.91641,-4.8657,3.0182,-0.48133,-0.068937,1.674,-1.4691,3.7407,2.551,2.4133,0.99302,-5.2195,3.2752,-4.6348,0.11717,-3.9041,-1.4621,0.29873,-3.5798,8.6862,4.2395,3.9808,-0.10783,-2.189,-3.9187,-0.46845
0.63945,-0.3039,-1.0997,-0.60732,4.1896,-0.74998,-2.2806,0.4525,-0.0084878,1.4242,0.24176,-0.1609,0.065507,-1.7238,0.20227,2.0071,2.2364,-0.55433,6.3823,-3.5529,-6.92,7.6509,-2.5227,-1.1227,-3.3203,-2.2477,-3.7476,2.3699,3.4844,3.8189,1.4497,2.7947,-3.6354,0.36516,-0.22356,0.19481,-3.0963,2.2245,0.82972,-3.4244,5.2352,-0.32729,-2.7189,2.2452,1.039,-0.79926,0.74329,-4.9483,2.8702,-0.62779,-0.12382,1.7524,-1.5654,4.171,2.6201,2.6293,0.80509,-5.4636,3.6962,-4.8403,-0.12114,-4.0717,-1.6048,0.18229,-3.7233,9.3563,4.8586,4.5737,-0.046191,-2.321,-4.1696,-0.46083
0.5761,-0.17362,-1.3016,-0.7591,3.9708,-0.75556,-2.6754,0.78045,-0.070432,1.6983,0.38839,-0.22476,0.134,-1.4564,0.24581,2.5247,2.3102,-0.54287,6.9533,-3.8403,-7.513,8.0475,-2.7606,-1.1813,-3.8876,-2.524,-3.8875,2.2952,3.3949,4.1381,1.5646,2.6443,-4.0598,0.35308,-0.38135,0.5992,-3.2905,2.4266,0.8086,-3.4632,5.5189,-0.35932,-2.9073,2.3115,1.1164,-0.59396,0.387,-4.9772,2.8575,-0.86943,-0.078516,1.8645,-1.588,4.5969,2.8657,2.8356,0.60155,-5.6682,4.1431,-5.0837,-0.4593,-4.2037,-1.9179,0.15637,-3.9609,10.028,5.3933,4.8971,0.073917,-2.3815,-4.4337,-0.60417
0.63425,-0.15983,-1.3564,-0.78697,3.8837,-0.89276,-3.0001,0.95565,-0.21267,2.0594,0.6315,-0.22897,0.12487,-1.1911,0.16758,2.8966,2.2929,-0.52989,7.4516,-4.091,-8.0116,8.4566,-3.1005,-1.1489,-4.3836,-2.6481,-3.9123,1.9166,3.246,4.4974,1.5725,2.4086,-4.5127,0.18418,-0.46678,1.0216,-3.7718,2.3851,0.87127,-3.3742,5.6813,-0.30193,-2.8509,2.3658,1.532,-0.22149,0.17924,-4.9699,2.7101,-1.0847,0.068743,2.3114,-1.6406,5.0648,3.0844,3.0611,0.23931,-5.8919,4.6782,-5.1511,-0.90342,-4.5224,-2.1519,0.15895,-4.1289,10.68,5.8241,5.2414,0.21248,-2.4537,-4.6726,-0.55443
0.72874,-0.10425,-1.3119,-0.65304,3.7493,-0.97633,-3.2788,1.2973,-0.67968,2.4647,0.8509,-0.41181,0.04144,-0.96695,0.20437,3.2583,2.337,-0.5852,8.0302,-4.4035,-8.8469,8.8756,-3.4595,-1.437,-4.9363,-2.917,-4.1157,1.5471,2.9836,4.7744,1.6239,2.2939,-4.9231,0.34168,-0.40983,1.371,-4.121,2.4017,0.8187,-3.1867,5.9809,-0.070608,-3.0477,2.4452,1.5998,-0.15937,-0.15165,-5.0537,2.5438,-1.2609,0.13845,2.2714,-1.5801,5.5,3.2526,3.3544,0.034309,-6.1953,5.3078,-5.4006,-1.1793,-4.5803,-2.391,0.18867,-4.32,11.202,6.2868,5.564,0.32719,-2.6744,-4.849,-0.59447
0.95096,0.13755,-1.4285,-0.55657,3.5105,-1.0659,-3.5297,1.5632,-0.87096,2.8441,1.1096,-0.60109,0.11486,-0.81553,0.24454,3.7032,2.5259,-0.4319,8.5264,-4.7841,-9.412,9.3476,-3.9289,-1.5357,-5.2657,-3.2558,-4.3682,1.1346,2.7574,4.8889,1.6842,2.0954,-5.4682,0.36165,-0.37458,1.8304,-4.3008,2.3825,0.6025,-3.1003,6.2345,0.24343,-3.0875,2.5274,1.8275,0.0045326,-0.22348,-4.9576,2.4122,-1.6419,0.16058,2.3865,-1.4481,5.9109,3.4321,3.6263,0.076941,-6.3374,5.9966,-5.3845,-1.5967,-4.7742,-2.7239,0.14621,-4.6915,11.72,6.7286,6.04,0.37666,-2.6907,-5.0478,-0.83468
0.93799,0.1876,-1.3791,-0.33225,3.3439,-1.1229,-3.787,1.8135,-1.4055,3.4387,1.3091,-0.60767,0.06254,-0.48124,0.25483,4.0254,2.3659,-0.34994,8.9992,-5.1226,-9.9626,9.7192,-4.4043,-1.6911,-5.5659,-3.6824,-4.5371,0.81289,2.6273,5.0737,1.8218,2.0159,-5.9182,0.3687,-0.29338,2.2471,-4.8151,2.2382,0.56323,-2.9345,6.603,0.44679,-3.0709,2.6589,2.163,0.17971,-0.3756,-4.7639,2.3162,-1.9946,0.041476,2.3179,-1.2388,6.2401,3.7157,3.8984,-0.070648,-6.5433,6.7116,-5.4016,-1.9595,-4.8081,-3.0576,0.19028,-4.9028,12.099,6.9787,6.3339,0.55178,-2.8084,-5.1464,-0.91615
0.99213,0.3887,-1.5369,-0.052302,3.1688,-1.1249,-3.8447,1.942,-1.7863,4.1112,1.5937,-0.66459,0.0002721,-0.23937,0.33581,4.5585,2.5135,-0.27893,9.365,-5.4378,-10.432,10.095,-4.7562,-1.8704,-6.0543,-3.9034,-4.8747,0.35548,2.3605,5.2201,1.9537,1.9263,-6.2691,0.40634,-0.28807,2.5724,-5.0481,2.289,0.35865,-2.7313,6.9206,0.67777,-2.9296,2.7274,2.3739,0.34267,-0.6185,-4.6096,2.1597,-2.2129,0.0044194,2.3021,-0.81118,6.5811,3.9795,4.316,-0.35106,-6.5988,7.3439,-5.587,-2.3696,-5.0582,-3.2652,0.16519,-5.228,12.471,7.0546,6.8381,0.56573,-3.0079,-5.0906,-1.0738
1.1311,0.42527,-1.5719,0.21242,3.1853,-1.2725,-4.1599,2.1216,-2.161,4.8361,2.0066,-0.80175,-0.050293,-0.20026,0.55234,4.8013,2.3251,-0.1089,9.7439,-5.9036,-11.192,10.574,-5.1267,-1.8297,-6.3739,-4.1608,-5.042,-0.023289,2.0787,5.4842,1.7754,1.7453,-6.7867,0.34003,-0.19791,3.1693,-5.4584,2.241,0.46326,-2.4619,7.1813,0.79939,-2.782,2.8081,2.6676,0.49719,-0.68017,-4.3911,2.0168,-2.522,-0.079261,2.1201,-0.26945,7.0164,4.3692,4.5556,-0.56537,-6.7683,8.0756,-5.6278,-2.5474,-5.0182,-3.4347,0.23744,-5.6512,12.957,7.2429,7.1742,0.5269,-3.1314,-5.1998,-1.4208
1.1895,0.49823,-1.5717,0.38984,3.019,-1.3405,-4.2647,2.0475,-2.549,5.2994,2.4023,-0.82685,-0.097442,-0.22901,0.68844,5.2205,2.3413,0.10517,10.038,-6.2728,-11.683,11.055,-5.4598,-1.7626,-6.9342,-4.6202,-5.4034,-0.38299,1.9445,5.857,1.5514,1.6105,-7.1553,0.36916,-0.12057,3.4775,-5.7825,2.1861,0.45,-2.2935,7.4645,1.1,-2.6371,2.7267,3.0048,0.45838,-0.88234,-4.2122,2.0991,-2.8111,-0.12774,2.0366,-0.0077064,7.3373,4.802,4.7988,-0.85214,-6.9368,8.8387,-5.666,-2.985,-5.0391,-3.8388,0.17804,-5.8375,13.406,7.35,7.5078,0.45803,-3.3268,-5.4082,-1.6726
1.1941,0.6556,-1.7549,0.61069,3.1439,-1.4124,-4.2944,2.0552,-2.8969,6.1442,2.6044,-0.97372,-0.15632,-0.10082,0.77351,5.6385,2.3302,0.47054,10.34,-6.5628,-12.333,11.475,-5.8125,-1.5287,-7.3691,-5.0181,-5.5215,-0.65823,1.8736,6.0031,1.41,1.3276,-7.6527,0.36503,-0.086223,4.0655,-5.9214,2.1834,0.51172,-2.1743,7.6253,1.324,-2.6358,2.8851,3.3764,0.46797,-0.93779,-4.1316,2.2512,-3.093,-0.041001,2.0003,0.47643,7.3796,5.1437,5.0969,-1.0928,-7.3202,9.4246,-5.712,-3.2571,-5.3362,-4.0549,0.27722,-6.0507,13.837,7.3648,7.8039,0.27639,-3.4259,-5.3745,-1.8771
1.3382,0.58718,-1.9236,0.85389,3.0761,-1.5172,-4.42,1.9904,-3.397,6.7719,2.8565,-1.0056,-0.15389,-0.12694,0.88357,5.9604,2.4537,0.65631,10.809,-6.5745,-13.001,11.935,-6.1814,-1.2822,-7.5394,-5.1045,-5.8472,-0.808,1.9295,6.1559,1.2453,1.2659,-8.0561,0.45157,0.00071381,4.5983,-6.185,2.1064,0.74862,-2.111,7.7697,1.5371,-2.4375,2.7397,3.7968,0.23532,-0.93987,-4.1833,2.4894,-3.306,0.13214,1.8848,0.93595,7.7629,5.5026,5.2503,-1.4363,-7.4333,9.9601,-5.8155,-3.7361,-5.3958,-4.2161,0.12437,-6.1534,14.119,7.3746,8.1081,0.20288,-3.5562,-5.2504,-2.0242
1.409,0.70335,-2.124,1.0883,2.9663,-1.7508,-4.4805,1.7102,-3.8561,7.1598,3.331,-1.0341,-0.14864,-0.22125,1.0721,6.2021,2.3495,0.82152,11.271,-6.7831,-13.539,12.251,-6.4208,-1.0818,-7.8367,-5.1998,-6.1211,-1.065,2.0913,6.6776,1.2403,1.201,-8.4854,0.55897,0.11166,5.3002,-6.2944,1.8394,0.77909,-2.0891,7.9116,1.7465,-2.2229,2.5664,4.2073,0.027314,-0.95938,-4.1702,2.4941,-3.4966,0.30084,1.7779,1.4104,8.006,5.8128,5.5819,-1.3971,-7.5319,10.544,-5.9301,-4.0003,-5.6879,-4.3921,0.14054,-6.4745,14.436,7.5536,8.192,-0.0013858,-3.6528,-5.16,-2.1881
1.5119,0.90593,-2.3043,1.277,2.9604,-1.982,-4.3864,1.3918,-4.3609,7.6598,3.8026,-1.0924,-0.29448,-0.27166,0.95556,6.5886,2.2693,0.92034,11.69,-6.8485,-14.15,12.607,-6.7418,-0.98192,-7.9284,-5.2489,-6.3996,-1.2045,2.2025,6.9458,0.98034,1.0421,-8.8241,0.80672,0.18388,5.7799,-6.5841,1.7058,0.89187,-1.9746,8.1421,1.9004,-2.1358,2.5684,4.6496,-0.34774,-1.0734,-4.1599,2.688,-3.796,0.44109,1.7463,1.8171,8.1868,6.0511,5.9619,-1.4219,-7.5369,11.069,-6.2023,-4.2924,-5.617,-4.6283,0.017534,-6.6261,14.861,7.5008,8.2224,-0.17361,-3.4146,-5.3316,-2.3326
1.651,0.90258,-2.4802,1.4164,3.0064,-2.1412,-4.3053,1.328,-4.8683,8.0867,4.292,-1.0801,-0.39756,-0.20228,0.9904,6.7643,2.3867,1.1917,12.088,-6.8996,-14.826,13.11,-7.034,-0.83412,-8.0035,-5.2876,-6.7961,-1.4365,2.4741,7.1842,0.97617,0.88337,-9.1378,1.0556,0.090293,6.1991,-7.1033,1.4042,1.0795,-1.9118,8.3426,2.1373,-1.8012,2.5926,5.2822,-0.63243,-1.2166,-4.1504,2.8251,-3.9471,0.52666,1.6989,2.2359,8.5972,6.3745,6.2737,-1.4673,-7.5798,11.687,-6.3063,-4.6988,-5.6685,-4.8491,-0.23374,-6.9585,15.054,7.4636,8.3379,-0.3022,-3.6634,-5.4339,-2.3805
