P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
0.5249,-0.38761,-1.0009,-0.53172,4.2498,-0.6916,-1.6446,-0.30613,0.12106,1.226,0.17481,0.073851,0.11587,-1.9854,0.23677,1.127,2.062,-0.1949,5.1176,-2.4537,-5.5193,7.0457,-1.8903,-0.52457,-2.5898,-1.6088,-3.7742,2.7437,3.5975,2.9247,1.4138,2.4658,-2.932,0.40116,0.13426,-0.5812,-2.7514,1.829,1.1584,-3.4182,5.0257,-0.12435,-2.2413,2.5,0.336,-1.2218,1.0976,-4.8426,2.7934,-0.52534,0.23629,1.6567,-1.3058,3.0681,2.5925,2.1221,1.125,-5.2388,3.0768,-4.5682,0.27862,-3.6913,-1.079,-0.23029,-3.6887,8.1093,3.4853,3.5827,0.055627,-2.2581,-3.5114,-0.34654
0.38663,-0.052086,-1.2165,-0.76553,4.5958,-0.68947,-1.9226,-0.103,0.19787,1.2202,0.1724,0.14423,0.11352,-1.9469,0.17057,1.377,2.3645,-0.28503,5.563,-3.1134,-6.2442,7.2679,-2.2312,-0.7195,-2.9485,-1.8925,-3.8819,2.5595,3.6052,3.4041,1.5589,2.9119,-3.1535,0.40116,-0.083141,-0.37875,-3.1983,2.1772,0.99974,-3.717,4.7509,-0.30683,-2.2919,2.3197,0.53606,-1.4859,0.79375,-4.9774,3.0294,-0.37377,-0.12019,1.6709,-1.5896,3.7172,2.79,2.2414,0.99744,-5.0663,3.2222,-4.876,0.44502,-4.0215,-1.3701,0.33061,-3.4288,8.6261,3.9803,3.9899,-0.17777,-2.399,-3.5818,-0.61719
0.55682,-0.253,-1.1224,-0.82944,4.526,-0.76868,-2.1792,0.10316,0.11013,1.5165,0.024565,0.059595,0.073502,-1.9447,0.28123,2.4086,2.4201,-0.45555,6.3663,-3.5907,-6.5457,7.7022,-2.6194,-1.0097,-3.3912,-2.2484,-4.0366,2.715,3.6042,3.9051,1.4604,3.238,-3.4022,0.42285,-0.1419,-0.11614,-3.0106,2.5701,0.76326,-3.4754,5.1964,-0.48171,-2.4956,2.5451,0.92443,-0.87934,0.67695,-5.2041,3.2059,-0.56012,-0.20117,1.7344,-1.6763,4.2888,2.6948,2.5617,0.79567,-5.0907,3.4424,-4.8725,0.10178,-4.1924,-1.7857,0.66995,-3.5854,9.3092,4.2234,4.343,0.13563,-2.3206,-3.8565,-0.38407
0.70838,-0.14089,-1.4174,-0.46582,4.2584,-0.84296,-2.4587,0.7725,-0.099669,1.6068,0.21763,-0.18329,0.019,-1.7504,0.21867,2.2052,2.4201,-0.66466,6.8647,-3.8771,-7.3903,8.1152,-2.9915,-1.2896,-3.7204,-2.5682,-4.1977,2.5264,3.4091,4.2899,1.5401,2.7589,-3.7989,0.42165,-0.18026,0.44856,-3.1299,2.5681,0.86423,-3.659,5.5726,-0.41601,-2.7719,2.2157,1.4962,-0.61719,0.47105,-5.01,2.7589,-0.75674,0.041139,1.8175,-1.6318,4.7527,2.8821,2.78,0.57091,-5.3919,3.9054,-5.2342,-0.44159,-4.1525,-1.7627,0.25891,-3.8174,10.208,4.9832,4.7655,0.19371,-2.4894,-4.2835,-0.5978
0.59266,-0.35793,-1.3088,-0.75427,3.816,-0.82524,-2.9671,1.0674,-0.13814,1.8494,0.4202,-0.25498,0.16115,-1.2847,0.24614,2.41,2.4948,-0.56557,7.3798,-4.2348,-7.9337,8.5582,-2.9668,-1.3725,-4.3714,-2.8821,-4.3328,2.2786,3.3231,4.3112,1.6179,2.4435,-4.5792,0.38095,-0.46256,0.79191,-3.2692,2.4582,0.77875,-3.4832,5.9022,-0.49218,-2.9329,2.2302,1.3326,-0.29009,0.12199,-5.268,3.0402,-1.001,-0.026628,1.9106,-1.6534,4.9504,3.06,3.0579,0.36071,-5.6815,4.1997,-5.2342,-0.6914,-4.3487,-1.9951,-0.10674,-3.9893,10.958,5.488,5.2324,0.079351,-2.6123,-4.867,-0.34286
0.69384,-0.1217,-1.4711,-0.93671,3.6812,-0.9151,-3.2486,1.1832,-0.13891,2.2605,0.74163,-0.29744,0.11866,-1.0975,0.20022,3.1728,2.3998,-0.49995,7.9807,-4.4451,-8.4559,8.8967,-3.1255,-1.1581,-4.9851,-2.8404,-3.9253,1.8337,3.2368,4.7337,1.6483,2.0499,-5.4123,0.28645,-0.52247,1.38,-3.7685,2.4582,0.88769,-3.2249,5.739,-0.37417,-2.8835,2.2592,1.7827,-0.0023364,-0.12435,-4.9946,2.5959,-1.2268,0.18389,2.762,-1.651,5.2854,3.2645,3.3345,0.016626,-5.6815,4.8199,-5.531,-1.0478,-4.8047,-2.3546,0.19281,-4.4663,11.257,5.8614,5.6006,0.53316,-2.5929,-4.7075,-0.52824
0.77873,0.014217,-1.3424,-0.469,3.5714,-1.0478,-3.4369,1.5072,-0.87044,2.9237,1.1247,-0.35766,-0.0047732,-0.70761,0.2606,3.3815,2.5583,-0.56421,8.5579,-4.7498,-8.822,9.2427,-4.1028,-1.4226,-5.4728,-3.1914,-4.1289,1.1143,2.6163,5.0543,1.6984,2.2251,-4.9579,0.28645,-0.56363,1.5732,-4.1224,2.4582,0.82217,-2.9094,6.2643,-0.076394,-3.0249,2.5247,2.0623,-0.41004,-0.54042,-5.2266,2.4405,-1.4461,0.32024,2.3944,-1.5474,5.7509,3.4543,3.5875,-0.23582,-6.2248,5.5851,-5.5287,-1.6527,-4.7785,-2.5529,0.50664,-4.3603,11.679,6.2855,5.8957,0.38051,-2.7516,-4.927,-0.66083
1.1591,0.34271,-1.4721,-0.70422,3.3171,-1.105,-3.9169,1.6934,-1.1789,3.3922,1.1247,-0.56836,0.13575,-0.6762,0.27732,4.0679,2.6854,-0.48937,9.0744,-5.1729,-9.5172,9.7054,-5.0542,-1.4664,-5.6416,-3.5727,-4.4453,0.80703,2.2713,4.9689,1.7077,1.9074,-5.4672,0.28645,-0.37686,2.0039,-4.3194,2.4582,0.58411,-2.9796,6.5579,0.43087,-3.1204,2.6671,1.8711,0.14889,-0.52534,-4.9719,2.2592,-2.0407,0.22861,2.4886,-1.4225,6.4713,3.5915,3.7577,-0.23582,-6.2246,6.9309,-5.4254,-2.0227,-5.0194,-2.7462,0.14648,-5.0616,12.084,6.797,6.3386,0.63602,-2.9442,-5.1527,-0.78373
1.0212,-0.038077,-1.3804,-0.22149,3.1297,-1.2725,-4.4354,1.9613,-1.691,3.9872,1.4053,-0.60509,0.072164,-0.10374,0.25478,4.162,2.4858,-0.36025,9.6634,-5.4297,-10.049,10.332,-5.0408,-1.7498,-5.9053,-4.1451,-4.7008,0.57668,2.5749,5.2573,1.7814,1.5638,-5.8659,0.28645,-0.20165,2.6496,-4.8316,2.237,0.49151,-2.6874,6.8369,0.68935,-3.048,2.8334,2.1276,0.3443,-0.5927,-4.6674,2.1344,-2.3273,0.014251,2.3778,-1.1659,6.7268,3.8231,4.1852,-0.34917,-6.5707,7.5173,-5.7395,-2.2941,-5.0422,-3.1791,-0.079351,-5.6482,12.447,6.9412,6.8151,0.75358,-3.016,-5.2862,-1.2171
0.96765,0.63174,-1.666,0.3754,2.9341,-1.1898,-3.9036,2.1357,-1.7856,4.6387,1.7812,-0.69715,0.03348,-0.10614,0.31497,4.9816,2.7589,-0.20188,9.7987,-5.6725,-10.563,10.619,-5.0473,-2.1004,-6.2329,-4.2709,-4.9093,0.26688,2.2927,5.4364,2.0545,2.0019,-6.8126,0.28645,-0.2731,3.0819,-5.3391,2.237,0.31801,-2.4218,7.1418,0.99719,-2.8972,2.8371,2.6086,0.50388,-0.96961,-4.3572,1.9647,-2.5754,-0.21426,2.2831,-0.61443,6.9598,4.254,4.3562,-0.75829,-6.571,8.242,-5.583,-2.6314,-5.0938,-3.5078,0.18007,-5.9652,12.781,7.0982,7.3724,0.60912,-3.2055,-5.1792,-1.1093
1.1979,0.23244,-1.75,0.43608,3.0882,-1.3362,-4.3394,2.297,-2.5255,5.3875,2.338,-0.77711,-0.031315,-0.053218,0.63929,5.325,2.4764,-0.077928,10.129,-6.0331,-11.637,11.053,-5.5571,-1.8568,-6.6504,-4.3966,-5.063,-0.085505,1.6578,5.7153,2.0176,1.4022,-7.473,0.20665,-0.13952,3.6413,-5.8056,2.237,0.44022,-2.1696,7.4406,0.83868,-2.7077,2.9456,3.0028,0.63826,-0.84792,-4.1533,1.8129,-2.8688,-0.28922,1.9766,0.27374,7.3168,4.7,4.6683,-0.56525,-6.8653,8.7486,-5.8408,-2.861,-5.3272,-3.6359,0.44802,-5.6756,13.164,7.194,7.6575,0.86321,-3.3731,-4.9907,-1.7435
1.2866,0.44864,-1.6093,0.51773,2.9116,-1.4548,-4.9406,2.1063,-3.0007,5.8206,2.8145,-0.86318,-0.13691,-0.26256,0.72511,5.5722,2.549,0.14827,10.453,-6.703,-12.237,11.525,-6.0614,-1.5637,-7.2914,-5.026,-5.4098,-0.4731,1.6183,6.1157,1.5567,1.4296,-7.5773,0.34754,-0.054968,3.5042,-6.1977,2.2157,0.44022,-1.9735,7.6927,1.229,-2.536,2.9216,3.3756,0.55963,-1.1136,-4.004,2.1987,-3.2251,-0.11838,1.888,0.08236,7.7362,5.1446,5.0252,-0.95335,-6.8653,9.269,-5.6723,-3.1704,-5.0965,-4.1153,0.15672,-5.8163,13.809,7.418,8.1155,0.56069,-3.5355,-5.5209,-1.954
1.2689,0.8058,-1.7829,0.73036,3.2222,-1.5496,-4.305,2.281,-3.2858,6.4383,3.1322,-0.97615,-0.23043,-0.019182,0.80201,5.8589,2.4118,0.52401,10.716,-6.842,-13.093,11.943,-5.8023,-1.3004,-7.9628,-5.4646,-5.6154,-0.72496,1.5071,6.3663,1.4253,1.0127,-7.9086,0.34754,-0.027707,4.3412,-5.9387,2.7472,0.47952,-2.1588,7.8469,1.6351,-2.6008,3.0058,3.761,0.48574,-1.1018,-4.1111,2.4017,-3.1464,0.15354,1.909,0.85706,7.7514,5.5477,5.3056,-1.4968,-7.3573,10.062,-5.9457,-3.4763,-5.307,-4.235,-0.028294,-6.0886,14.387,7.409,7.9825,0.23929,-3.692,-5.5223,-2.1242
1.3558,0.40898,-2.0182,0.96839,3.0778,-1.7238,-4.4899,2.0513,-3.8093,7.509,3.1851,-1.0466,-0.12435,-0.023976,0.88722,6.2644,2.6695,0.83798,11.074,-6.5654,-13.782,12.383,-6.1786,-1.0578,-7.5388,-5.1517,-5.8621,-1.0391,1.8971,6.1764,1.1185,1.1207,-8.2424,0.38318,0.0451,5.1027,-6.3,2.0811,0.83035,-1.9231,8.0378,1.7415,-2.4728,2.8926,4.1324,0.071991,-1.1479,-4.2444,2.7563,-3.26,-0.13033,1.8329,1.2637,8.1135,6.0018,5.3674,-1.963,-7.3573,10.804,-5.8667,-4.0755,-5.6142,-4.3191,0.19126,-6.6765,14.389,7.4068,8.396,-0.056677,-3.7938,-5.2886,-2.2261
1.4384,0.80052,-2.2991,1.2092,2.8662,-1.8245,-4.6078,1.7548,-4.2466,7.6842,3.6173,-1.1082,-0.12435,-0.34418,1.198,6.6791,2.4363,1.1465,11.568,-6.7975,-14.246,12.798,-6.7204,-0.79869,-7.8726,-5.3926,-6.1196,-1.3485,2.2223,6.8301,1.1209,0.88655,-8.6852,0.53511,0.076594,5.8088,-6.3,1.8354,0.79392,-2.0651,8.2041,1.875,-2.2056,2.3696,4.6139,-0.28631,-1.0736,-4.3213,2.251,-3.5247,0.35904,1.7437,2.0941,8.3562,6.064,5.732,-1.1246,-7.6467,11.419,-6.1934,-4.4503,-5.6759,-4.482,0.41511,-6.4487,14.844,7.5173,8.3492,-0.23231,-3.9337,-4.9835,-2.3311
1.4983,1.1253,-2.3941,1.5636,2.8421,-2.0555,-4.2626,1.1438,-4.7717,7.8891,3.9976,-1.1366,-0.29765,-0.34418,1.1436,6.9546,2.3545,0.93979,12,-6.9667,-14.613,13.04,-7.0234,-1.0014,-8.1997,-5.3102,-6.4946,-1.2589,2.4751,7.2129,0.85397,0.90222,-9.0364,0.98408,0.18302,6.421,-6.5943,1.7004,0.88803,-1.8282,8.3113,2.0529,-2.0953,2.4015,5.1166,-0.59734,-1.2089,-4.1257,2.5794,-4.0911,0.63783,1.6733,1.9143,8.3404,6.4898,6.0465,-1.7193,-7.6467,11.527,-6.5379,-4.6798,-5.981,-4.7693,0.019091,-6.672,15.256,7.5252,8.3711,-0.41307,-3.5408,-5.3545,-2.5752
1.6619,1.142,-2.6053,1.6465,3.0696,-2.3662,-4.0558,1.327,-5.2552,8.5142,4.5553,-1.0799,-0.45087,-0.13944,1.0767,6.884,2.6105,1.1327,12.451,-7.0553,-14.887,13.407,-7.3787,-0.89533,-8.3777,-5.3412,-6.8538,-0.80546,2.7585,7.451,0.79856,0.7017,-9.5233,1.2928,0.097018,6.8892,-7.0248,1.36,1.1155,-1.6758,8.5854,2.3201,-1.7981,2.4939,5.508,-0.85241,-1.3462,-4.0492,3.0007,-3.9963,0.76135,1.6281,2.2517,8.7504,6.453,6.6345,-1.2888,-7.6603,12.225,-6.4348,-5.0562,-5.9985,-4.999,-0.38277,-6.9451,15.267,7.5113,8.4676,-0.30431,-3.7349,-5.6826,-2.2452
