P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-45.073,-28.284,-2.1455,34.465,43.195,35.93,53.946,-2.7866,1.3142,33.453,-20.583,-20.38,-41.519,-9.3543,-63.183,45.72,38.029,57.949,-14.212,-2.6939,-12.849,41.927,-3.7425,30.802,-47.233,-70.361,20.008,47.753,-16.127,-8.5841,45.883,38.853,55.89,29.374,25.937,-23.965,-23.872,11.618,4.3733,-20.746,-54.676,18.096,81.536,53.946,23.044,27.456,13.647,-10.502,42.987,-57.597,11.845,-48.252,35.866,-83.983,-5.4087,14.251,-22.864,-45.078,-81.426,49.79,-1.8464,37.093,-23.758,34.391,40.828,25.15,-17.985,48.455,2.9593,20.17,0.4643,-52.282
-45.262,-28.327,-2.6724,34.301,43.448,35.756,53.841,-2.8322,1.5405,33.436,-21.077,-20.386,-41.422,-9.9555,-63.481,45.867,38.169,57.947,-14.715,-2.7374,-13.444,41.767,-3.7176,31.021,-47.526,-70.685,20.014,47.889,-16.123,-9.0935,45.293,38.749,56.362,29.875,25.925,-23.972,-24.176,11.434,4.6568,-20.494,-55.277,17.646,81.372,53.841,23.202,27.826,13.442,-10.685,42.594,-58.144,11.525,-48.149,36.268,-83.872,-5.278,14.459,-23.407,-45.325,-81.625,49.983,-1.9831,37.064,-23.91,34.322,40.864,25.213,-18.686,48.79,2.7963,20.016,-0.022179,-52.879
-45.483,-28.364,-3.2141,34.117,43.74,35.598,53.731,-2.9173,1.7204,33.393,-21.62,-20.415,-41.155,-10.516,-63.865,46.071,38.391,58.013,-15.244,-2.7368,-14.038,41.608,-3.6931,31.242,-47.761,-70.959,20.063,48.033,-16.069,-9.4743,44.71,38.721,56.78,30.467,25.879,-23.914,-24.379,11.25,5.0125,-20.237,-55.887,17.237,81.163,53.731,23.394,28.192,13.215,-10.93,42.245,-58.718,11.118,-48.027,36.63,-83.741,-5.1981,14.683,-24.111,-45.529,-81.852,50.147,-2.1665,37.003,-24.096,34.184,40.858,25.255,-19.376,49.136,2.6282,19.892,-0.4482,-53.536
-45.663,-28.349,-3.9266,33.939,44.11,35.444,53.489,-3.0579,1.779,33.244,-22.068,-20.482,-40.789,-11.055,-64.22,46.299,38.674,57.923,-15.855,-2.6786,-14.608,41.53,-3.7281,31.43,-48.1,-71.18,20.066,48.119,-15.979,-9.7789,44.183,38.66,57.261,30.978,25.904,-23.892,-24.617,11.036,5.3111,-19.996,-56.531,16.801,80.896,53.489,23.539,28.473,12.994,-11.175,41.924,-59.19,10.735,-47.954,36.934,-83.615,-5.1156,14.959,-24.794,-45.804,-82.196,50.339,-2.4088,36.974,-24.32,34.191,41.032,25.252,-20.11,49.42,2.4734,19.744,-0.87542,-54.237
-45.797,-28.45,-4.6167,33.753,44.511,35.332,53.349,-3.2394,1.7779,33.119,-22.527,-20.507,-40.399,-11.673,-64.606,46.603,39.007,57.876,-16.34,-2.716,-15.191,41.33,-3.7472,31.672,-48.505,-71.432,20.107,48.234,-15.983,-10.028,43.661,38.572,57.724,31.536,25.959,-23.9,-24.836,10.782,5.6585,-19.741,-57.139,16.349,80.729,53.349,23.723,28.779,12.794,-11.476,41.563,-59.689,10.336,-47.78,37.224,-83.514,-5.0526,15.209,-25.393,-46.125,-82.608,50.506,-2.7266,37.062,-24.478,34.233,41.083,25.295,-20.929,49.563,2.3451,19.558,-1.2809,-55.036
-45.934,-28.592,-5.2239,33.517,44.853,35.172,53.122,-3.366,1.807,32.948,-23.006,-20.421,-40.013,-12.268,-64.85,46.922,39.328,57.811,-16.832,-2.8711,-15.667,40.971,-3.7993,31.914,-48.937,-71.733,20.139,48.371,-15.805,-10.294,43.14,38.301,58.242,32.147,25.996,-23.907,-25.135,10.61,5.9903,-19.432,-57.764,15.947,80.555,53.122,23.968,29.032,12.627,-11.918,41.178,-60.188,9.8359,-47.727,37.412,-83.416,-4.9496,15.43,-25.953,-46.547,-82.904,50.659,-3.0539,37.15,-24.7,34.175,41.175,25.427,-21.727,49.705,2.3886,19.42,-1.7373,-55.711
-46.03,-28.602,-5.7637,33.211,45.22,35.016,52.833,-3.6285,1.8351,32.909,-23.601,-20.372,-39.578,-12.832,-65.007,47.339,39.644,57.665,-17.37,-2.9664,-16.25,40.684,-3.8618,32.094,-49.244,-72.076,20.138,48.448,-15.684,-10.421,42.666,38.178,58.704,32.676,26.001,-23.967,-25.369,10.313,6.2165,-18.994,-58.284,15.541,80.391,52.833,24.317,29.361,12.477,-12.448,40.754,-60.752,9.399,-47.749,37.44,-83.339,-4.8567,15.523,-26.504,-47.029,-83.25,50.864,-3.3605,37.304,-24.921,34.017,41.24,25.628,-22.564,49.786,2.394,19.311,-2.4117,-56.319
-45.983,-28.603,-6.3201,32.85,45.568,34.838,52.559,-3.9255,1.7917,32.787,-24.176,-20.377,-39.075,-13.295,-65.154,47.698,39.945,57.463,-17.844,-2.9165,-16.888,40.411,-3.8292,32.265,-49.509,-72.341,20.051,48.582,-15.438,-10.524,42.267,38.096,59.078,33.154,26.061,-24.04,-25.656,9.9764,6.3356,-18.581,-58.797,15.081,80.228,52.559,24.757,29.618,12.28,-12.957,40.367,-61.327,8.9599,-47.656,37.483,-83.181,-4.7451,15.651,-27.141,-47.577,-83.655,51.011,-3.6176,37.421,-25.168,33.853,41.2,25.894,-23.256,49.869,2.3769,19.251,-3.0558,-56.935
-45.946,-28.557,-6.9893,32.473,45.916,34.548,52.231,-4.3453,1.7959,32.705,-24.689,-20.255,-38.633,-13.686,-65.247,48.092,40.164,57.261,-18.392,-2.7993,-17.525,40.195,-3.8797,32.542,-49.787,-72.706,19.861,48.638,-15.108,-10.628,41.871,38.016,59.365,33.584,26.073,-24.018,-25.897,9.6648,6.495,-18.141,-59.238,14.575,80.071,52.231,25.248,29.877,12.122,-13.385,40.002,-61.922,8.5312,-47.573,37.555,-83.125,-4.6563,15.858,-27.747,-48.174,-84.147,51.143,-3.8275,37.655,-25.342,33.693,41.184,26.225,-23.875,49.934,2.3107,19.237,-3.6316,-57.463
-45.929,-28.491,-7.6251,32.095,46.218,34.303,51.996,-4.816,1.8157,32.744,-25.244,-20.196,-38.198,-13.925,-65.267,48.5,40.422,57.006,-18.955,-2.7404,-18.182,40.069,-3.9134,32.762,-50.049,-73.137,19.636,48.741,-14.802,-10.759,41.501,37.902,59.66,34.002,26.022,-24.088,-26.102,9.2984,6.7079,-17.84,-59.682,14.185,79.833,51.996,25.691,30.1,11.974,-13.684,39.645,-62.506,8.1048,-47.612,37.541,-83.123,-4.5324,16.097,-28.322,-48.703,-84.669,51.31,-3.9222,37.75,-25.574,33.429,41.138,26.579,-24.518,50.005,2.2141,19.218,-4.3089,-57.924
-45.817,-28.526,-8.3076,31.702,46.567,34.247,51.723,-5.2753,1.7985,32.923,-25.791,-20.218,-37.843,-14.26,-65.311,48.836,40.574,56.727,-19.521,-2.668,-18.824,39.881,-3.9045,33.142,-50.396,-73.479,19.417,48.845,-14.543,-10.819,41.004,37.835,59.985,34.298,26.169,-24.27,-26.298,8.8717,6.8878,-17.579,-60.138,13.784,79.609,51.723,26.15,30.33,11.9,-14.013,39.273,-63.066,7.6575,-47.555,37.542,-83.138,-4.4353,16.301,-28.909,-49.188,-85.125,51.46,-3.9416,37.866,-25.823,33.197,40.984,26.913,-25.145,50.161,2.0719,19.149,-4.823,-58.364
-45.686,-28.489,-8.9674,31.249,46.898,34.212,51.519,-5.737,1.8399,33.012,-26.44,-20.205,-37.649,-14.683,-65.479,49.031,40.782,56.395,-19.986,-2.6059,-19.494,39.588,-3.858,33.516,-50.715,-73.779,19.201,48.923,-14.238,-10.91,40.427,37.709,60.423,34.475,26.303,-24.43,-26.454,8.4416,7.085,-17.284,-60.522,13.372,79.418,51.519,26.52,30.484,11.899,-14.32,38.909,-63.604,7.2268,-47.466,37.637,-83.175,-4.3299,16.533,-29.501,-49.593,-85.642,51.595,-3.9622,38.063,-26.041,32.887,40.76,27.171,-25.73,50.324,1.8284,19.006,-5.3394,-58.724
-45.488,-28.357,-9.6108,30.757,47.184,34.166,51.285,-6.1732,1.7607,33.099,-27.109,-20.21,-37.441,-15.087,-65.578,49.194,40.912,55.954,-20.449,-2.5233,-20.185,39.338,-3.6882,33.854,-51.129,-74.058,19.027,48.989,-14.001,-11.014,39.813,37.555,60.919,34.64,26.426,-24.613,-26.682,8.1042,7.3777,-17.054,-60.968,12.852,79.295,51.285,26.981,30.666,11.929,-14.671,38.493,-64.044,6.8645,-47.44,37.591,-83.103,-4.1423,16.856,-30.05,-49.873,-86.174,51.667,-3.9743,38.325,-26.255,32.633,40.474,27.34,-26.364,50.46,1.5781,18.825,-5.9607,-59.087
-45.25,-28.185,-10.099,30.213,47.342,34.23,50.967,-6.5327,1.5911,33.179,-27.8,-20.216,-37.213,-15.501,-65.748,49.374,41.059,55.521,-20.833,-2.4368,-20.874,39.211,-3.5056,34.197,-51.573,-74.202,18.798,49.085,-13.685,-11.116,39.183,37.424,61.346,34.943,26.577,-24.87,-26.826,7.7967,7.682,-16.916,-61.323,12.378,79.149,50.967,27.298,30.796,11.952,-15.021,38.2,-64.523,6.6039,-47.523,37.525,-82.947,-3.9902,17.259,-30.566,-49.961,-86.668,51.791,-3.9845,38.724,-26.527,32.288,40.086,27.637,-27.04,50.537,1.247,18.695,-6.5634,-59.508
-44.957,-27.991,-10.453,29.687,47.46,34.257,50.673,-6.9491,1.5482,33.254,-28.471,-20.166,-36.916,-15.939,-65.933,49.45,41.285,55.036,-21.235,-2.3313,-21.493,39.177,-3.1796,34.61,-52.123,-74.311,18.497,49.302,-13.361,-11.31,38.522,37.303,61.725,35.165,26.762,-25.123,-26.954,7.4221,7.9445,-16.772,-61.629,11.963,79.031,50.673,27.62,30.893,11.804,-15.23,37.807,-64.82,6.4456,-47.588,37.545,-82.762,-3.8296,17.639,-31.017,-50.079,-87.046,51.899,-3.982,39.172,-26.72,31.896,39.758,27.846,-27.708,50.63,0.84802,18.501,-7.3212,-59.942
-44.582,-27.804,-10.832,29.123,47.576,34.23,50.366,-7.399,1.4223,33.238,-29.065,-20.048,-36.553,-16.391,-66.217,49.495,41.542,54.653,-21.562,-2.2471,-22.106,39.218,-2.8805,35.063,-52.564,-74.461,18.142,49.471,-13.045,-11.451,37.911,37.207,62.095,35.376,26.985,-25.25,-27.154,7.1661,8.2621,-16.65,-61.903,11.477,78.806,50.366,27.911,31.027,11.716,-15.619,37.439,-65.169,6.2542,-47.695,37.541,-82.47,-3.6522,18.041,-31.45,-50.228,-87.318,51.868,-4.0673,39.635,-26.864,31.458,39.356,28.062,-28.282,50.713,0.43314,18.263,-8.052,-60.38
-44.203,-27.658,-11.127,28.629,47.615,34.151,50.064,-7.7883,1.2968,33.211,-29.685,-20.006,-36.11,-16.753,-66.615,49.561,41.879,54.246,-21.728,-2.2618,-22.713,39.334,-2.6064,35.485,-52.997,-74.653,17.784,49.685,-12.799,-11.45,37.31,37.19,62.449,35.626,27.247,-25.391,-27.378,6.9015,8.568,-16.533,-62.143,11.006,78.488,50.064,28.02,31.157,11.66,-15.909,37.071,-65.538,6.1127,-47.81,37.456,-82.149,-3.5355,18.338,-31.923,-50.404,-87.655,51.869,-4.1751,40.13,-26.881,30.956,38.931,28.249,-28.8,50.801,-0.0086093,18.033,-8.7771,-60.885
-43.75,-27.539,-11.365,28.199,47.655,34.067,49.803,-8.1781,1.1725,33.126,-30.313,-19.959,-35.65,-17.185,-66.891,49.602,42.289,53.867,-21.995,-2.2856,-23.362,39.327,-2.447,35.917,-53.382,-74.865,17.489,50.031,-12.557,-11.346,36.814,37.256,62.769,35.954,27.484,-25.534,-27.636,6.7094,8.8619,-16.304,-62.4,10.602,78.302,49.803,28.078,31.301,11.451,-16.072,36.659,-65.937,5.9898,-47.85,37.549,-81.837,-3.4204,18.503,-32.399,-50.644,-88.044,51.841,-4.3052,40.657,-26.938,30.5,38.541,28.406,-29.273,51.017,-0.47196,17.856,-9.454,-61.565
-43.411,-27.417,-11.609,27.751,47.741,33.923,49.512,-8.6267,1.1787,33.056,-30.971,-19.841,-35.078,-17.71,-67.143,49.587,42.528,53.478,-22.243,-2.1655,-23.996,39.298,-2.261,36.395,-53.684,-75.077,17.144,50.442,-12.3,-11.235,36.308,37.4,63.137,36.313,27.688,-25.748,-27.817,6.6253,9.0622,-16.147,-62.76,10.154,78.127,49.512,28.183,31.473,11.243,-16.318,36.353,-66.249,5.8096,-47.88,37.64,-81.57,-3.4991,18.785,-32.918,-50.883,-88.493,51.793,-4.4051,41.143,-26.996,30.072,38.122,28.651,-29.706,51.251,-0.95638,17.685,-10.124,-62.154
-43.035,-27.433,-11.865,27.344,47.763,33.833,49.061,-8.9763,1.1608,32.982,-31.68,-19.675,-34.569,-18.332,-67.408,49.549,42.759,53.06,-22.477,-2.0852,-24.694,39.33,-2.0571,36.867,-53.837,-75.225,16.931,50.875,-12.065,-11.071,35.698,37.58,63.491,36.614,27.927,-25.831,-27.961,6.4874,9.1304,-15.966,-63.054,9.7368,77.907,49.061,28.34,31.694,11.136,-16.502,36.012,-66.546,5.5369,-47.886,37.779,-81.183,-3.5475,19.066,-33.376,-51.08,-88.892,51.586,-4.3329,41.684,-26.871,29.526,37.722,28.877,-30.196,51.347,-1.4576,17.524,-10.87,-62.719
-42.571,-27.495,-12.309,26.963,47.794,33.752,48.546,-9.3588,1.1693,32.96,-32.31,-19.615,-34.107,-18.902,-67.705,49.429,43.03,52.633,-22.755,-2.044,-25.339,39.461,-1.8528,37.45,-53.955,-75.388,16.713,51.236,-11.866,-10.889,35.145,37.756,63.831,36.939,28.057,-25.944,-28.076,6.4379,9.2213,-15.773,-63.448,9.3459,77.683,48.546,28.537,31.907,11.038,-16.763,35.654,-66.721,5.322,-47.812,37.94,-80.699,-3.5115,19.285,-33.857,-51.236,-89.466,51.3,-4.258,42.297,-26.764,28.946,37.328,29.198,-30.779,51.411,-2.047,17.261,-11.748,-63.27
-42.117,-27.682,-12.671,26.461,47.908,33.738,48.02,-9.7337,1.1373,33.001,-32.863,-19.547,-33.676,-19.422,-67.905,49.336,43.323,52.183,-23.134,-2.0537,-25.991,39.591,-1.635,38.131,-54.175,-75.535,16.424,51.602,-11.711,-10.751,34.636,38.053,64.112,37.246,28.279,-25.993,-28.122,6.431,9.3011,-15.557,-64.048,8.825,77.328,48.02,28.665,32.064,11.048,-16.999,35.4,-66.794,4.9624,-47.745,38.11,-80.214,-3.4335,19.571,-34.378,-51.388,-90.123,50.906,-4.1839,42.988,-26.684,28.413,36.898,29.573,-31.329,51.545,-2.6324,16.971,-12.628,-63.81
-41.69,-27.839,-13.074,25.981,47.977,33.811,47.59,-10.163,1.0472,32.994,-33.42,-19.426,-33.285,-19.942,-68.157,49.141,43.696,51.722,-23.403,-1.9812,-26.603,39.635,-1.4422,38.779,-54.461,-75.624,16.074,52.053,-11.619,-10.574,34.161,38.303,64.499,37.551,28.468,-26.08,-28.186,6.3322,9.2211,-15.267,-64.657,8.2726,77.013,47.59,28.832,32.245,11.052,-17.252,35.163,-66.947,4.6971,-47.562,38.333,-79.773,-3.3693,19.782,-34.842,-51.562,-90.778,50.587,-4.0877,43.645,-26.564,27.788,36.578,29.928,-31.768,51.734,-3.1801,16.785,-13.488,-64.284
-41.373,-27.973,-13.544,25.373,47.99,34.013,47.207,-10.679,1.087,32.905,-33.832,-19.28,-32.892,-20.453,-68.545,49.03,44.141,51.196,-23.657,-1.9404,-27.132,39.708,-1.2288,39.284,-54.689,-75.668,15.742,52.57,-11.535,-10.435,33.748,38.546,64.808,37.812,28.575,-26.17,-28.268,6.3221,9.1641,-14.896,-65.271,7.6695,76.767,47.207,28.943,32.37,11.138,-17.537,34.969,-67.145,4.3985,-47.265,38.583,-79.38,-3.1661,20.064,-35.255,-51.781,-91.279,50.141,-3.9219,44.269,-26.538,27.083,36.313,30.337,-32.082,51.885,-3.6189,16.542,-14.337,-64.803
-41.048,-28.075,-14.038,24.793,47.975,34.194,46.792,-11.207,1.1954,32.821,-34.168,-19.14,-32.482,-20.999,-69.06,48.944,44.501,50.705,-23.969,-1.9549,-27.75,39.75,-1.0439,39.728,-54.886,-75.764,15.518,53.078,-11.494,-10.194,33.384,38.81,65.09,38.118,28.685,-26.252,-28.375,6.3952,9.1316,-14.483,-66.024,7.0822,76.485,46.792,29.018,32.473,11.304,-17.826,34.816,-67.387,4.1377,-46.875,38.757,-79.002,-2.9205,20.442,-35.637,-51.934,-91.668,49.629,-3.6996,44.853,-26.5,26.388,36.135,30.829,-32.353,52.105,-4.0585,16.329,-15.267,-65.225
-40.841,-28.23,-14.52,24.337,48.058,34.248,46.273,-11.726,1.2746,32.745,-34.501,-19.001,-32.079,-21.584,-69.536,48.849,44.871,50.214,-24.204,-2.0285,-28.32,39.934,-0.86628,40.145,-55.123,-75.841,15.337,53.676,-11.491,-9.973,33.064,39.118,65.331,38.408,28.928,-26.21,-28.511,6.3924,9.1879,-14.142,-66.642,6.5008,76.365,46.273,29.175,32.5,11.51,-18.048,34.719,-67.728,3.9091,-46.423,38.91,-78.605,-2.6849,20.878,-36.037,-52.069,-92.027,49.025,-3.4124,45.466,-26.533,25.657,35.889,31.274,-32.605,52.334,-4.4539,16.154,-16.045,-65.497
-40.723,-28.42,-14.796,23.875,48.138,34.348,45.761,-12.27,1.4343,32.667,-34.892,-19,-31.718,-22.039,-70.103,48.765,45.347,49.74,-24.466,-1.979,-28.964,40.204,-0.65974,40.527,-55.323,-75.905,15.205,54.295,-11.616,-9.9017,32.778,39.516,65.536,38.652,29.135,-26.138,-28.632,6.3606,9.2132,-13.828,-67.315,5.9312,76.287,45.761,29.364,32.619,11.752,-18.174,34.607,-67.924,3.7706,-46.053,39.188,-78.254,-2.6025,21.44,-36.478,-52.216,-92.3,48.304,-3.099,46.085,-26.662,24.946,35.657,31.743,-32.924,52.496,-4.6769,16.164,-16.773,-65.782
-40.592,-28.533,-15.019,23.478,48.303,34.457,45.366,-12.761,1.514,32.591,-35.179,-19.018,-31.367,-22.614,-70.663,48.656,45.927,49.35,-24.76,-1.9664,-29.51,40.485,-0.37227,40.833,-55.494,-75.986,15.145,54.878,-11.699,-9.8755,32.537,39.89,65.681,38.768,29.422,-26.06,-28.655,6.3943,9.2474,-13.504,-67.886,5.4069,76.185,45.366,29.576,32.713,11.922,-18.191,34.566,-68.215,3.6373,-45.695,39.432,-77.936,-2.5453,22.018,-36.938,-52.358,-92.543,47.618,-2.7418,46.774,-26.656,24.315,35.48,32.085,-33.231,52.654,-4.9143,16.185,-17.52,-66.145
-40.517,-28.607,-15.166,23.093,48.497,34.44,44.923,-13.301,1.4479,32.3,-35.685,-19.016,-31.067,-23.267,-71.11,48.542,46.498,48.835,-24.927,-1.9396,-30.031,40.82,-0.0024893,41.081,-55.612,-76.122,14.967,55.505,-11.732,-9.8719,32.461,40.207,65.855,38.845,29.861,-25.97,-28.715,6.45,9.1788,-13.106,-68.579,4.8691,76.175,44.923,29.655,32.692,12.018,-18.198,34.504,-68.5,3.5633,-45.402,39.823,-77.636,-2.4479,22.683,-37.46,-52.466,-92.8,47.046,-2.4341,47.28,-26.565,23.578,35.261,32.476,-33.563,52.811,-5.1188,16.14,-18.266,-66.413
-40.391,-28.611,-15.356,22.706,48.633,34.537,44.538,-13.832,1.4313,31.984,-36.156,-19.095,-30.834,-23.837,-71.635,48.324,47.053,48.248,-25.17,-2.0331,-30.491,41.228,0.35556,41.399,-55.739,-76.157,14.81,56.14,-11.728,-9.8888,32.378,40.5,66.047,38.919,30.369,-25.855,-28.803,6.5524,9.1546,-12.677,-69.188,4.4455,76.221,44.538,29.688,32.808,12.115,-18.253,34.568,-68.766,3.5031,-45.067,40.183,-77.333,-2.4111,23.364,-38.065,-52.553,-93.075,46.319,-2.1914,47.867,-26.496,22.87,34.988,32.844,-33.945,53.078,-5.4661,16.173,-18.944,-66.735
-40.175,-28.624,-15.49,22.42,48.766,34.564,44.151,-14.454,1.2935,31.613,-36.637,-19.133,-30.606,-24.332,-72.181,48.061,47.441,47.739,-25.34,-2.1751,-30.969,41.612,0.55985,41.723,-55.879,-76.279,14.633,56.693,-11.699,-9.7858,32.226,40.861,66.184,38.916,30.831,-25.704,-28.954,6.5699,9.1636,-12.142,-69.842,3.9771,76.276,44.151,29.854,33.022,12.174,-18.303,34.623,-69.069,3.3681,-44.71,40.524,-76.974,-2.3892,24.054,-38.63,-52.738,-93.38,45.737,-1.9049,48.473,-26.443,22.126,34.718,33.106,-34.315,53.181,-5.8251,16.286,-19.659,-67.106
-39.885,-28.704,-15.518,22.293,48.866,34.694,43.798,-15.08,1.1558,31.121,-37.103,-19.275,-30.44,-24.825,-72.656,47.825,47.852,47.238,-25.532,-2.3896,-31.362,41.873,0.78211,41.999,-56.052,-76.464,14.448,57.284,-11.587,-9.671,31.998,41.206,66.382,38.915,31.231,-25.622,-29.223,6.5222,9.1783,-11.719,-70.375,3.5581,76.283,43.798,30.012,33.261,12.247,-18.424,34.715,-69.345,3.2171,-44.474,41.017,-76.551,-2.3101,24.594,-39.29,-53,-93.648,45.105,-1.5212,49.168,-26.432,21.436,34.368,33.402,-34.801,53.286,-5.9884,16.35,-20.427,-67.392
-39.482,-28.798,-15.507,22.14,48.908,34.842,43.524,-15.738,1.1052,30.718,-37.631,-19.53,-30.218,-25.259,-73.15,47.561,48.117,46.777,-25.676,-2.4928,-31.87,42.2,0.97556,42.314,-56.211,-76.592,14.262,57.877,-11.491,-9.5115,31.838,41.593,66.647,38.958,31.615,-25.542,-29.549,6.5418,9.2495,-11.456,-70.881,3.1817,76.432,43.524,30.102,33.449,12.274,-18.496,34.829,-69.628,3.068,-44.206,41.675,-76.184,-2.2189,25.227,-40.017,-53.438,-93.972,44.521,-1.0894,49.832,-26.509,20.743,33.948,33.786,-35.16,53.452,-6.3193,16.338,-21.218,-67.732
-39.142,-28.845,-15.535,21.892,49.038,35.07,43.234,-16.301,1.1428,30.385,-38.212,-19.77,-29.925,-25.774,-73.606,47.213,48.244,46.359,-25.809,-2.4926,-32.336,42.459,1.2855,42.589,-56.424,-76.825,14.121,58.438,-11.324,-9.457,31.644,42.085,66.812,38.939,32.077,-25.622,-29.86,6.6206,9.2825,-11.148,-71.424,2.7802,76.592,43.234,30.204,33.742,12.28,-18.54,34.881,-69.825,2.9735,-44.079,42.205,-75.788,-2.1038,25.88,-40.692,-53.75,-94.319,43.918,-0.70185,50.457,-26.62,20.105,33.548,34.13,-35.487,53.501,-6.6921,16.33,-22.066,-68.085
-38.861,-28.934,-15.596,21.716,49.142,35.378,42.938,-16.808,1.318,30.079,-38.666,-20.023,-29.63,-26.278,-73.951,46.861,48.333,45.936,-25.965,-2.5765,-32.734,42.701,1.5398,42.757,-56.57,-77.011,13.802,59.093,-11.159,-9.4305,31.543,42.558,66.974,38.928,32.548,-25.711,-30.094,6.6424,9.2931,-10.834,-71.946,2.3445,76.617,42.938,30.219,34.191,12.409,-18.67,34.917,-69.905,2.8349,-43.953,42.752,-75.459,-1.996,26.565,-41.345,-53.964,-94.676,43.346,-0.30105,51.007,-26.593,19.522,33.119,34.447,-35.857,53.531,-6.8767,16.298,-22.888,-68.41
-38.485,-28.979,-15.643,21.435,49.271,35.888,42.625,-17.321,1.4801,29.77,-39.065,-20.294,-29.337,-26.775,-74.358,46.529,48.509,45.67,-26.125,-2.6049,-33.098,42.845,1.852,42.861,-56.832,-77.17,13.471,59.75,-10.965,-9.3625,31.468,43.065,67.217,39.001,33.006,-25.811,-30.381,6.4892,9.1872,-10.515,-72.545,1.9004,76.627,42.625,30.199,34.6,12.489,-18.853,34.94,-69.975,2.7299,-43.695,43.381,-75.143,-1.8776,27.335,-41.846,-54.065,-94.892,42.827,0.026573,51.442,-26.571,19.026,32.763,34.806,-36.214,53.505,-7.0943,16.129,-23.608,-68.751
-38.061,-29.016,-15.747,21.093,49.359,36.422,42.317,-17.788,1.7623,29.507,-39.442,-20.512,-28.873,-27.254,-74.86,46.271,48.577,45.6,-26.231,-2.5368,-33.426,42.875,2.2354,43.018,-56.98,-77.342,13.145,60.425,-10.718,-9.2419,31.44,43.546,67.448,39.028,33.41,-26.017,-30.662,6.3186,9.0387,-10.368,-73.105,1.5121,76.56,42.317,30.119,34.954,12.668,-19.109,35.027,-70.148,2.6505,-43.588,43.879,-74.796,-1.7329,28.106,-42.398,-54.15,-95.122,42.241,0.27775,51.872,-26.532,18.454,32.429,35.212,-36.638,53.5,-7.2663,16.05,-24.24,-69.064
-37.743,-28.996,-15.905,20.721,49.428,36.957,42.144,-18.244,2.1554,29.258,-39.87,-20.699,-28.448,-27.764,-75.341,46.115,48.641,45.576,-26.3,-2.4248,-33.679,43.028,2.5795,43.148,-57.11,-77.416,12.787,60.955,-10.358,-9.0377,31.407,43.975,67.707,38.999,33.721,-26.224,-30.923,6.1335,8.8244,-10.089,-73.585,1.1919,76.491,42.144,29.981,35.336,12.848,-19.392,35.047,-70.412,2.4621,-43.471,44.324,-74.492,-1.6239,28.844,-42.915,-54.31,-95.293,41.663,0.46554,52.418,-26.402,17.877,32.048,35.715,-37.135,53.449,-7.5458,15.942,-24.749,-69.453
-37.476,-29.051,-16.054,20.382,49.496,37.486,41.897,-18.701,2.5248,28.93,-40.268,-20.812,-27.974,-28.227,-75.86,45.906,48.782,45.408,-26.239,-2.4236,-33.965,43.204,2.9239,43.322,-57.248,-77.528,12.522,61.437,-10.037,-8.8132,31.379,44.443,67.922,38.942,34.11,-26.495,-31.109,6.0428,8.4523,-9.9176,-74.053,0.95149,76.427,41.897,29.837,35.783,13.074,-19.707,35.153,-70.681,2.2995,-43.476,44.73,-74.138,-1.5115,29.488,-43.336,-54.476,-95.462,41.028,0.68224,52.901,-26.364,17.174,31.719,36.265,-37.609,53.394,-7.7024,15.643,-25.243,-69.661
-37.075,-29.197,-16.216,20.048,49.63,38.013,41.638,-19.391,2.8326,28.716,-40.746,-20.937,-27.59,-28.674,-76.248,45.648,48.924,45.334,-26.235,-2.3929,-34.294,43.366,3.1769,43.611,-57.332,-77.633,12.246,61.873,-9.8433,-8.6397,31.321,44.951,68.085,38.984,34.505,-26.79,-31.239,5.9716,8.2029,-9.7796,-74.574,0.7213,76.435,41.638,29.762,36.171,13.357,-20.102,35.268,-70.924,2.1242,-43.543,45.099,-73.622,-1.4476,30.238,-43.775,-54.613,-95.653,40.406,0.93318,53.291,-26.237,16.52,31.388,36.806,-38.038,53.277,-7.9078,15.426,-25.74,-69.992
-36.661,-29.359,-16.247,19.67,49.724,38.498,41.28,-20.047,3.1636,28.558,-41.253,-21.158,-27.205,-28.995,-76.626,45.276,49.087,45.135,-26.193,-2.3509,-34.618,43.497,3.5035,43.795,-57.39,-77.669,11.842,62.341,-9.7521,-8.4849,31.171,45.525,68.28,39.021,35.012,-27.089,-31.317,5.993,7.897,-9.685,-75.169,0.53684,76.537,41.28,29.685,36.544,13.554,-20.457,35.536,-71.156,1.9169,-43.64,45.33,-73.032,-1.4529,31.008,-44.382,-54.71,-95.835,39.731,1.1167,53.663,-26.087,15.891,31.034,37.265,-38.462,53.166,-8.135,15.25,-26.242,-70.277
