P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-0.18244,0.62864,-0.93617,-1.0624,0.49303,-0.5443,2.6265,0.78083,1.0836,0.44221,-0.58733,1.4164,-1.1033,-0.74875,0.73343,0.19927,-0.0064367,-0.23212,0.67459,-1.8407,0.78628,-0.063522,-1.457,0.81617,-0.98073,1.9583,1.7619,-0.51766,1.5111,1.9197,1.4844,-0.52041,0.14612,0.28316,-0.2378,0.32654,3.962,1.4787,-0.12698,0.74092,0.60202,1.2352,-0.25691,-0.63222,-2.8442,2.057,-1.7657,-0.58421,-2.0244,2.143,-0.9719,2.0836,1.9834,-1.1652,-1.8076,-0.62174,0.77867,-0.50214,0.22354,0.86756,1.2725,-0.30292,0.63191,-0.82966,1.8001,1.0911,-1.4287,-0.50928,-1.9964,0.37085,-0.4601,0.62976
0.11371,0.6334,-1.1246,-1.3552,0.68209,-0.66283,3.0559,0.84872,1.368,0.37223,-0.8495,1.6067,-1.1349,-0.79005,0.84191,0.30388,0.094847,-0.32572,0.8526,-2.0909,0.94696,-0.39426,-1.6293,0.83878,-1.2882,2.0993,1.8869,-0.39764,1.6848,2.2739,1.7408,-0.75657,0.29319,0.24885,-0.50793,0.23281,4.6891,1.7384,0.014342,1.002,0.76363,1.4037,-0.15277,-0.68128,-3.0113,2.3804,-1.92,-0.72262,-2.2489,2.4621,-1.1176,2.3294,2.2811,-1.4681,-1.8483,-0.77845,0.89051,-0.39934,0.21505,0.82949,1.6036,-0.038264,0.57442,-0.96135,2.0679,1.2662,-1.403,-0.73136,-2.129,0.6975,-0.51441,0.62212
0.33911,0.66693,-1.2746,-1.6113,0.91476,-0.80062,3.358,0.94231,1.641,0.30602,-1.0608,1.7769,-1.1033,-0.8366,0.9415,0.36556,0.066547,-0.43787,0.95186,-2.2417,1.0547,-0.7006,-1.8354,0.85852,-1.5947,2.3406,2.0098,-0.26505,1.9277,2.4464,2.01,-0.93206,0.38282,0.13432,-0.75145,-0.00051345,5.379,1.9718,0.23754,1.2837,0.89844,1.592,-0.051665,-0.71391,-3.3407,2.681,-2.0689,-0.83075,-2.5107,2.6822,-1.2805,2.626,2.4841,-1.8243,-1.9443,-0.87022,0.99167,-0.32406,0.19309,0.85189,2.0299,0.27311,0.43041,-1.0837,2.3994,1.4643,-1.4393,-1.0045,-2.2924,0.97369,-0.55163,0.67391
0.59985,0.54827,-1.4408,-1.9165,1.2081,-0.91541,3.7424,1.136,1.8425,0.35398,-1.2769,1.9596,-1.0039,-0.85465,0.88244,0.39514,0.062445,-0.64873,1.02,-2.4008,1.2402,-0.92727,-1.9666,0.9565,-1.9694,2.5557,2.1023,-0.12286,2.1234,2.6393,2.2959,-0.98216,0.59339,-0.002668,-1.0224,-0.18801,6.0133,2.1137,0.36295,1.6956,1.0518,1.6689,0.036762,-0.77599,-3.7238,2.8766,-2.1944,-0.88952,-2.8304,2.8991,-1.4365,2.9094,2.7358,-2.2323,-2.0952,-0.99529,1.1719,-0.19775,0.14381,0.79102,2.4963,0.50895,0.3115,-1.0891,2.7609,1.6638,-1.2832,-1.2663,-2.5037,1.3113,-0.74071,0.71195
0.91292,0.37388,-1.6163,-2.1778,1.5704,-1.095,4.2109,1.3058,2.0799,0.42642,-1.4615,2.0689,-0.94472,-0.88319,0.60597,0.51635,0.15408,-0.87295,1.0724,-2.4765,1.4117,-1.0096,-2.1123,1.0445,-2.4404,2.7154,2.3006,0.030752,2.1888,2.8486,2.6076,-1.046,0.90512,-0.085156,-1.2054,-0.34885,6.6581,2.1305,0.64245,2.1498,1.2302,1.7943,0.14839,-0.78862,-4.0025,3.0257,-2.4009,-0.93768,-3.1566,3.1127,-1.4787,3.1945,2.8722,-2.764,-2.2386,-1.0672,1.4258,-0.16095,0.22143,0.6705,2.9481,0.66643,0.14226,-1.0937,3.1676,1.9134,-1.1386,-1.5955,-2.6829,1.6706,-0.97385,0.70174
1.3078,0.13157,-1.774,-2.4803,1.9263,-1.1999,4.8091,1.4959,2.3807,0.47456,-1.6239,2.2357,-0.98679,-0.91645,0.47704,0.69389,0.25732,-1.0375,1.0194,-2.6046,1.5217,-1.1725,-2.2862,1.156,-2.9176,2.8674,2.586,0.099484,2.3533,3.1222,3.0397,-0.98734,1.1308,-0.19179,-1.4582,-0.46046,7.3762,2.0559,0.90861,2.5879,1.4585,1.924,0.266,-0.93493,-4.3214,3.2768,-2.5387,-0.89972,-3.4854,3.3085,-1.5429,3.5429,2.987,-3.3103,-2.4406,-0.93021,1.6519,-0.10132,0.24716,0.59968,3.4788,0.74176,0.0041442,-1.0036,3.5264,2.119,-0.98514,-1.993,-2.8632,1.9673,-1.2469,0.65527
1.7556,-0.11496,-2.0703,-2.7647,2.1999,-1.3424,5.2687,1.5968,2.7921,0.52668,-1.8377,2.3892,-1.1158,-0.89049,0.3448,0.86021,0.30872,-1.2232,0.9259,-2.7788,1.5142,-1.3169,-2.4541,1.2972,-3.3575,3.0002,2.8803,0.12586,2.5252,3.3427,3.5462,-0.84198,1.2294,-0.21553,-1.6983,-0.67318,7.9988,1.9786,1.2065,3.0101,1.6624,2.0697,0.49761,-1.2207,-4.665,3.5337,-2.7406,-0.96444,-3.7648,3.5458,-1.6546,3.9962,3.0919,-3.795,-2.5977,-0.8057,1.6934,0.073821,0.26892,0.55477,4.0381,0.76238,0.0080523,-0.9449,3.7986,2.3867,-0.86077,-2.3662,-3.1509,2.2671,-1.4869,0.64825
2.1829,-0.33713,-2.3781,-3.029,2.5325,-1.376,5.8168,1.6168,3.1839,0.60582,-2.0057,2.5568,-1.2168,-0.85707,0.21827,1.0147,0.46938,-1.3708,0.83036,-2.9488,1.5258,-1.4393,-2.5412,1.4705,-3.7671,3.1817,3.1384,0.091045,2.7433,3.6162,4.052,-0.63225,1.4035,-0.20598,-2.1236,-0.85777,8.6337,1.8234,1.4605,3.3831,1.8186,2.2855,0.6548,-1.3514,-4.999,3.8578,-3.0524,-1.0021,-4.0228,3.8528,-1.8049,4.4714,3.2399,-4.2482,-2.6626,-0.78166,1.6801,0.29794,0.32271,0.44676,4.5899,0.76374,-0.0077283,-0.78824,4.033,2.4412,-0.76394,-2.795,-3.4902,2.5388,-1.7049,0.60013
2.7114,-0.58503,-2.6708,-3.3555,2.9344,-1.3886,6.4635,1.6544,3.5427,0.6921,-2.1727,2.6554,-1.2411,-0.80839,0.099704,1.1517,0.68273,-1.5294,0.73405,-3.1624,1.4984,-1.648,-2.5192,1.6361,-4.2814,3.4642,3.3241,0.096227,3.0214,3.903,4.6197,-0.45002,1.5576,-0.21451,-2.5589,-1.0108,9.3702,1.743,1.7014,3.7589,2.1043,2.5387,0.80475,-1.5856,-5.2396,4.0769,-3.324,-1.0154,-4.3015,4.2666,-2.0588,5.0015,3.4311,-4.6023,-2.7182,-0.66962,1.7038,0.48339,0.48414,0.41261,5.1391,0.87011,0.035979,-0.69533,4.2645,2.4694,-0.69026,-3.1346,-3.7204,2.7695,-1.8536,0.44435
3.2286,-0.85029,-3.0095,-3.7811,3.235,-1.4533,7.2282,1.7838,3.8145,0.86762,-2.3491,2.7106,-1.2863,-0.75242,-0.14202,1.2368,0.89639,-1.6405,0.72537,-3.3926,1.452,-1.8498,-2.4853,1.6909,-4.7517,3.7704,3.4846,0.17077,3.2738,4.1774,5.1855,-0.21274,1.5805,-0.24347,-2.9486,-1.1787,9.9047,1.6988,1.8677,4.2124,2.3646,2.7276,0.94786,-1.9618,-5.5299,4.3349,-3.5772,-1.1081,-4.5676,4.5216,-2.2854,5.6766,3.5964,-5.0466,-2.8681,-0.66864,1.5562,0.57593,0.62859,0.45355,5.8078,1.0909,0.16188,-0.67899,4.4843,2.5258,-0.63447,-3.5118,-3.9949,2.9127,-1.9752,0.272
3.7534,-1.0205,-3.4126,-4.2381,3.5552,-1.5048,7.9265,1.9188,4.0065,1.01,-2.5312,2.7136,-1.2834,-0.62843,-0.22623,1.2339,1.1397,-1.7091,0.68576,-3.6714,1.2648,-2.1451,-2.5567,1.8257,-5.2763,4.068,3.7432,0.23757,3.5222,4.4297,5.6848,0.052719,1.5809,-0.3486,-3.3144,-1.4939,10.416,1.7049,2.1666,4.6872,2.5891,2.9902,1.0947,-2.2831,-5.7549,4.557,-3.8322,-1.2032,-4.8736,4.7892,-2.5108,6.3171,3.6844,-5.5337,-3.0681,-0.74856,1.3573,0.69173,0.76151,0.47655,6.4722,1.2843,0.32155,-0.68281,4.5908,2.6099,-0.50314,-3.846,-4.347,2.9424,-2.1065,0.080971
4.2377,-1.1328,-3.985,-4.676,3.8421,-1.6408,8.6231,2.0585,4.2447,1.1922,-2.7428,2.779,-1.3354,-0.61543,-0.30871,1.053,1.3052,-1.7343,0.60929,-3.8766,1.0175,-2.42,-2.6558,1.9503,-5.749,4.4706,4.0686,0.26486,3.659,4.6492,6.2438,0.33514,1.4728,-0.48592,-3.5606,-1.8677,10.95,1.7326,2.5043,5.2076,2.7903,3.2594,1.3074,-2.6979,-5.8996,4.8053,-3.9362,-1.325,-5.1025,5.0853,-2.7499,7.0316,3.8247,-5.945,-3.1741,-0.86436,1.0705,0.73411,0.89634,0.42061,7.0946,1.447,0.53794,-0.63275,4.6984,2.6096,-0.48951,-4.271,-4.6969,2.9517,-2.2056,-0.1598
4.6714,-1.2302,-4.5635,-4.999,4.1421,-1.6791,9.2872,2.1562,4.3977,1.3753,-2.9776,2.7602,-1.5391,-0.66502,-0.38059,0.83974,1.5467,-1.7757,0.56343,-3.9361,0.81422,-2.6569,-2.7484,1.8611,-6.2208,4.8495,4.3404,0.25746,3.8467,4.7813,6.8319,0.56176,1.4358,-0.59909,-3.8842,-2.1773,11.49,1.6719,2.8758,5.6545,2.9973,3.729,1.2632,-2.9876,-6.0299,4.9642,-3.9851,-1.5665,-5.3009,5.3469,-2.9922,7.659,3.9191,-6.1372,-3.3079,-0.94528,0.7464,0.69827,1.0577,0.20833,7.7153,1.6124,0.76799,-0.52943,4.721,2.5501,-0.49304,-4.7382,-5.0494,2.9835,-2.2585,-0.47099
5.0651,-1.3014,-5.1957,-5.2831,4.3272,-1.5896,9.8748,2.1834,4.5763,1.5398,-3.1263,2.7356,-1.8099,-0.71485,-0.44662,0.66428,1.8428,-1.9236,0.44828,-3.983,0.6989,-2.8603,-2.831,1.7243,-6.5426,5.2096,4.6112,0.23078,4.1334,4.8111,7.5251,0.91913,1.3956,-0.7562,-4.2066,-2.5621,12.027,1.6416,3.2456,6.0442,3.116,4.1987,1.1726,-3.2698,-6.1202,5.088,-4.0293,-1.9206,-5.5491,5.5844,-3.206,8.3672,3.9268,-6.4253,-3.405,-1.0543,0.40961,0.5663,1.1619,-0.019986,8.3229,1.8451,1.0025,-0.49084,4.7181,2.58,-0.53553,-5.2107,-5.4658,2.9333,-2.1882,-0.69857
5.4461,-1.3908,-5.7455,-5.5521,4.3282,-1.5264,10.227,2.2147,4.807,1.7166,-3.1835,2.7233,-2.1551,-0.77616,-0.5949,0.42891,2.0536,-2.0855,0.25689,-4.0639,0.61462,-3.1569,-2.9188,1.6527,-6.8479,5.557,4.8439,0.22574,4.4544,4.8407,8.1825,1.2149,1.348,-0.91809,-4.5234,-2.9655,12.58,1.7116,3.6483,6.4747,3.2483,4.6997,1.1584,-3.4863,-6.4145,5.2425,-4.0959,-2.2062,-5.8299,5.827,-3.3565,9.0079,3.8773,-6.8234,-3.6331,-1.2256,0.1457,0.53675,1.3743,-0.23269,8.9682,1.9413,1.3062,-0.54166,4.6541,2.5358,-0.57668,-5.7394,-5.7894,2.98,-2.0967,-0.99095
5.7464,-1.5237,-6.2634,-5.8151,4.3269,-1.4393,10.554,2.3075,5.0074,1.9235,-3.2203,2.7796,-2.5317,-0.81426,-0.69876,0.30456,2.2438,-2.1381,0.15066,-4.285,0.48805,-3.4922,-2.9761,1.6796,-7.2515,5.9769,5.0069,0.17621,4.7832,4.7777,8.7661,1.4234,1.3074,-1.1087,-4.7812,-3.367,13.222,1.8074,3.9679,6.9719,3.3792,5.3065,1.1559,-3.6794,-6.7191,5.313,-4.0957,-2.4503,-6.1133,6.0586,-3.5441,9.7363,3.8276,-7.1954,-3.8817,-1.3465,-0.042576,0.43368,1.6527,-0.32223,9.476,2.0723,1.5744,-0.4068,4.6014,2.546,-0.67484,-6.2126,-6.0429,3.0953,-2.0071,-1.2163
6.0016,-1.7332,-6.6915,-6.157,4.3529,-1.301,10.737,2.4112,5.2103,2.1555,-3.278,2.9335,-2.845,-0.89193,-0.75483,0.189,2.4328,-2.1924,0.010679,-4.494,0.43537,-3.8205,-3.0209,1.7207,-7.6536,6.3227,5.0648,0.079517,5.1292,4.7247,9.2695,1.4897,1.2301,-1.2375,-5.0653,-3.7892,13.839,1.9333,4.3255,7.4904,3.4538,5.8824,1.1,-3.9107,-6.965,5.3341,-4.0934,-2.6796,-6.424,6.2768,-3.752,10.555,3.7105,-7.5948,-4.2555,-1.3618,-0.18019,0.2323,1.8832,-0.40905,10.059,2.1404,1.8458,-0.24853,4.4354,2.7134,-0.8556,-6.6326,-6.3062,3.2183,-1.9801,-1.3741
6.3229,-1.8479,-7.2201,-6.5956,4.326,-1.2239,11.027,2.4602,5.425,2.4373,-3.2706,3.1232,-3.2397,-0.90328,-0.75511,-5.41E-05,2.6228,-2.0851,-0.23425,-4.6422,0.43431,-4.04,-3.1041,1.7444,-8.0299,6.6307,5.0436,-0.053472,5.5735,4.5592,9.7622,1.5496,1.1601,-1.4636,-5.3569,-4.2435,14.541,2.1229,4.517,7.9391,3.5359,6.4865,1.0409,-4.0865,-7.2659,5.339,-4.1331,-2.8502,-6.7164,6.5009,-3.9018,11.404,3.579,-8.0193,-4.5277,-1.4266,-0.36369,-0.058704,2.2952,-0.40167,10.588,2.2583,2.1111,-0.14207,4.1786,2.9494,-1.0965,-7.1433,-6.5308,3.3311,-1.9229,-1.6116
6.5942,-2.042,-7.8321,-7.0197,4.2772,-1.1665,11.317,2.5379,5.5774,2.8387,-3.2426,3.2996,-3.6385,-0.95473,-0.61304,-0.15766,2.7719,-1.9384,-0.66423,-4.822,0.41439,-4.2531,-3.2747,1.7294,-8.3728,6.9683,5.067,-0.11185,5.891,4.3208,10.314,1.547,0.98627,-1.6725,-5.6033,-4.6667,15.207,2.2701,4.6835,8.4459,3.5681,7.0355,0.9145,-4.1806,-7.5832,5.2723,-4.0581,-2.8867,-6.918,6.7135,-4.1247,12.188,3.55,-8.4535,-4.6972,-1.4616,-0.60594,-0.28696,2.5515,-0.35933,11.156,2.4413,2.2704,-0.045809,3.9424,3.2473,-1.25,-7.5984,-6.6651,3.3936,-1.878,-1.8929
7.0569,-2.1816,-8.4337,-7.3636,4.1558,-1.1437,11.61,2.5993,5.6595,3.2823,-3.2619,3.6387,-3.9644,-0.99838,-0.54312,-0.30022,2.9428,-1.8577,-1.004,-4.969,0.19278,-4.4594,-3.4737,1.7784,-8.7546,7.199,5.1483,-0.2569,6.2024,4.2011,10.995,1.5594,0.83749,-1.8354,-5.7258,-5.0753,15.811,2.3337,4.868,9.0117,3.6875,7.5484,0.73158,-4.29,-7.8077,5.2848,-3.9517,-2.982,-7.1844,6.9061,-4.154,12.88,3.483,-8.8479,-4.9519,-1.429,-0.84188,-0.50879,2.7172,-0.26497,11.709,2.7311,2.399,0.090709,3.6807,3.508,-1.457,-7.9586,-6.8645,3.3789,-1.8734,-2.203
7.5715,-2.2432,-8.9465,-7.6378,3.9577,-1.1649,11.879,2.743,5.6555,3.7547,-3.3228,3.8797,-4.2601,-1.1279,-0.42493,-0.40006,3.0673,-1.7314,-1.3816,-5.1049,0.14283,-4.6708,-3.5955,1.8837,-9.1617,7.4938,5.1731,-0.40863,6.5742,4.1368,11.674,1.6509,0.7779,-2.0031,-5.7805,-5.5056,16.397,2.4062,5.1381,9.63,3.8808,8.1225,0.51536,-4.3993,-8.0327,5.3368,-3.9248,-2.9897,-7.3604,7.0362,-4.1674,13.565,3.3467,-9.2129,-5.0837,-1.2994,-0.94789,-0.70381,2.8944,-0.15231,12.31,2.9645,2.4807,0.28815,3.4574,3.7315,-1.5859,-8.2949,-7.1927,3.5108,-1.849,-2.5241
8.0278,-2.3458,-9.4673,-7.9349,3.8467,-1.2032,12.061,2.8311,5.6688,4.2667,-3.4562,4.1531,-4.6048,-1.2259,-0.29947,-0.51368,3.2441,-1.5968,-1.6706,-5.1938,0.16566,-4.9108,-3.6704,1.7857,-9.505,7.8071,5.3174,-0.45471,7.0276,4.1115,12.459,1.7636,0.75206,-2.247,-5.7872,-5.9573,16.881,2.3754,5.3554,10.158,4.1528,8.5998,0.34391,-4.4741,-8.2422,5.3667,-3.9589,-2.9387,-7.5035,7.221,-4.1856,14.233,3.1857,-9.6727,-5.2765,-1.0102,-0.98828,-0.8455,2.9559,0.14224,12.969,3.2813,2.6216,0.52667,3.3047,4.0249,-1.7412,-8.6421,-7.6169,3.7273,-1.8079,-2.8735
8.5898,-2.3193,-10.065,-8.1017,3.8094,-1.2904,12.23,2.9113,5.6633,4.7488,-3.5121,4.4536,-4.9236,-1.2823,-0.10427,-0.62788,3.4856,-1.3998,-1.9141,-5.2846,0.22997,-5.2457,-3.8066,1.66,-9.9661,8.0903,5.4817,-0.61798,7.4096,4.2089,13.215,1.9547,0.92388,-2.5999,-5.9019,-6.4169,17.31,2.2868,5.5847,10.742,4.5207,9.1367,0.32232,-4.4519,-8.4446,5.3572,-3.9328,-2.8489,-7.5842,7.4117,-4.2583,14.943,3.0582,-10.092,-5.3995,-0.74086,-0.95336,-1.0239,2.9983,0.47994,13.645,3.4979,2.5372,0.7162,3.1415,4.465,-1.9746,-8.9073,-8.0606,3.9147,-1.8584,-3.1913
9.1705,-2.2713,-10.731,-8.2772,3.8466,-1.3919,12.501,2.925,5.6221,5.2832,-3.6045,4.6415,-5.2599,-1.2823,0.035619,-0.60242,3.7911,-1.1787,-2.033,-5.3251,0.20169,-5.5917,-4.1066,1.6485,-10.597,8.3129,5.7241,-0.81573,7.8409,4.3051,13.901,2.0332,1.0284,-2.9313,-6.019,-6.8233,17.756,2.148,5.9717,11.358,4.8132,9.4946,0.20479,-4.3466,-8.6416,5.3538,-3.9729,-2.8088,-7.561,7.4692,-4.3768,15.638,3.0007,-10.383,-5.6256,-0.56749,-0.9259,-1.2618,2.9036,0.7201,14.426,3.5655,2.3697,1.0052,2.9318,4.9769,-2.2496,-9.06,-8.4734,4.074,-1.9128,-3.3935
9.7259,-2.2064,-11.386,-8.3497,3.8481,-1.5909,12.708,2.995,5.549,5.8107,-3.7507,4.9238,-5.7388,-1.3203,0.26381,-0.60689,3.994,-0.94089,-2.1068,-5.3293,0.28847,-5.8963,-4.3873,1.6552,-11.259,8.5829,6.0118,-1.0026,8.1577,4.3872,14.501,2.0982,1.0976,-3.3541,-6.2101,-7.2856,18.298,2.1698,6.2492,11.938,5.0731,9.866,0.083105,-4.0781,-8.8041,5.3433,-4.0794,-2.6484,-7.599,7.5404,-4.5085,16.363,2.9603,-10.573,-5.8466,-0.4664,-0.87444,-1.5757,2.7063,1.0539,15.103,3.6097,2.2793,1.2827,2.851,5.6302,-2.6107,-9.1519,-8.8546,4.2239,-1.9966,-3.6067
