P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-1.0821,0.69808,0.47357,0.9309,-4.5484,1.032,1.4692,-1.4116,-0.31809,-1.3813,-0.63954,-0.44574,-1.1019,-0.88474,-0.17219,0.63262,0.9047,-1.4091,0.12289,-0.82092,0.023198,-1.7553,-2.4143,-0.5971,-0.0116,0.69504,-1.3281,2.2509,1.2892,-0.069015,-0.30623,0.89496,0.16633,-0.44761,-1.4778,1.4255,-0.24321,-0.95278,0.55911,-1.8205,-3.6804,0.43207,1.9405,2.7606,-1.4538,-0.67999,1.7147,-1.7343,0.5396,-2.8662,2.558,1.7756,-0.52925,-0.43895,0.41942,-0.79553,0.41442,2.3868,-1.2641,0.0451,-0.016091,-0.7551,-0.02926,-0.059737,-1.0635,0.076951,0.11711,0.82592,-0.39999,-0.24441,2.4024,-1.1231
-0.58986,0.98742,-0.022879,1.0925,-5.3288,1.1221,1.105,-1.7154,0.20022,-1.5994,-1.1916,-0.67695,-1.9001,-1.0414,-0.1675,0.63071,1.2257,-1.2055,0.24267,-1.0024,0.29056,-1.0238,-2.8183,-1.0602,-0.52687,1.039,-1.8682,2.6024,2.1401,0.012048,-0.82633,1.4343,0.38971,-0.58866,-1.6939,1.7263,-0.41068,-1.6397,0.55911,-1.2444,-4.2193,0.58201,1.9405,2.7236,-1.0417,-0.93297,2.0127,-2.1232,0.31406,-3.201,2.234,1.9243,-0.67807,-0.43677,0.55258,-0.79553,0.91981,2.3868,-1.0165,0.17495,-0.29496,-0.82292,-0.1773,-0.8024,-1.1824,0.012284,0.11711,0.62053,-0.56601,0.028162,2.7775,-1.1178
-1.0756,0.96839,0.469,1.1219,-5.9956,1.2687,1.4461,-2.028,-0.19646,-1.9412,-1.5732,-0.86603,-1.8426,-1.0954,-0.24089,0.80762,1.2279,-1.8538,0.34413,-0.62464,-0.01199,-0.92025,-3.0217,-0.66529,-0.29814,1.1588,-1.7107,2.8161,2.3964,-0.035699,-0.72664,1.6141,0.6259,-0.54042,-2.0035,1.578,-0.63108,-1.9079,0.55911,-1.7185,-4.7409,0.49346,2.151,3.0961,-1.5779,-1.3569,2.2858,-2.3665,0.67065,-3.8586,2.4378,1.5014,-1.2778,-0.47757,0.61092,-0.79553,0.73333,3.3313,-1.0043,0.21043,-0.57148,-1.0237,-0.37473,-1.1061,-0.74988,-0.12254,0.11711,0.90162,-0.67184,1.3948,3.318,-1.1178
-1.6378,1.2909,0.31872,1.249,-6.9706,1.5308,1.7038,-2.3245,0.28512,-2.1112,-1.8925,-1.0377,-1.8426,-0.86675,-0.28026,0.76028,1.4601,-2.0292,0.4796,-0.60747,0.32394,-1.039,-3.4205,-1.2704,-0.84233,0.91327,-1.9634,3.2444,2.5732,0.0095691,-0.75521,1.9714,0.9699,-0.3285,-2.053,1.8105,-0.54252,-2.211,0.60524,-1.998,-5.2277,0.73544,2.151,3.6163,-1.966,-1.1675,2.2544,-3.1052,0.47647,-4.2149,2.7426,1.5132,-1.2461,-0.47757,0.93728,-0.79553,0.65002,3.3318,-1.1825,0.049372,-0.73246,-1.1885,0.31858,-1.3775,-1.4017,-0.019605,0.11711,0.53644,-1.1842,2.8371,3.6042,-1.1071
-1.3744,1.2909,0.88458,1.1357,-7.3753,1.6501,1.4037,-2.7812,0.064658,-2.7281,-2.1246,-1.3252,-2.3201,-0.71101,-0.55508,0.76028,2.2523,-1.9247,1.0924,-0.79191,0.056016,-1.6023,-4.0015,-1.7215,-0.86612,1.1957,-1.7611,3.5091,2.8071,0.078972,-0.79527,2.1202,1.7276,-0.3613,-2.4375,2.3207,-0.90996,-2.4872,0.62634,-2.2856,-5.9699,0.86318,2.151,3.8674,-2.282,-1.1145,3.0975,-3.548,0.81396,-4.5321,2.5409,1.6937,-0.9145,-0.74676,1.1694,-0.79553,1.0296,3.9918,-0.98343,0.066568,-0.55335,-1.381,-0.050438,-1.746,-0.81387,-0.019605,0.11711,0.7539,-1.5474,3.0703,4.0916,-1.1854
-1.6952,1.0711,1.5834,1.2902,-7.9405,1.7448,1.8534,-3.0471,-0.30147,-3.0606,-2.5968,-1.0466,-2.112,-0.71101,-0.73845,0.76028,2.4025,-2.0323,1.4456,-0.58671,0.13585,-1.3648,-4.3877,-1.4432,-0.86954,1.2888,-1.525,3.7397,2.9974,0.47952,-0.79878,2.4018,2.2264,-0.49038,-2.1927,2.4654,-0.5515,-2.489,0.19231,-2.5128,-6.3439,1.1828,2.151,4.7415,-2.4358,-1.155,3.0098,-3.4215,0.96691,-5.0475,2.782,2.1022,-1.0109,-0.46043,1.6179,-0.79553,1.0296,4.6036,-1.5449,0.39424,-0.80246,-1.4351,-0.68385,-2.0344,-0.45721,-0.019605,0.032321,1.4612,-2.052,3.7947,4.5811,-1.246
-1.945,1.6284,1.8808,1.8066,-8.4614,1.7935,2.2792,-3.3952,0.1297,-3.3854,-2.8366,-1.1061,-2.2118,-0.85329,-0.62308,0.82633,2.9112,-2.2251,1.5353,-0.41775,0.21816,-1.0455,-5.4213,-1.9982,-0.64447,0.7551,-1.0422,4.049,3.3284,0.70126,-0.44382,2.3294,2.2525,-0.61264,-1.9279,2.7402,-1.1382,-2.5377,0.4009,-2.2344,-7.2804,1.0073,2.3143,5.2388,-2.6618,-1.357,3.4889,-3.7989,0.96691,-5.4008,2.7089,2.2459,-1.0109,-0.59118,1.5995,-0.79553,0.31284,4.6036,-1.8051,0.65702,-1.0703,-1.286,-0.54776,-2.2341,-0.21477,-0.019605,0.032321,1.5161,-2.4742,4.3044,4.8767,-1.4929
-1.8291,2.3163,2.2741,1.6334,-8.4214,1.8354,2.4628,-4.9006,-0.016866,-3.7543,-3.8557,-1.8562,-2.2016,-1.307,-0.7159,0.82989,3.9185,-2.3221,1.0674,-0.52773,-0.22088,-1.2576,-5.8681,-2.4967,-0.74624,0.53798,-1.5947,4.3477,3.5935,0.588,-0.38852,2.6811,2.2115,-1.092,-1.8559,2.6334,-0.91817,-2.3948,0.32778,-2.7772,-7.3256,1.2889,2.4068,5.6882,-2.793,-1.7176,3.9253,-3.9171,0.95522,-5.7231,2.9849,2.3545,-1.1495,-0.63783,1.8123,-0.79553,0.59405,5.6905,-1.1245,0.59132,-0.74529,-1.4969,-0.10159,-2.4625,0.23945,0.09,0.47986,1.4479,-2.792,4.2724,5.2448,-1.5828
-1.2908,1.8268,2.2256,1.7037,-9.2061,1.7391,2.6822,-4.3854,-0.56819,-4.318,-4.3944,-2.2061,-2.3336,-1.4404,-1.1029,1.0358,3.6009,-2.1171,1.386,-0.37561,-0.31256,-1.2148,-6.0411,-2.1016,-0.26831,0.49651,-0.31877,4.5564,3.7649,0.92396,-0.43807,3.1864,2.5417,-0.83136,-1.9401,3.1902,-0.922,-2.198,0.35487,-3.1271,-7.7866,1.2226,2.1346,6.2878,-2.6094,-1.4189,4.4856,-4.1535,0.66462,-6.1502,2.5397,2.0419,-1.189,-0.75304,1.3165,-0.79553,0.17853,5.6905,-0.78037,0.35576,-0.58415,-2.0108,-0.33395,-2.6693,0.49174,0.17985,0.25169,1.1124,-3.1416,4.8225,5.6573,-1.92
-1.894,2.4687,2.6701,1.1787,-10.252,1.8481,2.0633,-4.8516,0.13381,-5.1624,-4.3506,-2.5043,-2.3194,-1.5171,-1.046,1.0358,4.045,-2.0268,0.97425,-0.69233,-0.47018,-0.75594,-6.4554,-3.1944,-0.084544,0.46365,-0.52033,4.7807,4.0312,0.69952,-0.39424,3.144,2.8955,-1.0514,-1.432,3.5559,-1.1186,-1.8857,0.10227,-3.2743,-8.6898,1.3706,1.8661,6.7759,-3.2413,-1.5067,4.4961,-4.2456,0.37875,-6.5841,2.6845,2.2486,-1.477,-0.43058,1.5565,-0.79553,-0.1671,5.6918,-1.104,0.58138,-0.93353,-1.9473,0.016202,-3.0241,0.73264,0.13521,0.25169,1.3614,-3.295,5.4238,5.9966,-2.1953
-1.5877,2.4687,3.0307,0.80235,-10.23,2.1059,2.411,-5.1907,0.0023697,-5.8667,-4.789,-2.0388,-1.7383,-1.8593,-1.2019,1.0371,3.9388,-2.1255,0.93869,-0.83237,-0.49196,-0.94499,-6.8215,-2.7122,0.68903,0.03915,0.028228,4.6859,4.3533,0.22178,-0.28916,3.144,3.5537,-1.1379,-1.873,3.7841,-1.3155,-2.0502,0.30528,-3.4027,-9.523,1.6744,1.6999,8.0679,-3.6616,-1.3338,4.6981,-4.6177,0.026373,-7.1075,3.1488,2.1088,-1.441,-0.63108,1.2222,-0.79553,-0.92062,6.2951,-0.77862,0.82944,-0.77526,-2.3562,-0.39585,-3.2799,0.40116,0.19878,0.25392,2.5668,-3.8654,5.4452,6.2997,-2.0186
-2.0366,2.1933,3.0945,0.55761,-10.573,2.7898,2.1886,-5.5685,-0.54001,-5.7395,-4.9326,-2.4392,-1.7437,-1.5319,-1.357,0.70198,4.253,-2.2153,0.53801,-0.68026,-0.88067,-1.0786,-7.0244,-3.8003,0.63973,-0.15411,-0.19462,5.0737,4.6576,-0.11264,-0.22786,2.635,3.4365,-1.1381,-1.924,4.1451,-1.613,-1.8389,0.30528,-3.7201,-10.343,2.0705,1.8776,8.8508,-3.9671,-1.5379,5.0303,-5.3112,0.46888,-7.4011,2.9189,2.2124,-1.3361,-0.95831,1.0154,-0.79553,-0.87516,6.2951,-1.0296,1.0538,-0.57647,-2.2705,-0.59459,-3.1744,0.75491,0.31949,0.25392,2.6486,-4.4876,5.7963,6.5734,-2.1866
-1.7827,2.3679,3.3809,0.67221,-11.168,2.7979,2.433,-6.022,-0.11406,-6.288,-6.2762,-3.2287,-1.6898,-1.6788,-1.2237,0.28496,4.58,-2.679,-0.052962,-0.36489,-1.0288,-1.0786,-7.4431,-3.9951,0.92914,-0.56133,0.25418,5.297,4.7267,-0.36767,-0.19276,3.2824,3.9042,-1.1157,-2.0545,4.4048,-2.196,-1.4875,0.33849,-3.3375,-10.96,2.9214,1.0439,9.1905,-4.4663,-1.1029,4.052,-5.5452,-0.33299,-7.6873,2.7641,1.7997,-1.2521,-0.67991,0.48213,-0.44216,-0.39898,6.5414,-0.86784,1.1675,-0.56564,-2.4388,-0.42884,-3.0017,1.0145,0.051369,0.14691,2.8311,-5.196,6.2761,6.6079,-1.9817
-1.7788,3.1559,3.7893,0.45209,-11.632,2.8807,2.5837,-6.3889,-0.59453,-7.1601,-7.0259,-3.6266,-1.6714,-1.7864,-1.1732,0.45323,4.3705,-3.1097,0.28389,-0.059595,-1.1061,-1.7776,-8.4446,-4.1143,1.1082,-0.588,0.12525,5.2185,5.0349,-0.10233,-0.014117,3.1067,4.119,-1.258,-1.9692,4.0998,-2.1537,-1.3096,0.32023,-3.5105,-10.967,3.0632,1.289,9.7705,-4.5798,-1.1841,5.0656,-6.2329,-0.075506,-8.0505,2.397,1.6041,-1.5987,-0.33036,0.67364,-0.31204,-0.38744,7.2245,-0.95385,1.4193,-0.5978,-2.4907,-0.54374,-3.2686,0.54652,0.32097,0.14691,2.602,-5.6772,6.7521,6.7562,-2.3016
-1.7099,2.7409,4.0699,-0.042328,-12.363,2.679,2.6354,-7.0169,-0.46998,-7.56,-7.878,-3.8461,-1.6259,-1.7864,-1.1203,0.55808,4.5967,-3.3108,0.12316,-0.021788,-1.7607,-1.8813,-8.6876,-5.1302,1.631,-0.97886,0.54888,5.3726,5.0675,-0.14901,0.58865,3.5364,4.4935,-1.2038,-2.1973,4.8704,-2.8639,-0.96282,0.32023,-3.8354,-11.895,3.1416,1.1938,10.574,-5.2301,-1.2566,4.6452,-6.678,-0.2999,-8.0505,2.1355,1.6304,-1.8124,-0.80747,0.57548,-0.75847,-1.6949,7.2245,-0.74298,1.4013,-0.64584,-2.8122,-0.10736,-3.5392,0.5919,-0.02512,0.14691,3.0787,-5.8238,6.7521,7.0317,-2.3016
-1.6343,2.732,4.3018,-0.36991,-12.772,2.992,2.5445,-8.227,-0.18767,-7.9932,-8.2482,-4.1667,-1.3928,-1.7794,-1.2233,0.39919,4.7503,-3.8285,-0.79037,0.28088,-1.3332,-1.2267,-9.413,-5.4042,1.6731,-1.1833,0.336,5.1358,4.9275,-0.40701,0.51707,3.3176,4.5856,-1.0399,-2.229,4.1728,-3.1101,-0.44148,0.28484,-4.0135,-12.549,3.2277,0.48335,10.664,-5.7331,-1.4861,5.109,-6.8077,0.12027,-8.5003,2.1817,1.6275,-1.8558,-0.10451,0.2029,-0.84415,-1.825,7.8002,-0.25599,1.4834,-0.54946,-3.0193,-0.39212,-3.4581,0.069816,0.049101,0.14691,3.3404,-6.5507,6.4558,7.2903,-2.2143
-1.7289,3.6688,4.501,0.3631,-13.18,3.472,2.8288,-7.9687,-0.41364,-8.403,-8.5269,-4.539,-0.48881,-1.7296,-1.4279,0.25367,4.8654,-4.4578,-0.8185,0.80358,-1.6767,-1.0616,-10.035,-4.8695,1.8825,-1.5225,0.62984,4.9137,5.1577,-0.9657,0.42622,3.7493,4.6266,-1.2186,-2.1922,4.5902,-3.502,-0.079458,0.47452,-3.8163,-13.093,3.7641,0.15338,11.003,-6.3183,-1.853,5.0974,-7.623,-0.78039,-8.9,2.0397,1.1474,-1.5049,0,0.041541,-0.93339,-1.9968,7.7905,-0.15411,1.476,-0.65982,-2.9709,-0.69348,-3.6542,-0.28407,-0.12199,0.21918,3.477,-7.0784,6.8373,7.6268,-1.6294
-1.4814,3.8547,4.0215,0.073328,-13.887,3.0664,2.932,-8.6143,-0.16592,-9.0408,-8.8724,-4.4428,-0.87052,-1.7154,-0.96616,0.018733,5.1236,-4.9158,-1.1071,0.42903,-1.9873,-1.0426,-10.008,-6.2057,2.0623,-0.88871,0.84844,5.4364,5.4472,-1.6235,0.55935,3.1832,5.002,-1.0332,-1.9121,4.2937,-4.0436,0.63692,0.57148,-4.0422,-13.652,4.5657,-0.11871,10.977,-6.9572,-2.1388,4.6566,-7.9929,-0.44462,-9.2872,2.3295,1.0087,-1.6328,-0.6822,-1.0639,-0.58063,-2.4981,7.7832,-0.33152,1.6547,-0.47325,-2.3511,-0.41699,-3.8424,-0.89643,0.11614,0.25071,2.9178,-7.9903,6.8353,7.9867,-1.4615
-1.4672,4.0103,4.1627,0.54601,-14.59,3.3299,3.1274,-9.5923,-0.058481,-9.7412,-9.5413,-4.7457,-0.47029,-1.7517,-0.93454,-0.65658,5.7518,-4.9182,-1.5708,0.6288,-2.2643,-1.302,-10.906,-6.0281,2.5369,-1.6562,0.99932,4.854,5.7509,-1.8819,0.77526,2.9741,6.2474,-0.93339,-1.7316,4.0913,-4.4357,1.0996,0.71566,-4.2397,-14.248,5.4092,-0.5547,11.743,-7.5052,-2.4026,4.0536,-8.5664,-0.30541,-9.4865,1.9609,0.8542,-1.7019,-0.18006,-1.0205,-0.53488,-2.4762,8.4126,0.47757,2.0145,-0.38139,-2.5321,-0.41699,-3.5266,-1.2106,0.11488,0.25071,3.1907,-8.2353,6.4797,8.2191,-1.5438
-1.4459,4.3944,4.0222,0.70158,-15.038,3.6712,3.2064,-10.53,-0.17563,-10.121,-9.5413,-4.5719,-0.15338,-1.8333,-1.1965,-0.4863,6.0522,-4.7124,-1.8222,0.83051,-2.4812,-1.4143,-10.386,-6.5241,2.9669,-1.6969,1.1357,4.7075,5.7102,-2.2818,0.93705,2.5999,5.7914,-0.55785,-1.5948,4.5848,-4.1578,1.3985,0.90912,-3.8179,-14.874,5.1939,-0.90456,11.754,-8.0313,-2.489,4.2658,-9.3741,-0.46153,-9.8853,2.0669,0.57348,-1.8124,-0.37608,-1.2551,-0.93063,-2.2831,8.5462,0.42508,2.3108,-0.43374,-2.3749,-0.5481,-3.2231,-1.4452,0.23177,0.36666,2.9376,-8.7467,6.9379,8.5218,-1.3493
-1.3664,4.71,4.3094,0.236,-15.541,3.7747,3.3052,-11.17,0.26541,-10.579,-10.243,-4.8267,0.1891,-1.8333,-1.1558,-0.7375,6.2759,-5.0455,-2.1091,1.5127,-3.0576,-1.2437,-10.386,-6.8898,3.2997,-1.8498,1.2623,5.0279,6.0825,-3.1841,0.80688,1.8402,5.9538,-0.39701,-1.2734,4.0694,-4.3018,1.2713,1.2782,-4.0116,-15.291,5.6847,-1.0562,12.008,-8.5447,-2.5983,3.7004,-10.025,-0.99904,-10.314,1.6516,0.30961,-1.6946,0.20312,-1.8054,-0.63224,-2.9292,9.7241,1.2043,2.4572,-0.11598,-1.807,-0.5481,-2.9807,-2.3075,0.41549,0.24498,2.7784,-9.3866,6.5937,8.6991,-1.2605
-1.0853,5.1195,4.091,0.77086,-15.652,3.9674,2.4134,-10.908,1.1965,-10.898,-10.243,-4.9984,-0.018866,-1.9447,-1.105,-1.0668,5.5915,-5.0988,-2.5923,2.0718,-4.0524,-1.3516,-11.118,-6.9964,3.6331,-1.9447,1.3618,4.6608,5.9502,-3.6913,1.141,2.0596,6.3386,-0.62486,-1.5613,3.8339,-4.8109,1.521,0.96972,-4.3069,-15.778,6.0653,-1.3646,12.416,-9.3389,-2.7193,3.8588,-10.622,-1.1943,-10.317,1.3831,0.19598,-1.9605,-0.083141,-2.2548,-0.73686,-3.2451,9.7369,1.5613,2.5974,0.074382,-1.755,-0.5481,-3.1344,-2.6885,0.54776,0.095859,2.6675,-9.8574,6.4331,8.8925,-0.89531
-0.58221,5.5577,4.1198,0.88281,-16.312,4.1538,2.2262,-12.162,1.181,-11.487,-10.859,-5.157,0.5581,-2.0312,-1.0143,-1.3166,6.1744,-5.7352,-2.6886,2.0729,-4.1558,-1.3881,-11.166,-6.9353,4.0278,-1.6854,1.4786,4.3459,6.2262,-4.2262,1.3706,1.5774,6.6167,-0.60688,-1.4678,3.992,-4.3876,2.4533,1.0591,-4.5771,-16.241,6.4596,-1.2057,12.587,-10.589,-3.1749,3.7471,-11.379,-0.93396,-10.317,0.9795,0.44237,-1.9009,0.31877,-2.9169,-0.59062,-3.271,10.611,1.9352,2.8363,-0.050197,-1.4033,-0.5481,-3.4596,-3.4087,0.51736,-0.29623,2.8364,-10.465,6.7489,9.2449,-0.75185
-1.2133,5.9885,4.272,1.0193,-16.813,4.299,2.9788,-12.624,1.6329,-12.036,-10.878,-5.3645,0.42142,-2.2972,-1.0899,-1.346,6.3509,-5.5944,-3.3404,2.6571,-4.7667,-1.3241,-11.45,-7.6171,4.655,-1.9951,1.5988,4.2055,6.4918,-5.1101,1.1844,1.2863,7.0536,-0.31052,-1.3604,4.363,-4.1422,2.4484,1.2857,-4.8163,-16.437,6.8364,-1.3396,12.735,-11.238,-3.5489,3.4746,-11.917,-0.93396,-9.9677,0.76506,0.29281,-2.1935,-0.0068492,-3.6461,-0.36355,-3.5295,11.552,1.6789,3.1701,0.40891,-1.1411,-0.41477,-3.1074,-3.4257,0.51736,-0.3435,2.9157,-10.846,6.7489,9.3936,-0.55412
