P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72
-0.3114,0.033007,0.068187,-1.3453,0.60289,-0.17359,1.8609,0.63056,0.44271,0.90996,0.39806,1.4772,-1.8244,-0.030943,1.0474,0.12377,0.063894,-0.58014,0.64964,-0.95163,-0.44226,-0.59945,-1.025,0.47105,-0.44249,1.9684,2.0767,-0.59984,2.5431,1.6774,1.3524,-0.43257,-0.96791,0.74152,0.42038,-0.85778,4.5539,1.0811,0.20155,0.28788,0.7218,1.1401,-0.48371,-0.77711,-3.3854,1.9804,-2.0526,0.21075,-2.8875,1.2369,-0.84835,2.7067,2.9555,-0.057217,-1.1751,-1.0201,-0.33564,-1.0904,0.6557,0.0095462,1.0442,-0.92392,0.51239,-1.0975,2.341,1.2345,-0.68524,-0.38971,-1.1588,0.98079,-0.4863,1.3577
0.6113,1.0937,-1.0012,-0.8019,0.042228,-0.65453,2.4169,0.62932,1.4272,0.64781,0.38623,1.8311,-0.28965,-0.93166,0.19508,0.55584,0.36819,-0.7854,1.6679,-2.3947,-0.54523,0.082077,-2.029,0.54776,-1.0789,2.08,1.715,0.10365,2.523,2.18,1.4491,-0.64776,0.32855,0.29584,-0.19693,0.3225,4.5601,1.3719,-0.61093,0.2421,0.45012,1.6815,-1.2827,-0.44087,-3.3854,1.9804,-2.0237,0.27198,-3.1087,2.4163,-0.46686,2.1628,2.5726,-1.0998,-2.4228,-0.10379,1.0978,-0.49841,0.036216,1.0254,2.1085,-0.57277,0.17712,-0.69197,0.62622,0.69192,-1.6201,0.42038,-2.7795,0.2985,-0.29123,0.7035
0.22985,1.0937,-1.532,-1.9403,0.76679,-1.4254,3.4856,0.1685,1.5261,0.8056,-1.1244,2.3528,-1.0213,-0.74298,0.11711,0.49973,-0.62495,-1.2514,0.79543,-2.3947,1.0381,-0.014183,-1.4863,1.8955,-1.6064,1.5732,1.4133,-0.84878,0.87934,2.5199,1.5684,-1.3703,-0.062569,-0.29012,0.14741,-0.43241,5.0086,1.5974,-0.43904,0.91555,0.7854,1.4156,0.22042,-0.33385,-4.3081,3.2403,-1.7438,-0.53316,-3.1152,2.6727,-0.58667,1.5494,1.2206,-2.7525,-2.0688,0.018821,0.60763,-0.092009,0.48788,0.29692,1.5846,-0.7548,0.37691,-0.88253,2.2249,0.40704,-1.5683,-0.43934,-2.2067,0.33892,-0.5586,0.93705
0.40209,0.25577,-1.0732,-1.4276,1.2475,-1.495,2.9321,1.2925,2.1112,0.31733,0.92025,2.2091,-1.3001,-1.3365,0.11217,0.22588,0.55353,-0.64839,0.99324,-2.5855,1.3604,0.45405,-1.9934,0.28241,-0.69012,2.7562,2.0917,-0.60721,1.9817,2.5073,1.7936,-1.7117,0.65857,-0.26787,-1.155,0.88441,5.2692,1.5996,0.2195,1.6668,1.314,1.1364,-0.060392,-0.10699,-2.8054,3.4862,-2.1342,-0.98279,-3.1152,3.2906,-0.46257,2.6396,1.0097,-1.7537,-1.7889,-2.0544,0.44864,0.33812,-0.36752,-0.28873,1.874,-0.7548,0.06753,-1.1329,2.9567,1.4873,-1.2068,-1.67,-1.6071,0.84493,-0.31297,0.39035
0.13052,0.8542,-1.3743,-2.0197,1.4003,-0.58235,4.17,1.8677,2.773,-0.091508,-1.2543,1.5123,-1.6783,-1.1801,0.1295,0.24132,0.0023923,-0.90765,1.5013,-2.0893,2.4157,0.32324,-2.3391,1.0092,-2.7786,2.1257,1.678,-0.82767,1.1199,4.5255,3.8739,-1.8702,0.26688,0.11146,-1.8609,0.31877,6.6785,2.4456,0.11259,2.3397,1.1751,1.4733,0.027965,-1.1754,-4.1061,3.5605,-2.6459,-1.16,-3.1152,2.7157,-0.89494,2.9686,1.0517,-2.3562,-2.1348,-1.406,1.2439,-0.094952,0.24153,1.6259,2.9219,-0.41186,-0.17594,-0.70837,2.7778,2.2722,-1.1812,-2.4918,-1.5491,0.91553,-0.87023,1.7782
0.63108,0.41965,-2.3187,-2.1075,2.6547,-1.6167,4.8567,2.0377,2.2271,0.62862,-1.611,1.9383,-1.3008,-0.79053,0.53835,0.72523,-0.45087,-1.105,1.7154,-1.4238,2.2081,0.18521,-2.6061,1.4014,-2.4309,3.0215,2.1299,0.098949,2.2152,3.5415,2.8895,-1.0531,0.74765,-0.38224,-0.792,-0.47117,6.6772,2.7027,0.10514,2.8159,1.6421,1.8395,0.27572,-1.1543,-5.0837,3.1296,-3.1894,-0.66042,-3.4285,3.6287,-0.71906,3.3705,2.6158,-3.6105,-2.4018,-0.61646,1.5243,-0.66763,0.69534,0.3845,3.3171,0.51944,-0.084544,-1.2498,3.3559,3.1918,-1.0042,-1.7086,-2.6908,1.2643,-1.7205,1.2855
2.8452,0.79375,-1.8009,-2.4423,1.8034,-1.4018,5.2601,1.5494,2.022,0.2268,-1.3987,2.3061,-0.82675,-0.40898,0.79394,1.3091,0.059173,-1.4748,0.53837,-2.9359,1.715,-1.8508,-2.6061,1.0449,-3.4408,3.2477,2.4535,0.54455,0.86217,2.9939,3.1942,-0.7654,0.69534,-0.12203,-1.5354,-0.57696,8.2972,1.7851,1.6583,3.7025,1.6375,2.4665,0.34592,0.16978,-5.5264,3.4296,-2.8274,-0.16515,-3.4459,3.021,-1.1029,3.8755,2.5335,-3.2902,-3.9123,-0.76492,1.791,-0.23726,0.14457,0.38983,4.1297,1.793,0.91963,-1.7431,4.4234,3.85,-0.83234,-1.6234,-2.866,2.0635,-2.0152,1.9234
1.9972,-0.31434,-2.2945,-2.5596,2.4957,-1.003,5.0801,2.387,2.915,-0.15623,-1.1864,1.387,-1.2761,-1.2475,0.78005,0.83915,-0.41581,-1.121,0.81499,-3.6063,1.3443,-1.0214,-3.1487,1.0935,-3.2693,2.8751,3.4954,0.04365,0.95602,3.7198,3.53,-0.53958,1.2157,-0.27273,-1.8777,-1.5044,9.226,1.9606,0.83476,2.7296,2.3678,2.33,0.11515,0.18592,-5.9607,3.8476,-3.2279,-1.2475,-4.5044,3.4005,-2.0155,4.2035,2.9718,-4.4311,-2.7665,-1.7931,2.4035,0.83904,-0.5591,-0.18723,4.8161,1.7862,0.31798,-0.6488,5.1412,2.3495,-0.62402,-2.564,-3.3877,2.5549,-1.4064,-0.249
2.6389,0.31263,-2.6926,-3.2627,2.7523,-1.5977,6.0036,0.98214,3.258,0.7753,-1.7998,1.1751,-0.81027,-0.59064,0.10665,0.32962,0.040551,-1.3519,0.99281,-2.135,1.6387,-2.5576,-1.5512,1.2468,-4.0888,3.7856,3.9168,-0.37738,2.6504,3.7184,4.0671,-0.88142,1.4668,-0.072472,-2.1368,-0.8228,8.3089,1.9606,1.5553,3.1983,1.9893,2.1595,0.81608,-1.5732,-6.1886,4.2594,-2.8816,-1.4223,-4.8888,4.5453,-1.3305,5.0916,3.5212,-3.8486,-3.0885,-0.67991,2.5991,-0.0023866,0.23029,0.26995,5.5879,0.82485,-0.25659,-0.95766,4.7124,2.7737,-1.13,-2.7978,-4.4104,3.0196,-1.9039,1.2796
2.8221,0.31263,-2.3119,-3.8035,2.3511,-1.8488,6.4432,0.75847,3.9205,0.38183,-2.3691,1.2638,-1.4676,-1.0225,0.10665,0.71928,-0.41089,-1.6018,1.384,-1.1124,0.8865,-2.2913,-3.8606,1.6389,-4.5752,3.3778,3.4648,0.2767,3.7558,4.1457,5.1077,-1.0345,1.7817,-0.44422,-1.8011,-0.90469,10.037,1.888,2.1451,3.805,2.9385,2.6956,1.1559,-1.81,-4.894,4.7337,-3.2879,-0.97745,-4.4551,4.0402,-1.8843,5.0907,3.5768,-4.6438,-3.2097,-0.33553,2.1284,0.74013,-0.12555,0.76716,5.8357,1.076,0.49538,-0.24555,5.3268,2.313,-0.88027,-3.4193,-2.711,3.2293,-2.3298,0.1927
3.5738,-1.6375,-3.8032,-3.8035,3.4169,-1.2819,8.3197,1.1684,4.6405,-0.047925,-2.3445,2.5864,-0.52447,0.018646,0.04804,1.5199,0.10316,-1.4612,1.1992,-3.8744,1.5234,-1.9051,-3.0768,2.0269,-5.3678,4.5564,3.8316,-0.29123,3.2303,4.4403,6.014,-0.3172,2.3647,-0.49362,-3.3055,-2.0511,10.89,1.5264,2.1451,4.8262,2.1332,2.4932,0.88603,-1.9976,-5.3907,4.1862,-3.7189,-1.2184,-3.9508,5.2819,-1.7556,4.962,3.2356,-5.272,-2.6696,-1.0906,1.6827,0.68105,1.4833,-0.5451,5.5751,1.2774,-0.061679,-0.83219,4.2729,2.647,-0.88825,-4.1392,-4.38,3.2305,-2.5026,0.77505
3.9118,-0.87034,-4.2445,-4.2413,4.4162,-1.8116,8.9686,2.0526,4.6319,0.64159,-2.6518,3.046,-0.55039,-0.73518,-0.089384,1.9947,0.1628,-1.712,0.50402,-3.6857,1.2168,-2.3343,-2.2348,1.9423,-6.1989,3.3999,3.0985,0.68344,3.2541,4.448,6.0566,0.37919,2.1059,-0.45165,-3.0549,-1.3682,11.124,1.6266,2.2567,4.8869,2.2258,2.9152,1.2598,-2.0737,-6.2073,4.6413,-3.37,-1.0748,-5.2806,4.2939,-2.4653,6.6818,2.8555,-5.6373,-2.9305,-1.242,1.2804,1.333,0.61832,0.99247,6.3445,1.757,0.19072,-0.62951,4.6511,2.6481,-0.27929,-4.0616,-4.8942,2.5529,-2.0223,0.26291
4.9476,-0.86603,-3.7683,-4.2477,3.5946,-2.1735,8.407,1.6625,4.9415,0.13381,-2.5103,3.0833,-2.087,0.46978,0.0099747,0.95329,0.71683,-1.1472,0.72724,-4.6418,0.094061,-2.988,-3.4095,2.4367,-5.8845,4.0475,3.7401,0.98214,3.4806,5.1665,6.7079,0.13814,1.0733,-0.75664,-3.9537,-2.1496,12.529,1.4367,2.3931,5.637,2.0701,3.4371,1.8504,-2.6998,-6.4914,5.1621,-4.1996,-1.4695,-6.1788,5.0692,-3.4258,8.2857,3.6002,-5.9809,-3.4389,-0.29332,0.7114,0.71773,1.0955,-0.32756,7.3576,0.69264,0.29423,-0.33769,5.3985,3.5418,-1.018,-5.5451,-4.1117,2.8787,-2.6665,-0.70142
5.3871,-0.4543,-4.1975,-5.313,4.7367,-1.7042,9.7324,2.8068,4.7171,1.8242,-2.9932,3.3574,-1.5007,-0.22231,-0.39694,0.34435,2.1416,-1.7032,1.0945,-4.3793,0.53961,-3.1957,-2.7018,2.0834,-6.5827,4.3168,4.214,-0.41313,4.0551,5.2524,7.7004,0.8234,2.0536,0.20665,-4.152,-1.7013,12.409,1.4367,2.5529,6.3079,2.8008,3.8299,0.61581,-3.2377,-5.6828,5.7444,-4.6583,-2.703,-6.6711,5.5045,-3.3628,7.2878,3.9894,-6.6433,-2.4646,-0.7418,0.29733,1.3508,1.708,0.30754,7.678,1.9029,0.74838,-0.15193,5.3946,2.6301,-0.25999,-3.8912,-5.8174,3.3436,-2.0355,-1.2682
3.9678,-0.87851,-6.003,-6.2648,4.4182,-1.7473,10.723,1.7653,3.6084,0.90008,-2.7979,2.5344,-2.2224,-0.68171,-0.61614,0.80252,0.032852,-2.2496,0.72487,-3.7671,-0.032026,-2.6978,-3.39,1.3943,-7.2463,5.7822,5.117,0.94165,4.1138,4.9154,8.35,0.60614,1.0519,0.20665,-5.5366,-1.8455,12.54,1.4367,4.634,6.1483,3.0422,4.5445,2.0209,-3.5388,-6.3761,5.0898,-5.2125,-2.1237,-6.3307,6.2095,-3.979,7.288,3.8909,-6.5043,-3.1199,-0.92282,-0.10292,0.0024038,1.9966,0.86067,8.7361,2.1013,0.98889,-0.59405,4.7312,2.2892,-0.24959,-5.3453,-5.893,2.7705,-2.313,1.4306
6.0752,-1.5732,-5.5259,-6.1691,4.2858,-1.7351,9.3538,2.6367,5.0357,1.4502,-3.3274,2.883,-2.1547,0.12194,-0.92388,0.72487,1.2009,-2.5384,-0.016626,-4.1284,0.75293,-3.7593,-1.9697,1.1477,-7.3276,6.1925,5.4577,0.13762,4.5671,5.0439,8.4544,1.3978,1.6254,-1.9694,-4.8707,-1.9553,13.198,1.4367,3.8613,6.8685,3.2987,4.3556,1.5177,-3.927,-5.8567,4.7808,-4.6205,-2.4091,-5.7492,5.7708,-3.979,9.9098,3.9135,-7.0393,-2.61,-1.5014,0.6762,0.7753,2.4314,-0.78372,9.8278,2.1483,0.77351,-0.82092,5.8237,3.2363,-0.65893,-5.827,-6.954,3.3219,-2.0503,-1.3424
5.2692,-2.1215,-5.8743,-6.4187,4.44,-1.5951,10.274,2.3627,4.5417,0.70085,-3.6183,2.6069,-2.0434,-0.64833,-0.42807,0.10555,2.3166,-1.9135,-0.65599,-4.7334,0.15756,-3.7613,-2.6628,1.3159,-7.2528,6.2294,5.7667,0.38802,5.0759,4.8427,9.3767,1.7958,1.0291,-1.3729,-4.1114,-3.659,15.021,1.5475,4.0746,7.1016,3.1754,5.9332,1.1336,-4.936,-6.5414,5.4114,-4.1364,-2.8679,-6.949,5.6864,-4.3469,9.6929,4.3456,-7.4098,-3.5271,-1.9548,-1.4458,0.43895,2.2246,-0.22464,9.6217,1.278,2.5732,-0.61776,5.3433,3.8704,-0.68115,-5.8271,-5.9547,3.0522,-2.2528,-1.734
6.7197,-2.1128,-6.7338,-6.645,3.9995,-1.0976,10.846,3.1963,5.3856,1.8077,-3.411,3.3206,-3.4595,-1.0563,-0.65207,0.39956,1.5898,-2.1335,-0.75421,-4.525,0.7854,-3.7613,-2.3208,2.1541,-7.737,5.9411,4.915,-0.1807,5.6526,4.2307,9.0491,2.1286,0.45191,-1.083,-4.5877,-2.679,15.137,1.8604,4.6125,7.8437,3.3513,5.7456,0.75213,-3.4834,-7.5249,5.5342,-3.8559,-2.6386,-6.2199,6.3162,-3.1321,10.94,4.3545,-8.1333,-4.4784,-1.3217,-0.9892,0.088759,2.1407,0.3472,10.29,2.4856,3.5456,0.13859,4.373,2.9494,-1.06,-7.9615,-5.8061,3.2754,-1.5126,-1.5853
7.2647,-1.3928,-7.6233,-6.6846,4.1769,-0.84557,11.02,2.21,6.2298,2.6189,-2.6915,3.0498,-2.7217,-0.60648,-1.253,0.69322,3.6355,-1.9001,-0.60569,-4.3616,0.7854,-3.7613,-2.3227,3.0069,-8.1058,6.5121,5.236,-0.53465,5.9253,5.2365,9.5883,1.464,2.2789,-1.6596,-5.77,-4.0033,15.848,2.2762,4.2519,8.8101,3.4212,6.6467,0.94662,-5.134,-7.1976,5.9796,-4.1659,-2.7831,-6.8038,6.8725,-3.8765,12.588,3.3866,-8.5076,-4.9354,-0.80223,-1.1495,-0.34754,1.7304,-0.67474,10.896,2.2068,1.6153,-0.34493,4.5605,2.3726,-1.0579,-6.9828,-6.899,2.9657,-1.7406,-1.2732
7.2529,-1.9623,-8.797,-7.7237,4.5964,-1.1688,11.402,3.3762,5.8154,2.3139,-3.614,3.4796,-2.8708,-0.7991,-1.2606,-0.43934,1.8083,-2.3903,-0.61132,-5.8621,0.20596,-3.5804,-3.3467,1.7429,-8.3387,6.6763,4.588,0.42682,5.3268,5.1803,10.949,1.8918,1.1125,-1.1684,-5.8843,-5.8431,15.848,1.8192,4.5317,8.6838,3.727,7.4277,0.49804,-4.9464,-7.9068,5.265,-4.252,-3.4083,-7.177,6.7679,-4.3616,12.609,3.0741,-9.4896,-5.2918,-1.3651,0.055371,-1.4432,2.4183,-0.35429,11.302,2.583,2.2583,0.023692,6.0404,2.9987,-1.5804,-7.3766,-7,3.1227,-1.4836,-2.1615
8.884,-2.2114,-8.4453,-8.3437,4.9238,-1.7631,11.174,2.7561,6.264,2.6909,-3.7079,3.2001,-2.66,-0.72544,-0.89309,-0.15454,3.144,-2.2501,-1.1607,-5.8511,0.61203,-4.6507,-2.7981,2.4041,-9.1518,7.2522,5.5369,0.75093,7.329,4.881,12.192,2.062,0.60241,-1.7515,-5.3309,-5.2014,16.485,2.0894,4.9462,9.1781,4.0384,7.6409,0.88969,-3.8837,-7.155,5.0014,-4.792,-3.2966,-8.1342,7.3086,-5.2365,14.111,3.5409,-8.8173,-5.6238,-2.2005,-0.82318,-0.4928,3.0481,-1.406,12.064,2.2773,1.8053,0.023692,4.3004,3.6784,-1.1625,-8.4088,-7.2435,3.8063,-2.3182,-4.5633
6.9962,-2.9326,-9.0538,-8.5023,4.6366,-1.4261,12.605,2.9221,5.2868,4.5359,-2.706,4.4834,-5.3726,-1.2067,-0.61053,-0.71837,3.8723,-1.2354,-1.5566,-5.612,0.11669,-4.6506,-4.3097,2.166,-10.158,7.5081,5.2405,-0.39922,6.8382,4.2717,11.58,1.6788,1.0632,-1.7588,-6.2555,-4.9248,17.207,3.4274,5.4908,9.9846,3.8575,9.0968,0.77161,-4.596,-8.5552,5.4281,-5.1499,-2.559,-8.1299,7.7308,-3.8089,14.059,3.0363,-9.4544,-5.1577,-2.0509,-1.4609,-0.83127,2.5885,-0.36161,12.574,3.5132,2.149,-0.20291,2.6106,3.1416,-1.169,-8.5037,-6.8252,4.1766,-1.3799,-3.3319
8.9256,-2.8023,-9.6407,-8.7674,4.4838,-0.6288,13.445,2.3664,6.0771,5.023,-3.7702,4.9288,-4.1432,-1.4279,0.42209,-0.32251,2.3783,-2.6488,-1.8537,-5.3901,0.67913,-4.7897,-3.7719,2.7553,-8.4446,7.4659,4.9336,-0.80395,8.0795,4.1354,12.452,1.2,0.92396,-1.3939,-5.7594,-6.6803,17.269,2.6662,5.8349,10.864,4.0984,9.618,0.55757,-4.8815,-8.1001,5.7198,-3.6179,-3.1171,-7.5708,7.7158,-4.5816,15.636,2.6663,-10.102,-5.8706,-1.9338,-1.7043,-2.2481,3.3187,-0.82205,13.267,2.4122,2.7395,0.51534,3.448,3.8093,-1.4162,-9.4272,-7.7555,3.6379,-1.5615,-3.9612
8.3295,-3.2351,-11.245,-7.9845,3.2362,-2.087,12.69,3.0961,4.5851,4.3426,-2.8049,4.4421,-4.9805,-0.58441,-0.040551,0.023976,3.5037,-1.6068,-2.2526,-5.0472,0.10633,-4.8553,-2.8554,1.6898,-10.614,7.6648,5.7231,0.29444,8.0708,4.3088,13.648,2.0146,1.299,-2.7871,-6.5299,-6.2048,17.675,2.1831,4.863,11.723,4.3516,9.9319,0.031543,-4.0727,-8.5936,5.2161,-3.3832,-3.4603,-8.47,7.7186,-3.9021,15.636,3.2939,-10.646,-5.0622,-1.1584,-1.888,-1.7515,2.754,0.6906,13.902,3.9423,2.1515,0.69171,2.8712,4.442,-2.1817,-8.7736,-8.3514,3.9304,-1.9071,-2.6897
9.742,-3.2351,-10.686,-9.5697,3.1298,-1.6204,13.187,2.4058,5.3072,5.614,-3.3762,5.0863,-5.1813,-0.90996,-0.040551,-0.31189,3.0612,-1.5636,-2.3001,-6.0248,0.75262,-5.8495,-5.0651,1.5519,-11.033,9.0581,5.3357,-1.1831,7.0752,3.7894,13.833,1.6532,0.56836,-2.786,-5.8448,-6.5615,18.303,2.1831,6.4432,12.142,4.9676,10.047,-0.21892,-3.8041,-9.0777,5.7772,-3.917,-2.0082,-8.47,8.2648,-3.9021,16.761,3.1183,-11.091,-6.3355,-1.3856,-1.7481,-2.3678,3.7277,1.2702,14.33,3.3923,2.5274,0.4052,2.3067,4.9994,-2.1641,-8.0925,-7.5398,4.5102,-2.3378,-3.4389
